,quantile,sample,celltype,values
49,0,A0055_S46_L001,Melanocyte,0.0580849
50,0,A0055_S46_L001,Mono,0.0130250575
51,0,A0055_S46_L001,NK,0.00095817086
52,0,A0055_S46_L001,NKT,0.0024067569
53,0,A0055_S46_L001,Pericyte,0.033338178
54,0,A0055_S46_L001,Plasma BC,0.0003398307
55,0,A0055_S46_L001,SMC,0.016503597
56,0,A0055_S46_L001,Schwann,0.0140366005
57,0,A0055_S46_L001,Sebocyte,0.008247393
58,0,A0055_S46_L001,Stromal,0.06651081
59,0,A0055_S46_L001,TC,0.029088967
60,0,A0056_S45_L001,Adipo,0.06598647
61,0,A0056_S45_L001,BC,0.063908346
62,0,A0056_S45_L001,CD4+ TC,0.001998246
63,0,A0056_S45_L001,CD8+ TC,0.11783
64,0,A0056_S45_L001,Endo,0.047901403
65,0,A0056_S45_L001,Erythrocyte,0.0026314342
66,0,A0056_S45_L001,Keratinocyte,0.013622447
67,0,A0056_S45_L001,Macro,0.23372614
68,0,A0056_S45_L001,Mast,0.014962794
69,0,A0056_S45_L001,Melanocyte,0.0480581
70,0,A0056_S45_L001,Mono,0.011950797
71,0,A0056_S45_L001,NK,0.0014053562
72,0,A0056_S45_L001,NKT,0.0027710695
73,0,A0056_S45_L001,Pericyte,0.039934997
74,0,A0056_S45_L001,Plasma BC,0.0009219576
75,0,A0056_S45_L001,SMC,0.019694017
76,0,A0056_S45_L001,Schwann,0.011085196
77,0,A0056_S45_L001,Sebocyte,0.013812143
78,0,A0056_S45_L001,Stromal,0.061632764
79,0,A0056_S45_L001,TC,0.051739443
80,0,A0069_S44_L001,Adipo,0.083067626
81,0,A0069_S44_L001,BC,0.09315248
82,0,A0069_S44_L001,CD4+ TC,0.040398873
83,0,A0069_S44_L001,CD8+ TC,0.07524995
84,0,A0069_S44_L001,Endo,0.061899975
85,0,A0069_S44_L001,Erythrocyte,0.0027057994
86,0,A0069_S44_L001,Keratinocyte,0.018163394
87,0,A0069_S44_L001,Macro,0.03876807
88,0,A0069_S44_L001,Mast,0.010648436
89,0,A0069_S44_L001,Melanocyte,0.01532816
90,0,A0069_S44_L001,Mono,0.012053018
91,0,A0069_S44_L001,NK,0.01135351
92,0,A0069_S44_L001,NKT,0.014288465
93,0,A0069_S44_L001,Pericyte,0.0114658605
94,0,A0069_S44_L001,Plasma BC,0.01153892
95,0,A0069_S44_L001,SMC,0.09347967
96,0,A0069_S44_L001,Schwann,0.027663555
97,0,A0069_S44_L001,Sebocyte,0.048392817
98,0,A0069_S44_L001,Stromal,0.11519775
99,0,A0069_S44_L001,TC,0.006366827
100,0,A0070_S43_L001,Adipo,0.11366425
101,0,A0070_S43_L001,BC,0.09449843
102,0,A0070_S43_L001,CD4+ TC,0.055274248
103,0,A0070_S43_L001,CD8+ TC,0.06729729
104,0,A0070_S43_L001,Endo,0.07309891
105,0,A0070_S43_L001,Erythrocyte,0.0026760977
106,0,A0070_S43_L001,Keratinocyte,0.025493806
107,0,A0070_S43_L001,Macro,0.04072686
108,0,A0070_S43_L001,Mast,0.014186727
109,0,A0070_S43_L001,Melanocyte,0.015874531
110,0,A0070_S43_L001,Mono,0.0045945016
111,0,A0070_S43_L001,NK,0.009616698
112,0,A0070_S43_L001,NKT,0.013877827
113,0,A0070_S43_L001,Pericyte,0.013726297
114,0,A0070_S43_L001,Plasma BC,0.004795508
115,0,A0070_S43_L001,SMC,0.11935163
116,0,A0070_S43_L001,Schwann,0.04235986
117,0,A0070_S43_L001,Sebocyte,0.04080694
118,0,A0070_S43_L001,Stromal,0.050561525
119,0,A0070_S43_L001,TC,0.0060278736
120,0,A0083_S42_L001,Adipo,0.09992557
121,0,A0083_S42_L001,BC,0.097907186
122,0,A0083_S42_L001,CD4+ TC,0.0064759133
123,0,A0083_S42_L001,CD8+ TC,0.121776424
124,0,A0083_S42_L001,Endo,0.11614285
125,0,A0083_S42_L001,Erythrocyte,0.0051383567
126,0,A0083_S42_L001,Keratinocyte,0.0010025072
127,0,A0083_S42_L001,Macro,0.13289465
128,0,A0083_S42_L001,Mast,0.013167788
129,0,A0083_S42_L001,Melanocyte,0.009255373
130,0,A0083_S42_L001,Mono,0.023993444
131,0,A0083_S42_L001,NK,0.0020719934
132,0,A0083_S42_L001,NKT,0.0034563888
133,0,A0083_S42_L001,Pericyte,0.052967135
134,0,A0083_S42_L001,Plasma BC,0.0018425193
135,0,A0083_S42_L001,SMC,0.06430517
136,0,A0083_S42_L001,Schwann,0.021186506
137,0,A0083_S42_L001,Sebocyte,0.017173693
138,0,A0083_S42_L001,Stromal,0.047103923
139,0,A0083_S42_L001,TC,0.0069428077
140,0,A0084_S41_L001,Adipo,0.07486037
141,0,A0084_S41_L001,BC,0.085257895
142,0,A0084_S41_L001,CD4+ TC,0.0047371956
143,0,A0084_S41_L001,CD8+ TC,0.12196501
144,0,A0084_S41_L001,Endo,0.06781388
145,0,A0084_S41_L001,Erythrocyte,0.0025844488
146,0,A0084_S41_L001,Keratinocyte,0.043697797
147,0,A0084_S41_L001,Macro,0.20713912
148,0,A0084_S41_L001,Mast,0.008382558
149,0,A0084_S41_L001,Melanocyte,0.0048807217
150,0,A0084_S41_L001,Mono,0.011852263
151,0,A0084_S41_L001,NK,0.0013782647
152,0,A0084_S41_L001,NKT,0.0023335372
153,0,A0084_S41_L001,Pericyte,0.038420748
154,0,A0084_S41_L001,Plasma BC,0.0016227821
155,0,A0084_S41_L001,SMC,0.044975948
156,0,A0084_S41_L001,Schwann,0.01834757
157,0,A0084_S41_L001,Sebocyte,0.012122311
158,0,A0084_S41_L001,Stromal,0.06938296
159,0,A0084_S41_L001,TC,0.008565364
160,0,A0097_S40_L001,Adipo,0.08140243
161,0,A0097_S40_L001,BC,0.09153868
162,0,A0097_S40_L001,CD4+ TC,0.06424635
163,0,A0097_S40_L001,CD8+ TC,0.05589818
164,0,A0097_S40_L001,Endo,0.033586748
165,0,A0097_S40_L001,Erythrocyte,0.0017248275
166,0,A0097_S40_L001,Keratinocyte,0.06251888
167,0,A0097_S40_L001,Macro,0.05084625
168,0,A0097_S40_L001,Mast,0.010788573
169,0,A0097_S40_L001,Melanocyte,0.005454102
170,0,A0097_S40_L001,Mono,0.017334763
171,0,A0097_S40_L001,NK,0.013897653
172,0,A0097_S40_L001,NKT,0.00863289
173,0,A0097_S40_L001,Pericyte,0.00961903
174,0,A0097_S40_L001,Plasma BC,0.014162025
175,0,A0097_S40_L001,SMC,0.07027504
176,0,A0097_S40_L001,Schwann,0.02968248
177,0,A0097_S40_L001,Sebocyte,0.030342536
178,0,A0097_S40_L001,Stromal,0.18028814
179,0,A0097_S40_L001,TC,0.0060421145
180,0,A0098_S39_L001,Adipo,0.09208564
181,0,A0098_S39_L001,BC,0.09460149
182,0,A0098_S39_L001,CD4+ TC,0.041211784
183,0,A0098_S39_L001,CD8+ TC,0.04660397
184,0,A0098_S39_L001,Endo,0.025658712
185,0,A0098_S39_L001,Erythrocyte,0.0021708803
186,0,A0098_S39_L001,Keratinocyte,0.03689232
187,0,A0098_S39_L001,Macro,0.057694606
188,0,A0098_S39_L001,Mast,0.008691559
189,0,A0098_S39_L001,Melanocyte,0.009104425
190,0,A0098_S39_L001,Mono,0.009915126
191,0,A0098_S39_L001,NK,0.0116771255
192,0,A0098_S39_L001,NKT,0.010923145
193,0,A0098_S39_L001,Pericyte,0.008733263
194,0,A0098_S39_L001,Plasma BC,0.013362528
195,0,A0098_S39_L001,SMC,0.10760392
196,0,A0098_S39_L001,Schwann,0.028580843
197,0,A0098_S39_L001,Sebocyte,0.046760216
198,0,A0098_S39_L001,Stromal,0.1730489
199,0,A0098_S39_L001,TC,0.00494829
200,0,A0111_S38_L001,Adipo,0.098772764
201,0,A0111_S38_L001,BC,0.08930458
202,0,A0111_S38_L001,CD4+ TC,0.043422624
203,0,A0111_S38_L001,CD8+ TC,0.05822816
204,0,A0111_S38_L001,Endo,0.033663366
205,0,A0111_S38_L001,Erythrocyte,0.0021360398
206,0,A0111_S38_L001,Keratinocyte,0.036013424
207,0,A0111_S38_L001,Macro,0.049158182
208,0,A0111_S38_L001,Mast,0.0085362
209,0,A0111_S38_L001,Melanocyte,0.013796192
210,0,A0111_S38_L001,Mono,0.0127593735
211,0,A0111_S38_L001,NK,0.01360398
212,0,A0111_S38_L001,NKT,0.013526939
213,0,A0111_S38_L001,Pericyte,0.008106794
214,0,A0111_S38_L001,Plasma BC,0.013370574
215,0,A0111_S38_L001,SMC,0.09048008
216,0,A0111_S38_L001,Schwann,0.039449904
217,0,A0111_S38_L001,Sebocyte,0.042647462
218,0,A0111_S38_L001,Stromal,0.15341744
219,0,A0111_S38_L001,TC,0.0045550424
220,0,A0112_S37_L001,Adipo,0.10322974
221,0,A0112_S37_L001,BC,0.08956888
222,0,A0112_S37_L001,CD4+ TC,0.041255947
223,0,A0112_S37_L001,CD8+ TC,0.07037836
224,0,A0112_S37_L001,Endo,0.031976737
225,0,A0112_S37_L001,Erythrocyte,0.0017791059
226,0,A0112_S37_L001,Keratinocyte,0.055770956
227,0,A0112_S37_L001,Macro,0.041134108
228,0,A0112_S37_L001,Mast,0.014687349
229,0,A0112_S37_L001,Melanocyte,0.015565615
230,0,A0112_S37_L001,Mono,0.009391544
231,0,A0112_S37_L001,NK,0.013461821
232,0,A0112_S37_L001,NKT,0.014801969
233,0,A0112_S37_L001,Pericyte,0.0071353167
234,0,A0112_S37_L001,Plasma BC,0.0067037074
235,0,A0112_S37_L001,SMC,0.10456487
236,0,A0112_S37_L001,Schwann,0.043459047
237,0,A0112_S37_L001,Sebocyte,0.04808627
238,0,A0112_S37_L001,Stromal,0.096576996
239,0,A0112_S37_L001,TC,0.0051704
240,0,A0125_S36_L001,Adipo,0.06268771
241,0,A0125_S36_L001,BC,0.11012587
242,0,A0125_S36_L001,CD4+ TC,0.11797114
243,0,A0125_S36_L001,CD8+ TC,0.053025533
244,0,A0125_S36_L001,Endo,0.052349765
245,0,A0125_S36_L001,Erythrocyte,0.0052572326
246,0,A0125_S36_L001,Keratinocyte,0.06498051
247,0,A0125_S36_L001,Macro,0.05372194
248,0,A0125_S36_L001,Mast,0.012930387
249,0,A0125_S36_L001,Melanocyte,0.011166192
250,0,A0125_S36_L001,Mono,0.012609804
251,0,A0125_S36_L001,NK,0.005606533
252,0,A0125_S36_L001,NKT,0.0033553913
253,0,A0125_S36_L001,Pericyte,0.0095472075
254,0,A0125_S36_L001,Plasma BC,0.009428359
255,0,A0125_S36_L001,SMC,0.054456208
256,0,A0125_S36_L001,Schwann,0.055335917
257,0,A0125_S36_L001,Sebocyte,0.026394144
258,0,A0125_S36_L001,Stromal,0.078532524
259,0,A0125_S36_L001,TC,0.005813231
260,0,A0126_S35_L001,Adipo,0.06426595
261,0,A0126_S35_L001,BC,0.11648461
262,0,A0126_S35_L001,CD4+ TC,0.13074885
263,0,A0126_S35_L001,CD8+ TC,0.054837916
264,0,A0126_S35_L001,Endo,0.056228306
265,0,A0126_S35_L001,Erythrocyte,0.005242749
266,0,A0126_S35_L001,Keratinocyte,0.0833113
267,0,A0126_S35_L001,Macro,0.032604925
268,0,A0126_S35_L001,Mast,0.01227885
269,0,A0126_S35_L001,Melanocyte,0.009792215
270,0,A0126_S35_L001,Mono,0.013777787
271,0,A0126_S35_L001,NK,0.0060320795
272,0,A0126_S35_L001,NKT,0.0023175993
273,0,A0126_S35_L001,Pericyte,0.01188763
274,0,A0126_S35_L001,Plasma BC,0.0065861703
275,0,A0126_S35_L001,SMC,0.06793414
276,0,A0126_S35_L001,Schwann,0.049285494
277,0,A0126_S35_L001,Sebocyte,0.02764162
278,0,A0126_S35_L001,Stromal,0.060846876
279,0,A0126_S35_L001,TC,0.006234598
280,0,A0139_S34_L001,Adipo,0.086966574
281,0,A0139_S34_L001,BC,0.092003025
282,0,A0139_S34_L001,CD4+ TC,0.018866623
283,0,A0139_S34_L001,CD8+ TC,0.103998505
284,0,A0139_S34_L001,Endo,0.049433917
285,0,A0139_S34_L001,Erythrocyte,0.006694405
286,0,A0139_S34_L001,Keratinocyte,0.020679418
287,0,A0139_S34_L001,Macro,0.11199268
288,0,A0139_S34_L001,Mast,0.023133371
289,0,A0139_S34_L001,Melanocyte,0.019129397
290,0,A0139_S34_L001,Mono,0.00934514
291,0,A0139_S34_L001,NK,0.0030639078
292,0,A0139_S34_L001,NKT,0.0045135473
293,0,A0139_S34_L001,Pericyte,0.024199028
294,0,A0139_S34_L001,Plasma BC,0.009737973
295,0,A0139_S34_L001,SMC,0.06301007
296,0,A0139_S34_L001,Schwann,0.033796266
297,0,A0139_S34_L001,Sebocyte,0.030853396
298,0,A0139_S34_L001,Stromal,0.08612971
299,0,A0139_S34_L001,TC,0.0067189173
300,0,A0140_S33_L001,Adipo,0.07537781
301,0,A0140_S33_L001,BC,0.076532036
302,0,A0140_S33_L001,CD4+ TC,0.019375043
303,0,A0140_S33_L001,CD8+ TC,0.10222423
304,0,A0140_S33_L001,Endo,0.054551166
305,0,A0140_S33_L001,Erythrocyte,0.005942119
306,0,A0140_S33_L001,Keratinocyte,0.019133814
307,0,A0140_S33_L001,Macro,0.19015299
308,0,A0140_S33_L001,Mast,0.015569464
309,0,A0140_S33_L001,Melanocyte,0.018313387
310,0,A0140_S33_L001,Mono,0.004077537
311,0,A0140_S33_L001,NK,0.0024570052
312,0,A0140_S33_L001,NKT,0.0039328956
313,0,A0140_S33_L001,Pericyte,0.02780333
314,0,A0140_S33_L001,Plasma BC,0.0038430074
315,0,A0140_S33_L001,SMC,0.05432184
316,0,A0140_S33_L001,Schwann,0.016883142
317,0,A0140_S33_L001,Sebocyte,0.020259889
318,0,A0140_S33_L001,Stromal,0.108494304
319,0,A0140_S33_L001,TC,0.00621574
320,0,A0153_S32_L001,Adipo,0.080484286
321,0,A0153_S32_L001,BC,0.06261129
322,0,A0153_S32_L001,CD4+ TC,0.0026507524
323,0,A0153_S32_L001,CD8+ TC,0.11929919
324,0,A0153_S32_L001,Endo,0.08449017
325,0,A0153_S32_L001,Erythrocyte,0.0038962294
326,0,A0153_S32_L001,Keratinocyte,0.015830107
327,0,A0153_S32_L001,Macro,0.1574568
328,0,A0153_S32_L001,Mast,0.010314996
329,0,A0153_S32_L001,Melanocyte,0.0021994468
330,0,A0153_S32_L001,Mono,0.04910133
331,0,A0153_S32_L001,NK,0.0013140705
332,0,A0153_S32_L001,NKT,0.002807404
333,0,A0153_S32_L001,Pericyte,0.039146215
334,0,A0153_S32_L001,Plasma BC,0.00066380756
335,0,A0153_S32_L001,SMC,0.03331813
336,0,A0153_S32_L001,Schwann,0.012334674
337,0,A0153_S32_L001,Sebocyte,0.015221395
338,0,A0153_S32_L001,Stromal,0.12680687
339,0,A0153_S32_L001,TC,0.0061892783
340,0,A0154_S31_L001,Adipo,0.08347019
341,0,A0154_S31_L001,BC,0.07531462
342,0,A0154_S31_L001,CD4+ TC,0.0020757122
343,0,A0154_S31_L001,CD8+ TC,0.11146075
344,0,A0154_S31_L001,Endo,0.06976741
345,0,A0154_S31_L001,Erythrocyte,0.005550606
346,0,A0154_S31_L001,Keratinocyte,0.01522031
347,0,A0154_S31_L001,Macro,0.18900256
348,0,A0154_S31_L001,Mast,0.009348073
349,0,A0154_S31_L001,Melanocyte,0.0034096534
350,0,A0154_S31_L001,Mono,0.025676925
351,0,A0154_S31_L001,NK,0.0014741428
352,0,A0154_S31_L001,NKT,0.0033724855
353,0,A0154_S31_L001,Pericyte,0.04010931
354,0,A0154_S31_L001,Plasma BC,0.0011700464
355,0,A0154_S31_L001,SMC,0.03574053
356,0,A0154_S31_L001,Schwann,0.0114899315
357,0,A0154_S31_L001,Sebocyte,0.015750049
358,0,A0154_S31_L001,Stromal,0.13951539
359,0,A0154_S31_L001,TC,0.0030431852
360,0,A0224_S27_L001,Adipo,0.08736056
361,0,A0224_S27_L001,BC,0.08181225
362,0,A0224_S27_L001,CD4+ TC,0.014636439
363,0,A0224_S27_L001,CD8+ TC,0.10992749
364,0,A0224_S27_L001,Endo,0.07025687
365,0,A0224_S27_L001,Erythrocyte,0.0057868455
366,0,A0224_S27_L001,Keratinocyte,0.016034698
367,0,A0224_S27_L001,Macro,0.13779399
368,0,A0224_S27_L001,Mast,0.011821541
369,0,A0224_S27_L001,Melanocyte,0.009431183
370,0,A0224_S27_L001,Mono,0.021254366
371,0,A0224_S27_L001,NK,0.0027946362
372,0,A0224_S27_L001,NKT,0.0043437546
373,0,A0224_S27_L001,Pericyte,0.055724107
374,0,A0224_S27_L001,Plasma BC,0.001520015
375,0,A0224_S27_L001,SMC,0.053305976
376,0,A0224_S27_L001,Schwann,0.026366748
377,0,A0224_S27_L001,Sebocyte,0.019241259
378,0,A0224_S27_L001,Stromal,0.0851771
379,0,A0224_S27_L001,TC,0.006354353
380,0,A0238_S25_L001,Adipo,0.07825294
381,0,A0238_S25_L001,BC,0.08638702
382,0,A0238_S25_L001,CD4+ TC,0.010616015
383,0,A0238_S25_L001,CD8+ TC,0.14663477
384,0,A0238_S25_L001,Endo,0.07157204
385,0,A0238_S25_L001,Erythrocyte,0.0067260796
386,0,A0238_S25_L001,Keratinocyte,0.051371537
387,0,A0238_S25_L001,Macro,0.045083616
388,0,A0238_S25_L001,Mast,0.031164324
389,0,A0238_S25_L001,Melanocyte,0.019554123
390,0,A0238_S25_L001,Mono,0.020197665
391,0,A0238_S25_L001,NK,0.0021253459
392,0,A0238_S25_L001,NKT,0.005222735
393,0,A0238_S25_L001,Pericyte,0.010351996
394,0,A0238_S25_L001,Plasma BC,0.021323973
395,0,A0238_S25_L001,SMC,0.092264935
396,0,A0238_S25_L001,Schwann,0.02965125
397,0,A0238_S25_L001,Sebocyte,0.06078734
398,0,A0238_S25_L001,Stromal,0.029399797
399,0,A0238_S25_L001,TC,0.003943144
400,0,A0252_S24_L001,Adipo,0.0954475
401,0,A0252_S24_L001,BC,0.08161799
402,0,A0252_S24_L001,CD4+ TC,0.038797926
403,0,A0252_S24_L001,CD8+ TC,0.050586045
404,0,A0252_S24_L001,Endo,0.050383125
405,0,A0252_S24_L001,Erythrocyte,0.0042153453
406,0,A0252_S24_L001,Keratinocyte,0.024993066
407,0,A0252_S24_L001,Macro,0.022649117
408,0,A0252_S24_L001,Mast,0.019530512
409,0,A0252_S24_L001,Melanocyte,0.026572289
410,0,A0252_S24_L001,Mono,0.010543648
411,0,A0252_S24_L001,NK,0.017649641
412,0,A0252_S24_L001,NKT,0.03098883
413,0,A0252_S24_L001,Pericyte,0.0087307105
414,0,A0252_S24_L001,Plasma BC,0.013248014
415,0,A0252_S24_L001,SMC,0.11137014
416,0,A0252_S24_L001,Schwann,0.025332535
417,0,A0252_S24_L001,Sebocyte,0.07091846
418,0,A0252_S24_L001,Stromal,0.10085477
419,0,A0252_S24_L001,TC,0.004884079
420,0,A0265_S23_L001,Adipo,0.07975919
421,0,A0265_S23_L001,BC,0.08912118
422,0,A0265_S23_L001,CD4+ TC,0.05878423
423,0,A0265_S23_L001,CD8+ TC,0.048940133
424,0,A0265_S23_L001,Endo,0.030056698
425,0,A0265_S23_L001,Erythrocyte,0.004959104
426,0,A0265_S23_L001,Keratinocyte,0.055690974
427,0,A0265_S23_L001,Macro,0.027393498
428,0,A0265_S23_L001,Mast,0.01880593
429,0,A0265_S23_L001,Melanocyte,0.016725082
430,0,A0265_S23_L001,Mono,0.014013618
431,0,A0265_S23_L001,NK,0.009732304
432,0,A0265_S23_L001,NKT,0.014649354
433,0,A0265_S23_L001,Pericyte,0.007969804
434,0,A0265_S23_L001,Plasma BC,0.016365472
435,0,A0265_S23_L001,SMC,0.08786958
436,0,A0265_S23_L001,Schwann,0.03197539
437,0,A0265_S23_L001,Sebocyte,0.049609203
438,0,A0265_S23_L001,Stromal,0.14019744
439,0,A0265_S23_L001,TC,0.004664893
440,0,A0266_S22_L001,Adipo,0.050776742
441,0,A0266_S22_L001,BC,0.10910044
442,0,A0266_S22_L001,CD4+ TC,0.09809481
443,0,A0266_S22_L001,CD8+ TC,0.032054998
444,0,A0266_S22_L001,Endo,0.029952656
445,0,A0266_S22_L001,Erythrocyte,0.0028317007
446,0,A0266_S22_L001,Keratinocyte,0.10957897
447,0,A0266_S22_L001,Macro,0.029715264
448,0,A0266_S22_L001,Mast,0.013367137
449,0,A0266_S22_L001,Melanocyte,0.007117516
450,0,A0266_S22_L001,Mono,0.026342953
451,0,A0266_S22_L001,NK,0.0145194
452,0,A0266_S22_L001,NKT,0.004781518
453,0,A0266_S22_L001,Pericyte,0.010736224
454,0,A0266_S22_L001,Plasma BC,0.024628809
455,0,A0266_S22_L001,SMC,0.064220615
456,0,A0266_S22_L001,Schwann,0.027169803
457,0,A0266_S22_L001,Sebocyte,0.049133394
458,0,A0266_S22_L001,Stromal,0.121951275
459,0,A0266_S22_L001,TC,0.0042260606
460,0,A0279_S21_L001,Adipo,0.12020185
461,0,A0279_S21_L001,BC,0.079942524
462,0,A0279_S21_L001,CD4+ TC,0.027211132
463,0,A0279_S21_L001,CD8+ TC,0.03968638
464,0,A0279_S21_L001,Endo,0.047260903
465,0,A0279_S21_L001,Erythrocyte,0.0032879952
466,0,A0279_S21_L001,Keratinocyte,0.024778767
467,0,A0279_S21_L001,Macro,0.042930007
468,0,A0279_S21_L001,Mast,0.017038098
469,0,A0279_S21_L001,Melanocyte,0.02302657
470,0,A0279_S21_L001,Mono,0.012819146
471,0,A0279_S21_L001,NK,0.0154004665
472,0,A0279_S21_L001,NKT,0.040791374
473,0,A0279_S21_L001,Pericyte,0.01129319
474,0,A0279_S21_L001,Plasma BC,0.0057065613
475,0,A0279_S21_L001,SMC,0.10678599
476,0,A0279_S21_L001,Schwann,0.024832377
477,0,A0279_S21_L001,Sebocyte,0.049786344
478,0,A0279_S21_L001,Stromal,0.082100175
479,0,A0279_S21_L001,TC,0.005043791
480,0,A0280_S20_L001,Adipo,0.084724516
481,0,A0280_S20_L001,BC,0.08207154
482,0,A0280_S20_L001,CD4+ TC,0.058403537
483,0,A0280_S20_L001,CD8+ TC,0.042668875
484,0,A0280_S20_L001,Endo,0.05107511
485,0,A0280_S20_L001,Erythrocyte,0.0042318897
486,0,A0280_S20_L001,Keratinocyte,0.08128999
487,0,A0280_S20_L001,Macro,0.018656662
488,0,A0280_S20_L001,Mast,0.019658197
489,0,A0280_S20_L001,Melanocyte,0.025079008
490,0,A0280_S20_L001,Mono,0.0149906315
491,0,A0280_S20_L001,NK,0.015831871
492,0,A0280_S20_L001,NKT,0.01646733
493,0,A0280_S20_L001,Pericyte,0.010552546
494,0,A0280_S20_L001,Plasma BC,0.018898245
495,0,A0280_S20_L001,SMC,0.09066465
496,0,A0280_S20_L001,Schwann,0.029201847
497,0,A0280_S20_L001,Sebocyte,0.04401376
498,0,A0280_S20_L001,Stromal,0.090918474
499,0,A0280_S20_L001,TC,0.0042424984
500,0,A0294_S18_L001,Adipo,0.04978949
501,0,A0294_S18_L001,BC,0.07426748
502,0,A0294_S18_L001,CD4+ TC,0.012638805
503,0,A0294_S18_L001,CD8+ TC,0.10731211
504,0,A0294_S18_L001,Endo,0.078435466
505,0,A0294_S18_L001,Erythrocyte,0.0048657036
506,0,A0294_S18_L001,Keratinocyte,0.08231312
507,0,A0294_S18_L001,Macro,0.14963473
508,0,A0294_S18_L001,Mast,0.020943444
509,0,A0294_S18_L001,Melanocyte,0.008866524
510,0,A0294_S18_L001,Mono,0.02131727
511,0,A0294_S18_L001,NK,0.0021546688
512,0,A0294_S18_L001,NKT,0.0035976118
513,0,A0294_S18_L001,Pericyte,0.03701393
514,0,A0294_S18_L001,Plasma BC,0.0062771305
515,0,A0294_S18_L001,SMC,0.040669736
516,0,A0294_S18_L001,Schwann,0.009900497
517,0,A0294_S18_L001,Sebocyte,0.018115181
518,0,A0294_S18_L001,Stromal,0.08726248
519,0,A0294_S18_L001,TC,0.004566809
520,1,A0013_S47_L001,Adipo,0.07461468
521,1,A0013_S47_L001,BC,0.07652685
522,1,A0013_S47_L001,CD4+ TC,0.005281503
523,1,A0013_S47_L001,CD8+ TC,0.14896224
524,1,A0013_S47_L001,Endo,0.13232143
525,1,A0013_S47_L001,Erythrocyte,0.009789406
526,1,A0013_S47_L001,Keratinocyte,0.012346346
527,1,A0013_S47_L001,Macro,0.1615164
528,1,A0013_S47_L001,Mast,0.026714873
529,1,A0013_S47_L001,Melanocyte,0.026413985
530,1,A0013_S47_L001,Mono,0.032624662
531,1,A0013_S47_L001,NK,0.0038096413
532,1,A0013_S47_L001,NKT,0.008396197
533,1,A0013_S47_L001,Pericyte,0.017272932
534,1,A0013_S47_L001,Plasma BC,0.008708315
535,1,A0013_S47_L001,SMC,0.037066825
536,1,A0013_S47_L001,Schwann,0.010717763
537,1,A0013_S47_L001,Sebocyte,0.024125863
538,1,A0013_S47_L001,Stromal,0.10561225
539,1,A0013_S47_L001,TC,0.0136992885
540,1,A0014,Adipo,0.072589695
541,1,A0014,BC,0.08003995
542,1,A0014,CD4+ TC,0.016975563
543,1,A0014,CD8+ TC,0.1533294
544,1,A0014,Endo,0.08723707
545,1,A0014,Erythrocyte,0.010380297
546,1,A0014,Keratinocyte,0.053045318
547,1,A0014,Macro,0.15261707
548,1,A0014,Mast,0.030696522
549,1,A0014,Melanocyte,0.032887995
550,1,A0014,Mono,0.023628816
551,1,A0014,NK,0.0045337575
552,1,A0014,NKT,0.0063161673
553,1,A0014,Pericyte,0.022749756
554,1,A0014,Plasma BC,0.015282983
