,Time,Component,percent
86,0.68868864,BC,0.13303763
87,0.6966967,BC,0.13310336
88,0.7047047,BC,0.13316987
89,0.7127127,BC,0.1332372
90,0.7207207,BC,0.13330533
91,0.7287287,BC,0.13337426
92,0.7367367,BC,0.13344401
93,0.7447447,BC,0.13351458
94,0.7527528,BC,0.13358597
95,0.7607608,BC,0.13365819
96,0.7687688,BC,0.13373126
97,0.7767768,BC,0.13380516
98,0.7847848,BC,0.1338799
99,0.7927928,BC,0.13395548
100,0.8008008,BC,0.13403192
101,0.8088088,BC,0.13410924
102,0.8168168,BC,0.13418737
103,0.82482487,BC,0.1342664
104,0.8328328,BC,0.13434629
105,0.8408408,BC,0.13442706
106,0.8488488,BC,0.13450871
107,0.8568568,BC,0.13459125
108,0.8648648,BC,0.13467467
109,0.8728728,BC,0.13475895
110,0.88088083,BC,0.13484415
111,0.8888889,BC,0.13493027
112,0.8968969,BC,0.13501728
113,0.9049049,BC,0.13510518
114,0.9129129,BC,0.13519402
115,0.9209209,BC,0.13528374
116,0.9289289,BC,0.13537441
117,0.9369369,BC,0.13546596
118,0.944945,BC,0.13555847
119,0.952953,BC,0.1356519
120,0.9609609,BC,0.13574627
121,0.9689689,BC,0.13584158
122,0.97697693,BC,0.13593778
123,0.98498493,BC,0.13603495
124,0.99299294,BC,0.13613304
125,1.001001,BC,0.13623212
126,1.009009,BC,0.13633211
127,1.017017,BC,0.13643305
128,1.025025,BC,0.13653497
129,1.033033,BC,0.13663782
130,1.041041,BC,0.13674165
131,1.049049,BC,0.13684641
132,1.057057,BC,0.13695213
133,1.065065,BC,0.13705882
134,1.073073,BC,0.13716647
135,1.081081,BC,0.13727508
136,1.089089,BC,0.13738467
137,1.097097,BC,0.13749518
138,1.105105,BC,0.13760671
139,1.113113,BC,0.13771915
140,1.121121,BC,0.1378326
141,1.129129,BC,0.13794695
142,1.137137,BC,0.1380623
143,1.145145,BC,0.13817862
144,1.1531532,BC,0.1382959
145,1.1611612,BC,0.13841414
146,1.1691692,BC,0.13853332
147,1.1771772,BC,0.13865347
148,1.1851852,BC,0.13877456
149,1.1931932,BC,0.13889663
150,1.2012012,BC,0.1390196
151,1.2092092,BC,0.13914357
152,1.2172172,BC,0.13926846
153,1.2252252,BC,0.1393943
154,1.2332332,BC,0.13952106
155,1.2412412,BC,0.13964875
156,1.2492492,BC,0.13977738
157,1.2572572,BC,0.13990691
158,1.2652652,BC,0.1400374
159,1.2732732,BC,0.14016877
160,1.2812812,BC,0.14030105
161,1.2892892,BC,0.14043424
162,1.2972972,BC,0.14056835
163,1.3053052,BC,0.14070328
164,1.3133132,BC,0.14083914
165,1.3213212,BC,0.14097586
166,1.3293293,BC,0.14111346
167,1.3373373,BC,0.14125189
168,1.3453454,BC,0.14139119
169,1.3533534,BC,0.14153133
170,1.3613614,BC,0.14167231
171,1.3693694,BC,0.1418141
172,1.3773774,BC,0.1419567
173,1.3853854,BC,0.14210011
174,1.3933934,BC,0.1422443
175,1.4014014,BC,0.1423893
176,1.4094094,BC,0.14253503
177,1.4174174,BC,0.14268151
178,1.4254254,BC,0.14282873
179,1.4334334,BC,0.1429767
180,1.4414414,BC,0.1431254
181,1.4494494,BC,0.14327477
182,1.4574574,BC,0.14342487
183,1.4654654,BC,0.1435756
184,1.4734734,BC,0.14372702
185,1.4814814,BC,0.14387909
186,1.4894894,BC,0.14403176
187,1.4974974,BC,0.144185
188,1.5055054,BC,0.14433889
189,1.5135134,BC,0.14449336
190,1.5215214,BC,0.14464836
191,1.5295295,BC,0.14480394
192,1.5375376,BC,0.14496002
193,1.5455456,BC,0.14511658
194,1.5535536,BC,0.14527364
195,1.5615616,BC,0.14543115
196,1.5695696,BC,0.14558913
197,1.5775776,BC,0.1457475
198,1.5855856,BC,0.14590625
199,1.5935936,BC,0.14606543
200,1.6016016,BC,0.14622493
201,1.6096096,BC,0.14638476
202,1.6176176,BC,0.14654489
203,1.6256256,BC,0.1467053
204,1.6336336,BC,0.146866
205,1.6416416,BC,0.1470269
206,1.6496496,BC,0.14718804
207,1.6576576,BC,0.14734931
208,1.6656656,BC,0.14751078
209,1.6736736,BC,0.14767237
210,1.6816816,BC,0.14783403
211,1.6896896,BC,0.1479958
212,1.6976976,BC,0.14815761
213,1.7057056,BC,0.14831942
214,1.7137136,BC,0.14848122
215,1.7217216,BC,0.14864296
216,1.7297297,BC,0.14880465
217,1.7377377,BC,0.14896622
218,1.7457457,BC,0.14912769
219,1.7537537,BC,0.14928892
220,1.7617617,BC,0.14945
221,1.7697697,BC,0.14961085
222,1.7777777,BC,0.14977142
223,1.7857857,BC,0.14993173
224,1.7937938,BC,0.15009168
225,1.8018018,BC,0.15025127
226,1.8098098,BC,0.15041046
227,1.8178178,BC,0.1505692
228,1.8258258,BC,0.1507275
229,1.8338338,BC,0.15088527
230,1.8418418,BC,0.15104252
231,1.8498498,BC,0.15119918
232,1.8578578,BC,0.1513552
233,1.8658658,BC,0.15151061
234,1.8738738,BC,0.15166533
235,1.8818818,BC,0.15181929
236,1.8898898,BC,0.1519725
237,1.8978978,BC,0.1521249
238,1.9059058,BC,0.15227652
239,1.9139138,BC,0.15242717
240,1.9219218,BC,0.15257697
241,1.9299299,BC,0.15272577
242,1.9379379,BC,0.1528736
243,1.9459459,BC,0.1530204
244,1.9539539,BC,0.15316607
245,1.9619619,BC,0.15331067
246,1.9699699,BC,0.1534541
247,1.9779779,BC,0.15359633
248,1.985986,BC,0.15373732
249,1.993994,BC,0.15387703
250,2.002002,BC,0.15401544
251,2.01001,BC,0.15415244
252,2.018018,BC,0.15428808
253,2.026026,BC,0.15442222
254,2.034034,BC,0.15455492
255,2.042042,BC,0.15468608
256,2.05005,BC,0.15481564
257,2.058058,BC,0.15494363
258,2.066066,BC,0.15506999
259,2.074074,BC,0.15519461
260,2.082082,BC,0.15531747
261,2.09009,BC,0.15543859
262,2.098098,BC,0.15555787
263,2.106106,BC,0.15567529
264,2.114114,BC,0.15579082
265,2.122122,BC,0.1559044
266,2.13013,BC,0.156016
267,2.138138,BC,0.15612556
268,2.146146,BC,0.15623303
269,2.154154,BC,0.15633845
270,2.162162,BC,0.15644167
271,2.17017,BC,0.15654278
272,2.178178,BC,0.15664156
273,2.186186,BC,0.15673815
274,2.194194,BC,0.15683237
275,2.202202,BC,0.15692423
276,2.21021,BC,0.15701373
277,2.218218,BC,0.15710078
278,2.226226,BC,0.15718542
279,2.234234,BC,0.15726754
280,2.242242,BC,0.1573471
281,2.25025,BC,0.1574241
282,2.258258,BC,0.15749842
283,2.266266,BC,0.15757018
284,2.274274,BC,0.15763918
285,2.282282,BC,0.15770553
286,2.29029,BC,0.15776907
287,2.2982981,BC,0.15782985
288,2.3063064,BC,0.15788776
289,2.3143144,BC,0.15794286
290,2.3223224,BC,0.15799505
291,2.3303304,BC,0.1580443
292,2.3383384,BC,0.15809062
293,2.3463464,BC,0.15813392
294,2.3543544,BC,0.15817425
295,2.3623624,BC,0.1582115
296,2.3703704,BC,0.15824568
297,2.3783784,BC,0.15827677
298,2.3863864,BC,0.1583047
299,2.3943944,BC,0.15832949
300,2.4024024,BC,0.1583511
301,2.4104104,BC,0.15836948
302,2.4184184,BC,0.15838465
303,2.4264264,BC,0.15839654
304,2.4344344,BC,0.15840517
305,2.4424424,BC,0.15841052
306,2.4504504,BC,0.15841253
307,2.4584584,BC,0.15841116
308,2.4664664,BC,0.15840647
309,2.4744744,BC,0.15839839
310,2.4824824,BC,0.1583869
311,2.4904904,BC,0.15837198
312,2.4984984,BC,0.15835369
313,2.5065064,BC,0.15833187
314,2.5145144,BC,0.15830663
315,2.5225224,BC,0.15827791
316,2.5305305,BC,0.15824573
317,2.5385385,BC,0.15821004
318,2.5465465,BC,0.15817082
319,2.5545545,BC,0.1581281
320,2.5625625,BC,0.15808192
321,2.5705705,BC,0.1580321
322,2.5785785,BC,0.15797883
323,2.5865865,BC,0.15792197
324,2.5945945,BC,0.15786159
325,2.6026025,BC,0.15779766
326,2.6106105,BC,0.15773018
327,2.6186185,BC,0.15765914
328,2.6266265,BC,0.15758461
329,2.6346345,BC,0.15750642
330,2.6426425,BC,0.15742484
331,2.6506505,BC,0.15733962
332,2.6586585,BC,0.15725087
333,2.6666665,BC,0.15715858
334,2.6746745,BC,0.1570628
335,2.6826825,BC,0.15696353
336,2.6906908,BC,0.15686071
337,2.6986988,BC,0.1567544
338,2.7067068,BC,0.15664461
339,2.7147148,BC,0.15653141
340,2.7227228,BC,0.1564147
341,2.7307308,BC,0.15629455
342,2.7387388,BC,0.156171
343,2.7467468,BC,0.15604404
344,2.7547548,BC,0.15591367
345,2.7627628,BC,0.15577997
346,2.7707708,BC,0.15564287
347,2.7787788,BC,0.15550247
348,2.7867868,BC,0.15535878
349,2.7947948,BC,0.15521185
350,2.8028028,BC,0.15506154
351,2.8108108,BC,0.1549081
352,2.8188188,BC,0.1547514
353,2.8268268,BC,0.15459159
354,2.8348348,BC,0.1544286
355,2.8428428,BC,0.1542625
356,2.8508508,BC,0.15409333
357,2.8588588,BC,0.15392105
358,2.8668668,BC,0.15374579
359,2.8748748,BC,0.15356754
360,2.8828828,BC,0.15338634
361,2.8908908,BC,0.15320222
362,2.8988988,BC,0.15301523
363,2.9069068,BC,0.15282537
364,2.9149148,BC,0.1526327
365,2.9229228,BC,0.15243731
366,2.9309309,BC,0.15223916
367,2.9389389,BC,0.15203834
368,2.9469469,BC,0.15183488
369,2.9549549,BC,0.15162884
370,2.9629629,BC,0.1514202
371,2.9709709,BC,0.15120907
372,2.9789789,BC,0.15099548
373,2.9869869,BC,0.15077949
374,2.9949949,BC,0.15056111
375,3.003003,BC,0.15034041
376,3.011011,BC,0.15011744
377,3.019019,BC,0.1498922
378,3.027027,BC,0.14966482
379,3.035035,BC,0.14943525
380,3.043043,BC,0.14920363
381,3.051051,BC,0.14897001
382,3.059059,BC,0.14873439
383,3.067067,BC,0.14849687
384,3.0750751,BC,0.14825743
385,3.0830832,BC,0.1480162
386,3.0910912,BC,0.1477732
387,3.0990992,BC,0.14752847
388,3.1071072,BC,0.14728211
389,3.1151152,BC,0.14703411
390,3.1231232,BC,0.1467846
391,3.1311312,BC,0.14653355
392,3.1391392,BC,0.14628114
393,3.1471472,BC,0.14602727
394,3.1551552,BC,0.14577213
395,3.1631632,BC,0.14551567
396,3.1711712,BC,0.14525807
397,3.1791792,BC,0.14499924
398,3.1871872,BC,0.14473937
399,3.1951952,BC,0.1444784
400,3.2032032,BC,0.14421652
401,3.2112112,BC,0.1439537
402,3.2192192,BC,0.14368999
403,3.2272272,BC,0.14342548
404,3.2352352,BC,0.1431602
405,3.2432432,BC,0.14289422
406,3.2512512,BC,0.14262766
407,3.2592592,BC,0.14236046
408,3.2672672,BC,0.14209278
409,3.2752752,BC,0.14182459
410,3.2832832,BC,0.14155605
411,3.2912912,BC,0.1412871
412,3.2992992,BC,0.14101793
413,3.3073072,BC,0.14074852
414,3.3153152,BC,0.1404789
415,3.3233232,BC,0.14020918
416,3.3313313,BC,0.13993935
417,3.3393393,BC,0.1396696
418,3.3473473,BC,0.13939984
419,3.3553553,BC,0.13913018
420,3.3633633,BC,0.13886067
421,3.3713713,BC,0.13859142
422,3.3793793,BC,0.13832238
423,3.3873873,BC,0.13805369
424,3.3953953,BC,0.13778533
425,3.4034033,BC,0.13751747
426,3.4114113,BC,0.13725002
427,3.4194193,BC,0.13698311
428,3.4274273,BC,0.13671681
429,3.4354353,BC,0.13645117
430,3.4434433,BC,0.13618617
431,3.4514513,BC,0.13592194
432,3.4594593,BC,0.13565843
433,3.4674673,BC,0.13539581
434,3.4754753,BC,0.13513404
435,3.4834833,BC,0.13487323
436,3.4914913,BC,0.13461338
437,3.4994993,BC,0.13435458
438,3.5075073,BC,0.13409679
439,3.5155153,BC,0.13384016
440,3.5235236,BC,0.13358465
441,3.5315316,BC,0.1333304
442,3.5395396,BC,0.13307735
443,3.5475476,BC,0.13282561
444,3.5555556,BC,0.13257515
445,3.5635636,BC,0.13232611
446,3.5715716,BC,0.13207844
447,3.5795796,BC,0.13183227
448,3.5875876,BC,0.13158754
449,3.5955956,BC,0.13134433
450,3.6036036,BC,0.13110267
451,3.6116116,BC,0.13086267
452,3.6196196,BC,0.13062425
453,3.6276276,BC,0.13038747
454,3.6356356,BC,0.13015242
455,3.6436436,BC,0.12991914
456,3.6516516,BC,0.12968756
457,3.6596596,BC,0.12945783
458,3.6676676,BC,0.1292299
459,3.6756756,BC,0.12900378
460,3.6836836,BC,0.1287796
461,3.6916916,BC,0.12855726
462,3.6996996,BC,0.12833695
463,3.7077076,BC,0.12811849
464,3.7157156,BC,0.12790203
465,3.7237236,BC,0.12768762
466,3.7317317,BC,0.12747523
467,3.7397397,BC,0.12726487
468,3.7477477,BC,0.1270566
469,3.7557557,BC,0.12685035
470,3.7637637,BC,0.1266463
471,3.7717717,BC,0.12644431
472,3.7797797,BC,0.12624454
473,3.7877877,BC,0.1260468
474,3.7957957,BC,0.12585133
475,3.8038037,BC,0.12565804
476,3.8118117,BC,0.12546694
477,3.8198197,BC,0.125278
478,3.8278277,BC,0.12509133
479,3.8358357,BC,0.1249069
480,3.8438437,BC,0.124724716
481,3.8518517,BC,0.124544725
482,3.8598597,BC,0.12436701
483,3.8678677,BC,0.124191575
484,3.8758757,BC,0.12401841
485,3.8838837,BC,0.1238475
486,3.8918917,BC,0.12367885
487,3.8998997,BC,0.123512454
488,3.907908,BC,0.123348415
489,3.915916,BC,0.123186514
490,3.923924,BC,0.12302705
491,3.931932,BC,0.12286975
492,3.93994,BC,0.1227148
493,3.947948,BC,0.12256205
494,3.955956,BC,0.12241159
495,3.963964,BC,0.12226333
496,3.971972,BC,0.122117415
497,3.97998,BC,0.12197371
498,3.987988,BC,0.12183226
499,3.995996,BC,0.12169293
500,4.004004,BC,0.12155591
501,4.012012,BC,0.12142111
502,4.02002,BC,0.121288456
503,4.028028,BC,0.121158004
504,4.036036,BC,0.12102965
505,4.044044,BC,0.12090349
506,4.052052,BC,0.120779455
507,4.06006,BC,0.12065758
508,4.068068,BC,0.120537706
509,4.076076,BC,0.120420024
510,4.084084,BC,0.1203043
511,4.092092,BC,0.12019066
512,4.1001,BC,0.12007911
513,4.108108,BC,0.11996948
514,4.116116,BC,0.11986179
515,4.124124,BC,0.11975612
516,4.132132,BC,0.11965243
517,4.14014,BC,0.11955055
518,4.148148,BC,0.11945049
519,4.156156,BC,0.119352385
520,4.164164,BC,0.11925614
521,4.172172,BC,0.11916162
522,4.18018,BC,0.11906892
523,4.188188,BC,0.118977815
524,4.196196,BC,0.11888854
525,4.204204,BC,0.11880094
526,4.212212,BC,0.11871498
527,4.22022,BC,0.11863051
528,4.228228,BC,0.11854773
529,4.236236,BC,0.118466504
530,4.244244,BC,0.118386805
531,4.252252,BC,0.11830842
532,4.26026,BC,0.11823162
533,4.268268,BC,0.11815621
534,4.276276,BC,0.11808218
535,4.284284,BC,0.118009344
536,4.292292,BC,0.11793791
537,4.3003,BC,0.11786773
538,4.308308,BC,0.11779876
539,4.316316,BC,0.117730916
540,4.324324,BC,0.11766419
541,4.332332,BC,0.11759866
542,4.34034,BC,0.11753413
543,4.348348,BC,0.11747063
544,4.3563566,BC,0.11740803
545,4.3643646,BC,0.11734638
546,4.3723726,BC,0.11728563
547,4.3803806,BC,0.117225744
548,4.3883886,BC,0.11716658
549,4.3963966,BC,0.117108256
550,4.4044046,BC,0.1170506
551,4.4124126,BC,0.1169937
552,4.4204206,BC,0.11693723
553,4.4284286,BC,0.11688152
554,4.4364367,BC,0.11682623
555,4.4444447,BC,0.11677157
556,4.4524527,BC,0.11671715
557,4.4604607,BC,0.11666329
558,4.4684687,BC,0.11660974
559,4.4764767,BC,0.11655654
560,4.4844847,BC,0.11650346
561,4.4924927,BC,0.11645077
562,4.5005007,BC,0.11639818
563,4.5085087,BC,0.11634577
564,4.5165167,BC,0.11629328
565,4.5245247,BC,0.11624103
566,4.5325327,BC,0.116188675
567,4.5405407,BC,0.116136365
568,4.5485487,BC,0.11608378
569,4.5565567,BC,0.11603115
570,4.5645647,BC,0.1159784
571,4.5725727,BC,0.115925364
572,4.5805807,BC,0.11587202
573,4.5885887,BC,0.115818374
574,4.5965967,BC,0.11576448
575,4.6046047,BC,0.11571009
576,4.6126127,BC,0.11565525
577,4.6206207,BC,0.11559998
578,4.6286287,BC,0.11554419
579,4.6366367,BC,0.11548782
580,4.6446447,BC,0.1154308
581,4.6526527,BC,0.11537318
582,4.6606607,BC,0.11531489
583,4.6686687,BC,0.11525583
584,4.6766768,BC,0.1151961
585,4.6846848,BC,0.11513544
586,4.6926928,BC,0.115074076
587,4.7007008,BC,0.11501178
588,4.708709,BC,0.11494862
589,4.716717,BC,0.11488441
590,4.724725,BC,0.11481933
591,4.732733,BC,0.11475323
592,4.740741,BC,0.11468611
593,4.748749,BC,0.1146178
594,4.756757,BC,0.11454849
595,4.764765,BC,0.11447809
596,4.772773,BC,0.11440654
597,4.780781,BC,0.11433368
598,4.788789,BC,0.11425964
599,4.796797,BC,0.114184454
600,4.804805,BC,0.11410798
601,4.812813,BC,0.114030145
602,4.820821,BC,0.11395102
603,4.828829,BC,0.11387065
604,4.836837,BC,0.11378891
605,4.844845,BC,0.11370574
606,4.852853,BC,0.113621175
607,4.860861,BC,0.1135353
608,4.868869,BC,0.11344797
609,4.876877,BC,0.113359146
610,4.884885,BC,0.11326889
611,4.892893,BC,0.113177225
612,4.900901,BC,0.11308406
613,4.908909,BC,0.11298933
614,4.916917,BC,0.11289323
615,4.924925,BC,0.11279567
616,4.932933,BC,0.1126965
617,4.940941,BC,0.112595744
618,4.948949,BC,0.11249363
619,4.956957,BC,0.11239002
620,4.964965,BC,0.1122848
621,4.972973,BC,0.11217799
622,4.980981,BC,0.11206976
623,4.988989,BC,0.111960076
624,4.996997,BC,0.111848824
625,5.005005,BC,0.11173603
626,5.013013,BC,0.11162176
627,5.021021,BC,0.11150602
628,5.029029,BC,0.11138882
629,5.037037,BC,0.111270085
630,5.045045,BC,0.111149944
631,5.053053,BC,0.111028306
632,5.061061,BC,0.110905275
633,5.069069,BC,0.11078081
634,5.077077,BC,0.11065492
635,5.085085,BC,0.11052762
636,5.093093,BC,0.11039908
637,5.101101,BC,0.110269055
638,5.109109,BC,0.11013773
639,5.117117,BC,0.11000509
640,5.125125,BC,0.1098712
641,5.133133,BC,0.109736085
642,5.141141,BC,0.10959968
643,5.149149,BC,0.1094621
644,5.157157,BC,0.10932329
645,5.165165,BC,0.109183416
646,5.173173,BC,0.109042354
647,5.181181,BC,0.10890024
648,5.1891894,BC,0.10875701
649,5.1971974,BC,0.10861281
650,5.2052054,BC,0.1084676
651,5.2132134,BC,0.108321354
652,5.2212214,BC,0.1081743
653,5.2292295,BC,0.10802633
654,5.2372375,BC,0.107877485
655,5.2452455,BC,0.1077278
656,5.2532535,BC,0.10757743
657,5.2612615,BC,0.10742629
658,5.2692695,BC,0.107274346
659,5.2772775,BC,0.10712196
660,5.2852855,BC,0.106968805
661,5.2932935,BC,0.1068151
662,5.3013015,BC,0.10666088
663,5.3093095,BC,0.10650621
664,5.3173175,BC,0.10635101
665,5.3253255,BC,0.10619549
666,5.3333335,BC,0.10603958
667,5.3413415,BC,0.10588335
668,5.3493495,BC,0.105726875
669,5.3573575,BC,0.10557024
670,5.3653655,BC,0.105413355
671,5.3733735,BC,0.10525635
672,5.3813815,BC,0.105099306
673,5.3893895,BC,0.1049422
674,5.3973975,BC,0.10478508
675,5.4054055,BC,0.104628034
676,5.4134135,BC,0.10447117
677,5.4214215,BC,0.104314424
678,5.4294295,BC,0.10415782
679,5.4374375,BC,0.104001455
680,5.4454455,BC,0.103845574
681,5.4534535,BC,0.10368996
682,5.4614615,BC,0.10353466
683,5.4694695,BC,0.10337989
684,5.4774776,BC,0.10322561
685,5.4854856,BC,0.1030718
686,5.4934936,BC,0.102918655
687,5.5015016,BC,0.10276616
688,5.5095096,BC,0.10261433
689,5.5175176,BC,0.10246316
690,5.5255256,BC,0.102312855
691,5.5335336,BC,0.10216338
692,5.5415416,BC,0.102014884
693,5.5495496,BC,0.10186713
694,5.5575576,BC,0.10172043
695,5.5655656,BC,0.101574756
696,5.5735736,BC,0.10143006
697,5.5815816,BC,0.101286486
698,5.5895896,BC,0.10114396
699,5.5975976,BC,0.10100288
700,5.6056056,BC,0.10086293
701,5.6136136,BC,0.100724176
702,5.6216216,BC,0.10058681
703,5.6296296,BC,0.10045081
704,5.6376376,BC,0.10031617
705,5.6456456,BC,0.100182846
706,5.6536536,BC,0.100051336
707,5.6616616,BC,0.09992113
708,5.6696696,BC,0.09979238
709,5.6776776,BC,0.09966537
710,5.6856856,BC,0.09954021
711,5.6936936,BC,0.09941657
712,5.7017016,BC,0.0992944
713,5.7097096,BC,0.09917418
714,5.7177176,BC,0.09905596
715,5.7257257,BC,0.098939225
716,5.7337337,BC,0.09882444
717,5.7417417,BC,0.0987118
718,5.7497497,BC,0.0986007
719,5.7577577,BC,0.09849176
720,5.7657657,BC,0.09838469
721,5.7737737,BC,0.098279774
722,5.7817817,BC,0.09817682
723,5.7897897,BC,0.09807598
724,5.7977977,BC,0.09797714
725,5.8058057,BC,0.09788054
726,5.8138137,BC,0.09778603
727,5.8218217,BC,0.0976938
728,5.8298297,BC,0.09760363
729,5.8378377,BC,0.09751577
730,5.8458457,BC,0.097430155
731,5.8538537,BC,0.09734678
732,5.8618617,BC,0.097265795
733,5.8698697,BC,0.09718702
734,5.8778777,BC,0.09711068
735,5.8858857,BC,0.09703654
736,5.8938937,BC,0.09696483
737,5.9019017,BC,0.096895464
738,5.9099097,BC,0.09682868
739,5.9179177,BC,0.09676411
740,5.9259257,BC,0.096702114
741,5.9339337,BC,0.09664249
742,5.9419417,BC,0.096585415
743,5.9499497,BC,0.09653071
744,5.957958,BC,0.0964784
745,5.965966,BC,0.0964287
746,5.973974,BC,0.096381485
747,5.981982,BC,0.09633689
748,5.98999,BC,0.09629472
749,5.997998,BC,0.09625498
750,6.0060062,BC,0.09621784
751,6.0140142,BC,0.09618335
752,6.0220222,BC,0.09615127
753,6.0300303,BC,0.09612171
754,6.0380383,BC,0.09609483
755,6.0460463,BC,0.09607037
756,6.0540543,BC,0.096048616
757,6.0620623,BC,0.096029215
758,6.0700703,BC,0.09601248
759,6.0780783,BC,0.095998265
760,6.0860863,BC,0.09598651
761,6.0940943,BC,0.09597745
762,6.1021023,BC,0.095970795
763,6.1101103,BC,0.09596667
764,6.1181183,BC,0.0959652
765,6.1261263,BC,0.09596614
766,6.1341343,BC,0.09596963
767,6.1421423,BC,0.09597566
768,6.1501503,BC,0.09598406
769,6.1581583,BC,0.09599507
770,6.1661663,BC,0.09600846
771,6.1741743,BC,0.0960244
772,6.1821823,BC,0.09604274
773,6.1901903,BC,0.09606342
774,6.1981983,BC,0.09608678
775,6.2062063,BC,0.09611236
776,6.2142143,BC,0.09614035
777,6.2222223,BC,0.096170776
778,6.2302303,BC,0.096203566
779,6.2382383,BC,0.09623861
780,6.2462463,BC,0.096276075
781,6.2542543,BC,0.09631585
782,6.2622623,BC,0.09635788
783,6.2702703,BC,0.09640228
784,6.2782784,BC,0.09644882
785,6.2862864,BC,0.09649757
786,6.2942944,BC,0.09654855
787,6.3023024,BC,0.09660186
788,6.3103104,BC,0.09665719
789,6.3183184,BC,0.09671471
790,6.3263264,BC,0.09677437
791,6.3343344,BC,0.09683611
792,6.3423424,BC,0.09689991
793,6.3503504,BC,0.09696576
794,6.3583584,BC,0.09703367
795,6.3663664,BC,0.09710352
796,6.3743744,BC,0.09717528
797,6.3823824,BC,0.0972491
798,6.3903904,BC,0.09732478
799,6.3983984,BC,0.09740231
800,6.4064064,BC,0.09748176
801,6.4144144,BC,0.09756299
802,6.4224224,BC,0.09764598
803,6.4304304,BC,0.097730786
804,6.4384384,BC,0.09781733
805,6.4464464,BC,0.09790554
806,6.4544544,BC,0.09799545
807,6.4624624,BC,0.09808703
808,6.4704704,BC,0.098180115
809,6.4784784,BC,0.098274834
810,6.4864864,BC,0.09837113
811,6.4944944,BC,0.09846884
812,6.5025024,BC,0.0985681
813,6.5105104,BC,0.0986688
814,6.5185184,BC,0.09877091
815,6.5265265,BC,0.0988743
816,6.5345345,BC,0.09897912
817,6.5425425,BC,0.09908523
818,6.5505505,BC,0.099192575
819,6.5585585,BC,0.099301256
820,6.5665665,BC,0.099411055
821,6.5745745,BC,0.099521995
822,6.5825825,BC,0.09963404
823,6.5905905,BC,0.09974735
824,6.5985985,BC,0.09986155
825,6.6066065,BC,0.099976845
826,6.6146145,BC,0.10009292
827,6.6226225,BC,0.100210354
828,6.6306305,BC,0.100328505
829,6.6386385,BC,0.10044742
830,6.6466465,BC,0.10056724
831,6.6546545,BC,0.10068807
832,6.6626625,BC,0.10080954
833,6.6706705,BC,0.100931555
