,quantile,sample,celltype,values
100,0,A0038_S180_L002,Erythrocyte,0.01171934
101,0,A0038_S180_L002,Mature BC,0.04925115
102,0,A0038_S180_L002,Mono,0.29200387
103,0,A0038_S180_L002,NK,0.028606398
104,0,A0038_S180_L002,NKT,0.019538155
105,0,A0038_S180_L002,Plasma BC,0.0045827115
106,0,A0038_S180_L002,Pre BC,0.036771353
107,0,A0038_S180_L002,mDC,0.10346091
108,0,A0050_S179_L002,BC,0.099021025
109,0,A0050_S179_L002,CD4+ TC,0.21747129
110,0,A0050_S179_L002,CD8+ TC,0.1485869
111,0,A0050_S179_L002,Cycling BC,0.025087679
112,0,A0050_S179_L002,Erythrocyte,0.008626014
113,0,A0050_S179_L002,Mature BC,0.029761089
114,0,A0050_S179_L002,Mono,0.10329582
115,0,A0050_S179_L002,NK,0.019229138
116,0,A0050_S179_L002,NKT,0.010737151
117,0,A0050_S179_L002,Plasma BC,0.059524737
118,0,A0050_S179_L002,Pre BC,0.04642237
119,0,A0050_S179_L002,mDC,0.08232348
120,0,A0051_S178_L002,BC,0.08487272
121,0,A0051_S178_L002,CD4+ TC,0.2395062
122,0,A0051_S178_L002,CD8+ TC,0.14555967
123,0,A0051_S178_L002,Cycling BC,0.040233444
124,0,A0051_S178_L002,Erythrocyte,0.012413606
125,0,A0051_S178_L002,Mature BC,0.028987933
126,0,A0051_S178_L002,Mono,0.1148109
127,0,A0051_S178_L002,NK,0.009203415
128,0,A0051_S178_L002,NKT,0.00686656
129,0,A0051_S178_L002,Plasma BC,0.043937005
130,0,A0051_S178_L002,Pre BC,0.08949081
131,0,A0051_S178_L002,mDC,0.03815058
132,0,A0052_S177_L002,BC,0.091930985
133,0,A0052_S177_L002,CD4+ TC,0.1734139
134,0,A0052_S177_L002,CD8+ TC,0.15905964
135,0,A0052_S177_L002,Cycling BC,0.039656036
136,0,A0052_S177_L002,Erythrocyte,0.007864217
137,0,A0052_S177_L002,Mature BC,0.028336598
138,0,A0052_S177_L002,Mono,0.108737424
139,0,A0052_S177_L002,NK,0.011535508
140,0,A0052_S177_L002,NKT,0.009828023
141,0,A0052_S177_L002,Plasma BC,0.08437255
142,0,A0052_S177_L002,Pre BC,0.062897675
143,0,A0052_S177_L002,mDC,0.052839942
144,0,A0064_S176_L002,BC,0.15289378
145,0,A0064_S176_L002,CD4+ TC,0.22163574
146,0,A0064_S176_L002,CD8+ TC,0.07215442
147,0,A0064_S176_L002,Cycling BC,0.022520319
148,0,A0064_S176_L002,Erythrocyte,0.0070286226
149,0,A0064_S176_L002,Mature BC,0.04585957
150,0,A0064_S176_L002,Mono,0.12957847
151,0,A0064_S176_L002,NK,0.017506545
152,0,A0064_S176_L002,NKT,0.011337424
153,0,A0064_S176_L002,Plasma BC,0.012932659
154,0,A0064_S176_L002,Pre BC,0.13290814
155,0,A0064_S176_L002,mDC,0.036541764
156,0,A0065_S175_L002,BC,0.11545479
157,0,A0065_S175_L002,CD4+ TC,0.32502887
158,0,A0065_S175_L002,CD8+ TC,0.055388436
159,0,A0065_S175_L002,Cycling BC,0.019212052
160,0,A0065_S175_L002,Erythrocyte,0.0046654954
161,0,A0065_S175_L002,Mature BC,0.039608967
162,0,A0065_S175_L002,Mono,0.10572296
163,0,A0065_S175_L002,NK,0.014763713
164,0,A0065_S175_L002,NKT,0.013460353
165,0,A0065_S175_L002,Plasma BC,0.01002867
166,0,A0065_S175_L002,Pre BC,0.09085244
167,0,A0065_S175_L002,mDC,0.05401237
168,0,A0066_S174_L002,BC,0.06783669
169,0,A0066_S174_L002,CD4+ TC,0.27631828
170,0,A0066_S174_L002,CD8+ TC,0.010205287
171,0,A0066_S174_L002,Cycling BC,0.002435252
172,0,A0066_S174_L002,Erythrocyte,0.014755938
173,0,A0066_S174_L002,Mature BC,0.05219024
174,0,A0066_S174_L002,Mono,0.2688044
175,0,A0066_S174_L002,NK,0.030554583
176,0,A0066_S174_L002,NKT,0.0135856625
177,0,A0066_S174_L002,Plasma BC,0.005244904
178,0,A0066_S174_L002,Pre BC,0.033206753
179,0,A0066_S174_L002,mDC,0.100237
180,0,A0078_S173_L002,BC,0.11755987
181,0,A0078_S173_L002,CD4+ TC,0.10154986
182,0,A0078_S173_L002,CD8+ TC,0.11339335
183,0,A0078_S173_L002,Cycling BC,0.037462983
184,0,A0078_S173_L002,Erythrocyte,0.008700178
185,0,A0078_S173_L002,Mature BC,0.033334117
186,0,A0078_S173_L002,Mono,0.09582518
187,0,A0078_S173_L002,NK,0.023432774
188,0,A0078_S173_L002,NKT,0.017046575
189,0,A0078_S173_L002,Plasma BC,0.10687968
190,0,A0078_S173_L002,Pre BC,0.13338603
191,0,A0078_S173_L002,mDC,0.027075203
192,0,A0079_S172_L002,BC,0.12716083
193,0,A0079_S172_L002,CD4+ TC,0.15860134
194,0,A0079_S172_L002,CD8+ TC,0.12539709
195,0,A0079_S172_L002,Cycling BC,0.043913957
196,0,A0079_S172_L002,Erythrocyte,0.0077380724
197,0,A0079_S172_L002,Mature BC,0.03176509
198,0,A0079_S172_L002,Mono,0.080567166
199,0,A0079_S172_L002,NK,0.022884471
200,0,A0079_S172_L002,NKT,0.014296846
201,0,A0079_S172_L002,Plasma BC,0.09002116
202,0,A0079_S172_L002,Pre BC,0.09936112
203,0,A0079_S172_L002,mDC,0.033851445
204,0,A0080_S171_L002,BC,0.077301286
205,0,A0080_S171_L002,CD4+ TC,0.26129785
206,0,A0080_S171_L002,CD8+ TC,0.14366917
207,0,A0080_S171_L002,Cycling BC,0.050517924
208,0,A0080_S171_L002,Erythrocyte,0.009723957
209,0,A0080_S171_L002,Mature BC,0.022612538
210,0,A0080_S171_L002,Mono,0.09273431
211,0,A0080_S171_L002,NK,0.01932087
212,0,A0080_S171_L002,NKT,0.007996454
213,0,A0080_S171_L002,Plasma BC,0.05650285
214,0,A0080_S171_L002,Pre BC,0.07927659
215,0,A0080_S171_L002,mDC,0.027146887
216,0,A0092_S170_L002,BC,0.1617115
217,0,A0092_S170_L002,CD4+ TC,0.2829505
218,0,A0092_S170_L002,CD8+ TC,0.03511447
219,0,A0092_S170_L002,Cycling BC,0.03325184
220,0,A0092_S170_L002,Erythrocyte,0.0031904727
221,0,A0092_S170_L002,Mature BC,0.066258214
222,0,A0092_S170_L002,Mono,0.07746631
223,0,A0092_S170_L002,NK,0.01552182
224,0,A0092_S170_L002,NKT,0.012940877
225,0,A0092_S170_L002,Plasma BC,0.014929963
226,0,A0092_S170_L002,Pre BC,0.13816488
227,0,A0092_S170_L002,mDC,0.032058712
228,0,A0093_S169_L002,BC,0.14450054
229,0,A0093_S169_L002,CD4+ TC,0.2960026
230,0,A0093_S169_L002,CD8+ TC,0.025270943
231,0,A0093_S169_L002,Cycling BC,0.025896935
232,0,A0093_S169_L002,Erythrocyte,0.0017383561
233,0,A0093_S169_L002,Mature BC,0.05768888
234,0,A0093_S169_L002,Mono,0.09295175
235,0,A0093_S169_L002,NK,0.022777798
236,0,A0093_S169_L002,NKT,0.011481054
237,0,A0093_S169_L002,Plasma BC,0.016744133
238,0,A0093_S169_L002,Pre BC,0.111508116
239,0,A0093_S169_L002,mDC,0.044071488
240,0,A0094_S168_L002,BC,0.14945659
241,0,A0094_S168_L002,CD4+ TC,0.2692601
242,0,A0094_S168_L002,CD8+ TC,0.038856074
243,0,A0094_S168_L002,Cycling BC,0.11163066
244,0,A0094_S168_L002,Erythrocyte,0.0027972858
245,0,A0094_S168_L002,Mature BC,0.06542242
246,0,A0094_S168_L002,Mono,0.049894214
247,0,A0094_S168_L002,NK,0.0031010248
248,0,A0094_S168_L002,NKT,0.006552545
249,0,A0094_S168_L002,Plasma BC,0.0105739515
250,0,A0094_S168_L002,Pre BC,0.1445511
251,0,A0094_S168_L002,mDC,0.025544567
252,0,A0106_S167_L002,BC,0.1546773
253,0,A0106_S167_L002,CD4+ TC,0.3252858
254,0,A0106_S167_L002,CD8+ TC,0.030875836
255,0,A0106_S167_L002,Cycling BC,0.010345479
256,0,A0106_S167_L002,Erythrocyte,0.003916922
257,0,A0106_S167_L002,Mature BC,0.06014132
258,0,A0106_S167_L002,Mono,0.09716554
259,0,A0106_S167_L002,NK,0.0137573965
260,0,A0106_S167_L002,NKT,0.010494493
261,0,A0106_S167_L002,Plasma BC,0.009058831
262,0,A0106_S167_L002,Pre BC,0.11109662
263,0,A0106_S167_L002,mDC,0.028056052
264,0,A0107_S166_L002,BC,0.111518905
265,0,A0107_S166_L002,CD4+ TC,0.37265918
266,0,A0107_S166_L002,CD8+ TC,0.034332424
267,0,A0107_S166_L002,Cycling BC,0.009269102
268,0,A0107_S166_L002,Erythrocyte,0.011312911
269,0,A0107_S166_L002,Mature BC,0.034742232
270,0,A0107_S166_L002,Mono,0.12786558
271,0,A0107_S166_L002,NK,0.018194865
272,0,A0107_S166_L002,NKT,0.013950201
273,0,A0107_S166_L002,Plasma BC,0.0070650973
274,0,A0107_S166_L002,Pre BC,0.07159916
275,0,A0107_S166_L002,mDC,0.048575148
276,0,A0108_S165_L002,BC,0.10865893
277,0,A0108_S165_L002,CD4+ TC,0.28712237
278,0,A0108_S165_L002,CD8+ TC,0.014958835
279,0,A0108_S165_L002,Cycling BC,0.11002073
280,0,A0108_S165_L002,Erythrocyte,0.0017288184
281,0,A0108_S165_L002,Mature BC,0.13743608
282,0,A0108_S165_L002,Mono,0.053300746
283,0,A0108_S165_L002,NK,0.012448423
284,0,A0108_S165_L002,NKT,0.011029263
285,0,A0108_S165_L002,Plasma BC,0.014802604
286,0,A0108_S165_L002,Pre BC,0.08757185
287,0,A0108_S165_L002,mDC,0.025663314
288,0,A0120_S164_L002,BC,0.09704084
289,0,A0120_S164_L002,CD4+ TC,0.23822899
290,0,A0120_S164_L002,CD8+ TC,0.054709874
291,0,A0120_S164_L002,Cycling BC,0.02390487
292,0,A0120_S164_L002,Erythrocyte,0.0068095597
293,0,A0120_S164_L002,Mature BC,0.050530065
294,0,A0120_S164_L002,Mono,0.16825902
295,0,A0120_S164_L002,NK,0.019858867
296,0,A0120_S164_L002,NKT,0.011748301
297,0,A0120_S164_L002,Plasma BC,0.013992324
298,0,A0120_S164_L002,Pre BC,0.11609709
299,0,A0120_S164_L002,mDC,0.05572563
300,0,A0121_S163_L002,BC,0.12784156
301,0,A0121_S163_L002,CD4+ TC,0.24031632
302,0,A0121_S163_L002,CD8+ TC,0.057492264
303,0,A0121_S163_L002,Cycling BC,0.0104314275
304,0,A0121_S163_L002,Erythrocyte,0.009994186
305,0,A0121_S163_L002,Mature BC,0.046840522
306,0,A0121_S163_L002,Mono,0.2111538
307,0,A0121_S163_L002,NK,0.02638317
308,0,A0121_S163_L002,NKT,0.017104656
309,0,A0121_S163_L002,Plasma BC,0.014629834
310,0,A0121_S163_L002,Pre BC,0.052677874
311,0,A0121_S163_L002,mDC,0.054949302
312,0,A0122_S162_L002,BC,0.057910826
313,0,A0122_S162_L002,CD4+ TC,0.46598324
314,0,A0122_S162_L002,CD8+ TC,0.083340816
315,0,A0122_S162_L002,Cycling BC,0.01396781
316,0,A0122_S162_L002,Erythrocyte,0.0041541564
317,0,A0122_S162_L002,Mature BC,0.025204659
318,0,A0122_S162_L002,Mono,0.12231305
319,0,A0122_S162_L002,NK,0.012444984
320,0,A0122_S162_L002,NKT,0.006675381
321,0,A0122_S162_L002,Plasma BC,0.004159036
322,0,A0122_S162_L002,Pre BC,0.054526333
323,0,A0122_S162_L002,mDC,0.035976734
324,0,A0134_S161_L002,BC,0.10276139
325,0,A0134_S161_L002,CD4+ TC,0.2718655
326,0,A0134_S161_L002,CD8+ TC,0.06343223
327,0,A0134_S161_L002,Cycling BC,0.04305921
328,0,A0134_S161_L002,Erythrocyte,0.0024159614
329,0,A0134_S161_L002,Mature BC,0.1163274
330,0,A0134_S161_L002,Mono,0.110252656
331,0,A0134_S161_L002,NK,0.014750353
332,0,A0134_S161_L002,NKT,0.010262089
333,0,A0134_S161_L002,Plasma BC,0.020158038
334,0,A0134_S161_L002,Pre BC,0.07122255
335,0,A0134_S161_L002,mDC,0.031079825
336,0,A0135_S160_L002,BC,0.08028039
337,0,A0135_S160_L002,CD4+ TC,0.22912584
338,0,A0135_S160_L002,CD8+ TC,0.08963726
339,0,A0135_S160_L002,Cycling BC,0.017773246
340,0,A0135_S160_L002,Erythrocyte,0.004663839
341,0,A0135_S160_L002,Mature BC,0.03482337
342,0,A0135_S160_L002,Mono,0.18856828
343,0,A0135_S160_L002,NK,0.019978514
344,0,A0135_S160_L002,NKT,0.010924866
345,0,A0135_S160_L002,Plasma BC,0.05139209
346,0,A0135_S160_L002,Pre BC,0.0696995
347,0,A0135_S160_L002,mDC,0.050890457
348,0,A0136_S159_L002,BC,0.07134134
349,0,A0136_S159_L002,CD4+ TC,0.38400424
350,0,A0136_S159_L002,CD8+ TC,0.09884138
351,0,A0136_S159_L002,Cycling BC,0.0403093
352,0,A0136_S159_L002,Erythrocyte,0.0033223159
353,0,A0136_S159_L002,Mature BC,0.0729426
354,0,A0136_S159_L002,Mono,0.07406804
355,0,A0136_S159_L002,NK,0.008672656
356,0,A0136_S159_L002,NKT,0.0065142196
357,0,A0136_S159_L002,Plasma BC,0.008206107
358,0,A0136_S159_L002,Pre BC,0.06569496
359,0,A0136_S159_L002,mDC,0.026734231
360,0,A0148_S158_L002,BC,0.08722553
361,0,A0148_S158_L002,CD4+ TC,0.14571509
362,0,A0148_S158_L002,CD8+ TC,0.17636041
363,0,A0148_S158_L002,Cycling BC,0.026353186
364,0,A0148_S158_L002,Erythrocyte,0.020896591
365,0,A0148_S158_L002,Mature BC,0.018718163
366,0,A0148_S158_L002,Mono,0.15090144
367,0,A0148_S158_L002,NK,0.010686978
368,0,A0148_S158_L002,NKT,0.007357517
369,0,A0148_S158_L002,Plasma BC,0.07827614
370,0,A0148_S158_L002,Pre BC,0.07753172
371,0,A0148_S158_L002,mDC,0.037174214
372,0,A0149_S157_L002,BC,0.08633392
373,0,A0149_S157_L002,CD4+ TC,0.106606856
374,0,A0149_S157_L002,CD8+ TC,0.1740524
375,0,A0149_S157_L002,Cycling BC,0.024961974
376,0,A0149_S157_L002,Erythrocyte,0.018590007
377,0,A0149_S157_L002,Mature BC,0.026503706
378,0,A0149_S157_L002,Mono,0.18666023
379,0,A0149_S157_L002,NK,0.013676165
380,0,A0149_S157_L002,NKT,0.008578764
381,0,A0149_S157_L002,Plasma BC,0.07386519
382,0,A0149_S157_L002,Pre BC,0.092598245
383,0,A0149_S157_L002,mDC,0.04930944
384,0,A0150_S156_L002,BC,0.07478889
385,0,A0150_S156_L002,CD4+ TC,0.24638912
386,0,A0150_S156_L002,CD8+ TC,0.21402623
387,0,A0150_S156_L002,Cycling BC,0.041127324
388,0,A0150_S156_L002,Erythrocyte,0.011474899
389,0,A0150_S156_L002,Mature BC,0.021468285
390,0,A0150_S156_L002,Mono,0.06254983
391,0,A0150_S156_L002,NK,0.009190489
392,0,A0150_S156_L002,NKT,0.008961978
393,0,A0150_S156_L002,Plasma BC,0.055581637
394,0,A0150_S156_L002,Pre BC,0.0731839
395,0,A0150_S156_L002,mDC,0.018803777
396,0,A0162_S155_L002,BC,0.0790765
397,0,A0162_S155_L002,CD4+ TC,0.14174064
398,0,A0162_S155_L002,CD8+ TC,0.1840872
399,0,A0162_S155_L002,Cycling BC,0.013408496
400,0,A0162_S155_L002,Erythrocyte,0.0070265816
401,0,A0162_S155_L002,Mature BC,0.060978573
402,0,A0162_S155_L002,Mono,0.15957154
403,0,A0162_S155_L002,NK,0.012558052
404,0,A0162_S155_L002,NKT,0.007101983
405,0,A0162_S155_L002,Plasma BC,0.022014089
406,0,A0162_S155_L002,Pre BC,0.09695554
407,0,A0162_S155_L002,mDC,0.063999176
408,0,A0163_S154_L002,BC,0.13891242
409,0,A0163_S154_L002,CD4+ TC,0.07131584
410,0,A0163_S154_L002,CD8+ TC,0.15324217
411,0,A0163_S154_L002,Cycling BC,0.00768526
412,0,A0163_S154_L002,Erythrocyte,0.0084888125
413,0,A0163_S154_L002,Mature BC,0.05862441
414,0,A0163_S154_L002,Mono,0.17131494
415,0,A0163_S154_L002,NK,0.014809387
416,0,A0163_S154_L002,NKT,0.009021651
417,0,A0163_S154_L002,Plasma BC,0.015454165
418,0,A0163_S154_L002,Pre BC,0.13379887
419,0,A0163_S154_L002,mDC,0.043874484
420,0,A0164_S153_L002,BC,0.1814076
421,0,A0164_S153_L002,CD4+ TC,0.13779697
422,0,A0164_S153_L002,CD8+ TC,0.15464258
423,0,A0164_S153_L002,Cycling BC,0.005873228
424,0,A0164_S153_L002,Erythrocyte,0.008229806
425,0,A0164_S153_L002,Mature BC,0.056568235
426,0,A0164_S153_L002,Mono,0.078276396
427,0,A0164_S153_L002,NK,0.0012689626
428,0,A0164_S153_L002,NKT,0.003340289
429,0,A0164_S153_L002,Plasma BC,0.0058352714
430,0,A0164_S153_L002,Pre BC,0.18624488
431,0,A0164_S153_L002,mDC,0.022032615
432,0,A0176_S152_L002,BC,0.1013315
433,0,A0176_S152_L002,CD4+ TC,0.37383366
434,0,A0176_S152_L002,CD8+ TC,0.03174757
435,0,A0176_S152_L002,Cycling BC,0.023467423
436,0,A0176_S152_L002,Erythrocyte,0.006541826
437,0,A0176_S152_L002,Mature BC,0.036647484
438,0,A0176_S152_L002,Mono,0.11648816
439,0,A0176_S152_L002,NK,0.017355304
440,0,A0176_S152_L002,NKT,0.012084831
441,0,A0176_S152_L002,Plasma BC,0.011930236
442,0,A0176_S152_L002,Pre BC,0.08709084
443,0,A0176_S152_L002,mDC,0.057440147
444,0,A0177_S151_L002,BC,0.09026772
445,0,A0177_S151_L002,CD4+ TC,0.32900968
446,0,A0177_S151_L002,CD8+ TC,0.032496482
447,0,A0177_S151_L002,Cycling BC,0.035302177
448,0,A0177_S151_L002,Erythrocyte,0.0039912565
449,0,A0177_S151_L002,Mature BC,0.047972627
450,0,A0177_S151_L002,Mono,0.11578553
451,0,A0177_S151_L002,NK,0.016341005
452,0,A0177_S151_L002,NKT,0.011145797
453,0,A0177_S151_L002,Plasma BC,0.0069491565
454,0,A0177_S151_L002,Pre BC,0.11322182
455,0,A0177_S151_L002,mDC,0.05705386
456,0,A0178_S150_L002,BC,0.059088323
457,0,A0178_S150_L002,CD4+ TC,0.34958667
458,0,A0178_S150_L002,CD8+ TC,0.045657683
459,0,A0178_S150_L002,Cycling BC,0.030859068
460,0,A0178_S150_L002,Erythrocyte,0.0037321069
461,0,A0178_S150_L002,Mature BC,0.0822781
462,0,A0178_S150_L002,Mono,0.11029754
463,0,A0178_S150_L002,NK,0.018892404
464,0,A0178_S150_L002,NKT,0.011324647
465,0,A0178_S150_L002,Plasma BC,0.006870306
466,0,A0178_S150_L002,Pre BC,0.119079374
467,0,A0178_S150_L002,mDC,0.023783032
468,0,A0190_S149_L002,BC,0.013736489
469,0,A0190_S149_L002,CD4+ TC,0.110493384
470,0,A0190_S149_L002,CD8+ TC,0.08448713
471,0,A0190_S149_L002,Cycling BC,0.006071028
472,0,A0190_S149_L002,Erythrocyte,0.0036322952
473,0,A0190_S149_L002,Mature BC,0.0478153
474,0,A0190_S149_L002,Mono,0.42342496
475,0,A0190_S149_L002,NK,0.025587887
476,0,A0190_S149_L002,NKT,0.005162562
477,0,A0190_S149_L002,Plasma BC,0.017183954
478,0,A0190_S149_L002,Pre BC,0.014120651
479,0,A0190_S149_L002,mDC,0.09633031
480,0,A0191_S148_L002,BC,0.08901478
481,0,A0191_S148_L002,CD4+ TC,0.100723855
482,0,A0191_S148_L002,CD8+ TC,0.18334267
483,0,A0191_S148_L002,Cycling BC,0.00766802
484,0,A0191_S148_L002,Erythrocyte,0.0056959814
485,0,A0191_S148_L002,Mature BC,0.060035847
486,0,A0191_S148_L002,Mono,0.24132484
487,0,A0191_S148_L002,NK,0.0060150996
488,0,A0191_S148_L002,NKT,0.00582837
489,0,A0191_S148_L002,Plasma BC,0.01566979
490,0,A0191_S148_L002,Pre BC,0.056812607
491,0,A0191_S148_L002,mDC,0.050058573
492,0,A0192_S147_L002,BC,0.04205406
493,0,A0192_S147_L002,CD4+ TC,0.16557235
494,0,A0192_S147_L002,CD8+ TC,0.20607577
495,0,A0192_S147_L002,Cycling BC,0.0058802543
496,0,A0192_S147_L002,Erythrocyte,0.013738843
497,0,A0192_S147_L002,Mature BC,0.03808117
498,0,A0192_S147_L002,Mono,0.24201176
499,0,A0192_S147_L002,NK,0.006352934
500,0,A0192_S147_L002,NKT,0.00785032
501,0,A0192_S147_L002,Plasma BC,0.011398099
502,0,A0192_S147_L002,Pre BC,0.047535356
503,0,A0192_S147_L002,mDC,0.059480544
504,0,A0204_S146_L002,BC,0.078834996
505,0,A0204_S146_L002,CD4+ TC,0.14442421
506,0,A0204_S146_L002,CD8+ TC,0.13124442
507,0,A0204_S146_L002,Cycling BC,0.07821394
508,0,A0204_S146_L002,Erythrocyte,0.0032327892
509,0,A0204_S146_L002,Mature BC,0.028725771
510,0,A0204_S146_L002,Mono,0.09125219
511,0,A0204_S146_L002,NK,0.020521974
512,0,A0204_S146_L002,NKT,0.01445891
513,0,A0204_S146_L002,Plasma BC,0.12518726
514,0,A0204_S146_L002,Pre BC,0.10301663
515,0,A0204_S146_L002,mDC,0.024566898
516,0,A0205_S145_L002,BC,0.091352314
517,0,A0205_S145_L002,CD4+ TC,0.13917916
518,0,A0205_S145_L002,CD8+ TC,0.13476545
519,0,A0205_S145_L002,Cycling BC,0.064374484
520,0,A0205_S145_L002,Erythrocyte,0.011730499
521,0,A0205_S145_L002,Mature BC,0.01202816
522,0,A0205_S145_L002,Mono,0.11509304
523,0,A0205_S145_L002,NK,0.015159258
524,0,A0205_S145_L002,NKT,0.013338255
525,0,A0205_S145_L002,Plasma BC,0.12803778
526,0,A0205_S145_L002,Pre BC,0.07472795
527,0,A0205_S145_L002,mDC,0.041303344
528,0,A0206_S144_L002,BC,0.007891124
529,0,A0206_S144_L002,CD4+ TC,0.076934025
530,0,A0206_S144_L002,CD8+ TC,0.02114503
531,0,A0206_S144_L002,Cycling BC,0.032949675
532,0,A0206_S144_L002,Erythrocyte,0.017752524
533,0,A0206_S144_L002,Mature BC,0.049480677
534,0,A0206_S144_L002,Mono,0.37511444
535,0,A0206_S144_L002,NK,0.018274965
536,0,A0206_S144_L002,NKT,0.02251741
537,0,A0206_S144_L002,Plasma BC,0.03612444
538,0,A0206_S144_L002,Pre BC,0.069614306
539,0,A0206_S144_L002,mDC,0.12013267
540,0,A0218_S143_L002,BC,0.083937384
541,0,A0218_S143_L002,CD4+ TC,0.19337906
