,quantile,sample,celltype,values
0,0,A0018,BC,0.0028370598
1,0,A0018,Chromaffin,0.11150346
2,0,A0018,Cycling,0.008194266
3,0,A0018,Endo,0.20322728
4,0,A0018,Fasciculata,0.38228992
5,0,A0018,Glomerulosa,0.03880902
6,0,A0018,Macro,0.026308637
7,0,A0018,Meso,0.027801553
8,0,A0018,Stromal,0.05497408
9,0,A0018,TC,0.0018384346
10,0,A0046,BC,0.02260549
11,0,A0046,Chromaffin,0.007011808
12,0,A0046,Cycling,0.0049862424
13,0,A0046,Endo,0.24464148
14,0,A0046,Fasciculata,0.276115
15,0,A0046,Glomerulosa,0.09357862
16,0,A0046,Macro,0.08028759
17,0,A0046,Meso,0.03601368
18,0,A0046,Stromal,0.061171692
19,0,A0046,TC,0.04262749
20,0,A0074_S61_L001,BC,0.01961444
21,0,A0074_S61_L001,Chromaffin,0.02429441
22,0,A0074_S61_L001,Cycling,0.018796632
23,0,A0074_S61_L001,Endo,0.23315679
24,0,A0074_S61_L001,Fasciculata,0.028905027
25,0,A0074_S61_L001,Glomerulosa,0.013383103
26,0,A0074_S61_L001,Macro,0.15059343
27,0,A0074_S61_L001,Meso,0.064801335
28,0,A0074_S61_L001,Stromal,0.1950289
29,0,A0074_S61_L001,TC,0.106478356
30,0,A0088,BC,0.04083179
31,0,A0088,Chromaffin,0.120855935
32,0,A0088,Cycling,0.008249928
33,0,A0088,Endo,0.13278528
34,0,A0088,Fasciculata,0.035081446
35,0,A0088,Glomerulosa,0.039992753
36,0,A0088,Macro,0.08386043
37,0,A0088,Meso,0.07294339
38,0,A0088,Stromal,0.21803756
39,0,A0088,TC,0.034605745
40,0,A0144,BC,0.02049794
41,0,A0144,Chromaffin,0.009500331
42,0,A0144,Cycling,0.0033078378
43,0,A0144,Endo,0.13333768
44,0,A0144,Fasciculata,0.32493263
45,0,A0144,Glomerulosa,0.00207779
46,0,A0144,Macro,0.19338532
47,0,A0144,Meso,0.030891774
48,0,A0144,Stromal,0.03718089
49,0,A0144,TC,0.024556292
50,0,A0172,BC,0.010808019
51,0,A0172,Chromaffin,0.176291
52,0,A0172,Cycling,0.02386589
53,0,A0172,Endo,0.220005
54,0,A0172,Fasciculata,0.013825546
55,0,A0172,Glomerulosa,0.014437546
56,0,A0172,Macro,0.10344145
57,0,A0172,Meso,0.052891657
58,0,A0172,Stromal,0.21561998
59,0,A0172,TC,0.022749733
60,0,A0242,BC,0.0038754018
61,0,A0242,Chromaffin,0.32946578
62,0,A0242,Cycling,0.004478326
63,0,A0242,Endo,0.15306507
64,0,A0242,Fasciculata,0.04919895
65,0,A0242,Glomerulosa,0.11222654
66,0,A0242,Macro,0.0065416815
67,0,A0242,Meso,0.036684755
68,0,A0242,Stromal,0.17052974
69,0,A0242,TC,0.006546536
70,0,A0256,BC,0.00021541602
71,0,A0256,Chromaffin,0.9808539
72,0,A0256,Cycling,0.00064086507
73,0,A0256,Endo,0.00030305132
74,0,A0256,Fasciculata,0.0002805575
75,0,A0256,Glomerulosa,0.00022246593
76,0,A0256,Macro,0.0003959493
77,0,A0256,Meso,0.00035660565
78,0,A0256,Stromal,0.0054698633
79,0,A0256,TC,0.00020779336
80,0,A0270,BC,0.012336914
81,0,A0270,Chromaffin,0.13256563
82,0,A0270,Cycling,0.016256705
83,0,A0270,Endo,0.20664698
84,0,A0270,Fasciculata,0.0044274842
85,0,A0270,Glomerulosa,0.08785915
86,0,A0270,Macro,0.030308707
87,0,A0270,Meso,0.0739292
88,0,A0270,Stromal,0.28898755
89,0,A0270,TC,0.020610549
90,0,A0284,BC,0.038046878
91,0,A0284,Chromaffin,0.01021859
92,0,A0284,Cycling,0.005722166
93,0,A0284,Endo,0.14010327
94,0,A0284,Fasciculata,0.43317795
95,0,A0284,Glomerulosa,0.007774117
96,0,A0284,Macro,0.1613943
97,0,A0284,Meso,0.02521108
98,0,A0284,Stromal,0.0680772
99,0,A0284,TC,0.012240366
100,1,A0018,BC,0.0057763713
101,1,A0018,Chromaffin,0.12497696
102,1,A0018,Cycling,0.011391037
103,1,A0018,Endo,0.2216119
104,1,A0018,Fasciculata,0.4071452
105,1,A0018,Glomerulosa,0.051675275
106,1,A0018,Macro,0.030128371
107,1,A0018,Meso,0.03283848
108,1,A0018,Stromal,0.06591043
109,1,A0018,TC,0.003770341
110,1,A0046,BC,0.034498878
111,1,A0046,Chromaffin,0.008565735
112,1,A0046,Cycling,0.0072375247
113,1,A0046,Endo,0.26528066
114,1,A0046,Fasciculata,0.29500377
115,1,A0046,Glomerulosa,0.1054954
116,1,A0046,Macro,0.0862484
117,1,A0046,Meso,0.04155013
118,1,A0046,Stromal,0.0701035
119,1,A0046,TC,0.050843716
120,1,A0074_S61_L001,BC,0.029996388
121,1,A0074_S61_L001,Chromaffin,0.027439991
122,1,A0074_S61_L001,Cycling,0.022253023
123,1,A0074_S61_L001,Endo,0.24530983
124,1,A0074_S61_L001,Fasciculata,0.04834205
125,1,A0074_S61_L001,Glomerulosa,0.030683134
126,1,A0074_S61_L001,Macro,0.15834045
127,1,A0074_S61_L001,Meso,0.070135154
128,1,A0074_S61_L001,Stromal,0.20818928
129,1,A0074_S61_L001,TC,0.11498301
130,1,A0088,BC,0.05437067
131,1,A0088,Chromaffin,0.13129084
132,1,A0088,Cycling,0.016550347
133,1,A0088,Endo,0.15440273
134,1,A0088,Fasciculata,0.050272293
135,1,A0088,Glomerulosa,0.05503718
136,1,A0088,Macro,0.0936612
137,1,A0088,Meso,0.08652908
138,1,A0088,Stromal,0.24503502
139,1,A0088,TC,0.048716564
140,1,A0144,BC,0.034672856
141,1,A0144,Chromaffin,0.020296019
142,1,A0144,Cycling,0.0066184537
143,1,A0144,Endo,0.15919024
144,1,A0144,Fasciculata,0.3573409
145,1,A0144,Glomerulosa,0.0050834743
146,1,A0144,Macro,0.2136257
147,1,A0144,Meso,0.041481826
148,1,A0144,Stromal,0.046902623
149,1,A0144,TC,0.037059408
150,1,A0172,BC,0.01701483
151,1,A0172,Chromaffin,0.1871986
152,1,A0172,Cycling,0.028022893
153,1,A0172,Endo,0.23371524
154,1,A0172,Fasciculata,0.02593878
155,1,A0172,Glomerulosa,0.025098823
156,1,A0172,Macro,0.11026699
157,1,A0172,Meso,0.060170703
158,1,A0172,Stromal,0.23639765
159,1,A0172,TC,0.028205872
160,1,A0242,BC,0.0074345376
161,1,A0242,Chromaffin,0.34897238
162,1,A0242,Cycling,0.007569773
163,1,A0242,Endo,0.16298819
164,1,A0242,Fasciculata,0.070338234
165,1,A0242,Glomerulosa,0.12040713
166,1,A0242,Macro,0.008235399
167,1,A0242,Meso,0.043427456
168,1,A0242,Stromal,0.18056372
169,1,A0242,TC,0.01207251
170,1,A0256,BC,0.0004796651
171,1,A0256,Chromaffin,0.98533463
172,1,A0256,Cycling,0.0010420467
173,1,A0256,Endo,0.00049535464
174,1,A0256,Fasciculata,0.00051757914
175,1,A0256,Glomerulosa,0.00039526506
176,1,A0256,Macro,0.0006407472
177,1,A0256,Meso,0.0007407383
178,1,A0256,Stromal,0.007156319
179,1,A0256,TC,0.0003933289
180,1,A0270,BC,0.019023579
181,1,A0270,Chromaffin,0.14255562
182,1,A0270,Cycling,0.020235088
183,1,A0270,Endo,0.2215478
184,1,A0270,Fasciculata,0.008693611
185,1,A0270,Glomerulosa,0.09819354
186,1,A0270,Macro,0.034723874
187,1,A0270,Meso,0.08186303
188,1,A0270,Stromal,0.3098135
189,1,A0270,TC,0.02731517
190,1,A0284,BC,0.046842784
191,1,A0284,Chromaffin,0.013348589
192,1,A0284,Cycling,0.008650055
193,1,A0284,Endo,0.14954604
194,1,A0284,Fasciculata,0.445423
195,1,A0284,Glomerulosa,0.013077763
196,1,A0284,Macro,0.17101079
197,1,A0284,Meso,0.029353686
198,1,A0284,Stromal,0.073815025
199,1,A0284,TC,0.015826717
200,2,A0018,BC,0.0071248845
201,2,A0018,Chromaffin,0.13028984
202,2,A0018,Cycling,0.013727197
203,2,A0018,Endo,0.23025315
204,2,A0018,Fasciculata,0.41702902
205,2,A0018,Glomerulosa,0.05797118
206,2,A0018,Macro,0.032232475
207,2,A0018,Meso,0.035692602
208,2,A0018,Stromal,0.06900286
209,2,A0018,TC,0.0045507643
210,2,A0046,BC,0.03816149
211,2,A0046,Chromaffin,0.009692612
212,2,A0046,Cycling,0.008170948
213,2,A0046,Endo,0.2718824
214,2,A0046,Fasciculata,0.30254006
215,2,A0046,Glomerulosa,0.109050855
216,2,A0046,Macro,0.08894384
217,2,A0046,Meso,0.043949578
218,2,A0046,Stromal,0.073260844
219,2,A0046,TC,0.053976145
220,2,A0074_S61_L001,BC,0.03571149
221,2,A0074_S61_L001,Chromaffin,0.028404899
222,2,A0074_S61_L001,Cycling,0.02322229
223,2,A0074_S61_L001,Endo,0.2510985
224,2,A0074_S61_L001,Fasciculata,0.054648355
225,2,A0074_S61_L001,Glomerulosa,0.035775397
226,2,A0074_S61_L001,Macro,0.16163418
227,2,A0074_S61_L001,Meso,0.07264706
228,2,A0074_S61_L001,Stromal,0.21416196
229,2,A0074_S61_L001,TC,0.11838735
230,2,A0088,BC,0.061921097
231,2,A0088,Chromaffin,0.1366908
232,2,A0088,Cycling,0.019644737
233,2,A0088,Endo,0.15956727
234,2,A0088,Fasciculata,0.060397014
235,2,A0088,Glomerulosa,0.061024174
236,2,A0088,Macro,0.09817957
237,2,A0088,Meso,0.091818765
238,2,A0088,Stromal,0.25249374
239,2,A0088,TC,0.054234196
240,2,A0144,BC,0.044825256
241,2,A0144,Chromaffin,0.024526535
242,2,A0144,Cycling,0.009001176
243,2,A0144,Endo,0.16696376
244,2,A0144,Fasciculata,0.3696547
245,2,A0144,Glomerulosa,0.0070242807
246,2,A0144,Macro,0.22561896
247,2,A0144,Meso,0.046183307
248,2,A0144,Stromal,0.052549385
249,2,A0144,TC,0.04771872
250,2,A0172,BC,0.020154858
251,2,A0172,Chromaffin,0.19129242
252,2,A0172,Cycling,0.02979486
253,2,A0172,Endo,0.23915493
254,2,A0172,Fasciculata,0.030473994
255,2,A0172,Glomerulosa,0.029212322
256,2,A0172,Macro,0.113168605
257,2,A0172,Meso,0.063095726
258,2,A0172,Stromal,0.24331197
259,2,A0172,TC,0.031748615
260,2,A0242,BC,0.008781688
261,2,A0242,Chromaffin,0.3552853
262,2,A0242,Cycling,0.008615017
263,2,A0242,Endo,0.16670904
264,2,A0242,Fasciculata,0.077352986
265,2,A0242,Glomerulosa,0.12619162
266,2,A0242,Macro,0.00974694
267,2,A0242,Meso,0.046215348
268,2,A0242,Stromal,0.18596084
269,2,A0242,TC,0.0140303485
270,2,A0256,BC,0.00059426413
271,2,A0256,Chromaffin,0.98625827
272,2,A0256,Cycling,0.0012915223
273,2,A0256,Endo,0.0006082331
274,2,A0256,Fasciculata,0.0006497707
275,2,A0256,Glomerulosa,0.0005048851
276,2,A0256,Macro,0.0008071953
277,2,A0256,Meso,0.0009163497
278,2,A0256,Stromal,0.007814211
279,2,A0256,TC,0.000466292
280,2,A0270,BC,0.022575945
281,2,A0270,Chromaffin,0.14519298
282,2,A0270,Cycling,0.021946903
283,2,A0270,Endo,0.22642544
284,2,A0270,Fasciculata,0.010413775
285,2,A0270,Glomerulosa,0.101292774
286,2,A0270,Macro,0.036233798
287,2,A0270,Meso,0.0842286
288,2,A0270,Stromal,0.31741834
289,2,A0270,TC,0.030015124
290,2,A0284,BC,0.05041638
291,2,A0284,Chromaffin,0.014250727
292,2,A0284,Cycling,0.009968545
293,2,A0284,Endo,0.15504013
294,2,A0284,Fasciculata,0.45305493
295,2,A0284,Glomerulosa,0.017268829
296,2,A0284,Macro,0.17369781
297,2,A0284,Meso,0.031201635
298,2,A0284,Stromal,0.07683766
299,2,A0284,TC,0.017654154
300,3,A0018,BC,0.009405462
301,3,A0018,Chromaffin,0.13465407
302,3,A0018,Cycling,0.015841875
303,3,A0018,Endo,0.23609127
304,3,A0018,Fasciculata,0.42451563
305,3,A0018,Glomerulosa,0.06567006
306,3,A0018,Macro,0.03453441
307,3,A0018,Meso,0.03851945
308,3,A0018,Stromal,0.07380186
309,3,A0018,TC,0.0058481917
310,3,A0046,BC,0.043568935
311,3,A0046,Chromaffin,0.010698931
312,3,A0046,Cycling,0.009224131
313,3,A0046,Endo,0.27646473
314,3,A0046,Fasciculata,0.3082456
315,3,A0046,Glomerulosa,0.11334613
316,3,A0046,Macro,0.09129253
317,3,A0046,Meso,0.046080254
318,3,A0046,Stromal,0.07606109
319,3,A0046,TC,0.057685804
320,3,A0074_S61_L001,BC,0.0428207
321,3,A0074_S61_L001,Chromaffin,0.029457295
322,3,A0074_S61_L001,Cycling,0.024622941
323,3,A0074_S61_L001,Endo,0.2559466
324,3,A0074_S61_L001,Fasciculata,0.061225463
325,3,A0074_S61_L001,Glomerulosa,0.042669278
326,3,A0074_S61_L001,Macro,0.16388221
327,3,A0074_S61_L001,Meso,0.07509978
328,3,A0074_S61_L001,Stromal,0.21852759
329,3,A0074_S61_L001,TC,0.12249289
330,3,A0088,BC,0.06893763
331,3,A0088,Chromaffin,0.1442306
332,3,A0088,Cycling,0.022895375
333,3,A0088,Endo,0.16714865
334,3,A0088,Fasciculata,0.06984347
335,3,A0088,Glomerulosa,0.06719819
336,3,A0088,Macro,0.10429992
337,3,A0088,Meso,0.09754952
338,3,A0088,Stromal,0.25950897
339,3,A0088,TC,0.059802942
340,3,A0144,BC,0.05168247
341,3,A0144,Chromaffin,0.030338338
342,3,A0144,Cycling,0.0115987435
343,3,A0144,Endo,0.17774867
344,3,A0144,Fasciculata,0.38386542
345,3,A0144,Glomerulosa,0.009543559
346,3,A0144,Macro,0.23614937
347,3,A0144,Meso,0.0515934
348,3,A0144,Stromal,0.058718704
349,3,A0144,TC,0.056074243
350,3,A0172,BC,0.025994204
351,3,A0172,Chromaffin,0.19580777
352,3,A0172,Cycling,0.032335997
353,3,A0172,Endo,0.24666187
354,3,A0172,Fasciculata,0.040339276
355,3,A0172,Glomerulosa,0.03628448
356,3,A0172,Macro,0.11617501
357,3,A0172,Meso,0.06566301
358,3,A0172,Stromal,0.24980453
359,3,A0172,TC,0.03577446
360,3,A0242,BC,0.010573029
361,3,A0242,Chromaffin,0.3606518
362,3,A0242,Cycling,0.010244493
363,3,A0242,Endo,0.17180395
364,3,A0242,Fasciculata,0.08340675
365,3,A0242,Glomerulosa,0.12987052
366,3,A0242,Macro,0.011128207
367,3,A0242,Meso,0.04914992
368,3,A0242,Stromal,0.19162762
369,3,A0242,TC,0.01663778
370,3,A0256,BC,0.0007165045
371,3,A0256,Chromaffin,0.9871201
372,3,A0256,Cycling,0.0015237764
373,3,A0256,Endo,0.0007619149
374,3,A0256,Fasciculata,0.0007784932
375,3,A0256,Glomerulosa,0.0005973077
376,3,A0256,Macro,0.0009593717
377,3,A0256,Meso,0.0011015921
378,3,A0256,Stromal,0.008208012
379,3,A0256,TC,0.0005776772
380,3,A0270,BC,0.026612304
381,3,A0270,Chromaffin,0.14873889
382,3,A0270,Cycling,0.024002835
383,3,A0270,Endo,0.23155688
384,3,A0270,Fasciculata,0.013563139
385,3,A0270,Glomerulosa,0.10552207
386,3,A0270,Macro,0.038075715
387,3,A0270,Meso,0.08745876
388,3,A0270,Stromal,0.32408363
389,3,A0270,TC,0.03434883
390,3,A0284,BC,0.056126855
391,3,A0284,Chromaffin,0.015859134
392,3,A0284,Cycling,0.010821223
393,3,A0284,Endo,0.15910594
394,3,A0284,Fasciculata,0.45776838
395,3,A0284,Glomerulosa,0.020867057
396,3,A0284,Macro,0.17689008
397,3,A0284,Meso,0.033557475
398,3,A0284,Stromal,0.079206966
399,3,A0284,TC,0.019805891
400,4,A0018,BC,0.014154103
401,4,A0018,Chromaffin,0.14819935
402,4,A0018,Cycling,0.02527927
403,4,A0018,Endo,0.255022
404,4,A0018,Fasciculata,0.45689327
405,4,A0018,Glomerulosa,0.08431374
406,4,A0018,Macro,0.04223588
407,4,A0018,Meso,0.04801096
408,4,A0018,Stromal,0.08814372
409,4,A0018,TC,0.010355311
410,4,A0046,BC,0.06094915
411,4,A0046,Chromaffin,0.014070642
412,4,A0046,Cycling,0.013619707
413,4,A0046,Endo,0.29023832
414,4,A0046,Fasciculata,0.3255844
415,4,A0046,Glomerulosa,0.123055026
416,4,A0046,Macro,0.09934689
417,4,A0046,Meso,0.05538034
418,4,A0046,Stromal,0.086482644
419,4,A0046,TC,0.06452799
420,4,A0074_S61_L001,BC,0.06700941
421,4,A0074_S61_L001,Chromaffin,0.03390801
422,4,A0074_S61_L001,Cycling,0.027354507
423,4,A0074_S61_L001,Endo,0.26749867
424,4,A0074_S61_L001,Fasciculata,0.10215834
425,4,A0074_S61_L001,Glomerulosa,0.06216937
426,4,A0074_S61_L001,Macro,0.17443843
427,4,A0074_S61_L001,Meso,0.07990568
428,4,A0074_S61_L001,Stromal,0.23342142
429,4,A0074_S61_L001,TC,0.13355805
430,4,A0088,BC,0.09159129
431,4,A0088,Chromaffin,0.15428975
432,4,A0088,Cycling,0.034355186
433,4,A0088,Endo,0.18019794
434,4,A0088,Fasciculata,0.10751202
435,4,A0088,Glomerulosa,0.08917928
436,4,A0088,Macro,0.11789522
437,4,A0088,Meso,0.11271295
438,4,A0088,Stromal,0.27966177
439,4,A0088,TC,0.088160306
440,4,A0144,BC,0.090901464
441,4,A0144,Chromaffin,0.06850446
442,4,A0144,Cycling,0.026579052
443,4,A0144,Endo,0.20210052
444,4,A0144,Fasciculata,0.42237142
445,4,A0144,Glomerulosa,0.01966031
446,4,A0144,Macro,0.26225042
447,4,A0144,Meso,0.07535727
448,4,A0144,Stromal,0.07869822
449,4,A0144,TC,0.079881616
450,4,A0172,BC,0.04011034
451,4,A0172,Chromaffin,0.20669518
452,4,A0172,Cycling,0.041051906
453,4,A0172,Endo,0.26721302
454,4,A0172,Fasciculata,0.0806441
455,4,A0172,Glomerulosa,0.052964706
456,4,A0172,Macro,0.12846719
457,4,A0172,Meso,0.07258487
458,4,A0172,Stromal,0.26859152
459,4,A0172,TC,0.050794646
460,4,A0242,BC,0.01965182
461,4,A0242,Chromaffin,0.3739262
462,4,A0242,Cycling,0.017766465
463,4,A0242,Endo,0.18738012
464,4,A0242,Fasciculata,0.105635315
465,4,A0242,Glomerulosa,0.14063488
466,4,A0242,Macro,0.01769643
467,4,A0242,Meso,0.061654907
468,4,A0242,Stromal,0.20120364
469,4,A0242,TC,0.02427694
470,4,A0256,BC,0.0024173306
471,4,A0256,Chromaffin,0.98875564
472,4,A0256,Cycling,0.0021147942
473,4,A0256,Endo,0.0013509049
474,4,A0256,Fasciculata,0.001166479
475,4,A0256,Glomerulosa,0.0012194883
476,4,A0256,Macro,0.0015944861
477,4,A0256,Meso,0.0016703247
478,4,A0256,Stromal,0.011833782
479,4,A0256,TC,0.0009875871
480,4,A0270,BC,0.03723041
481,4,A0270,Chromaffin,0.157872
482,4,A0270,Cycling,0.026359344
483,4,A0270,Endo,0.24653825
484,4,A0270,Fasciculata,0.023932682
485,4,A0270,Glomerulosa,0.118611015
486,4,A0270,Macro,0.042840894
487,4,A0270,Meso,0.092940986
488,4,A0270,Stromal,0.33780763
489,4,A0270,TC,0.04970075
490,4,A0284,BC,0.06967487
491,4,A0284,Chromaffin,0.019063659
492,4,A0284,Cycling,0.014802614
493,4,A0284,Endo,0.1685868
494,4,A0284,Fasciculata,0.4768126
495,4,A0284,Glomerulosa,0.040061798
496,4,A0284,Macro,0.18611464
497,4,A0284,Meso,0.038034793
498,4,A0284,Stromal,0.08712371
499,4,A0284,TC,0.028960837
