,Time,Component,percent
71,0.5685686,BC,0.044245187
72,0.5765766,BC,0.044261392
73,0.5845846,BC,0.044277698
74,0.5925926,BC,0.044294085
75,0.6006006,BC,0.044310555
76,0.6086086,BC,0.044327103
77,0.6166166,BC,0.04434373
78,0.6246246,BC,0.044360403
79,0.6326327,BC,0.04437715
80,0.6406406,BC,0.044393945
81,0.6486486,BC,0.044410784
82,0.6566566,BC,0.044427663
83,0.6646646,BC,0.04444458
84,0.6726726,BC,0.04446154
85,0.68068063,BC,0.04447852
86,0.68868864,BC,0.044495504
87,0.6966967,BC,0.044512518
88,0.7047047,BC,0.04452952
89,0.7127127,BC,0.04454655
90,0.7207207,BC,0.04456356
91,0.7287287,BC,0.04458056
92,0.7367367,BC,0.044597555
93,0.7447447,BC,0.044614516
94,0.7527528,BC,0.044631455
95,0.7607608,BC,0.044648375
96,0.7687688,BC,0.044665243
97,0.7767768,BC,0.044682067
98,0.7847848,BC,0.04469885
99,0.7927928,BC,0.044715583
100,0.8008008,BC,0.04473225
101,0.8088088,BC,0.044748854
102,0.8168168,BC,0.04476539
103,0.82482487,BC,0.044781867
104,0.8328328,BC,0.044798244
105,0.8408408,BC,0.044814534
106,0.8488488,BC,0.044830743
107,0.8568568,BC,0.04484686
108,0.8648648,BC,0.044862878
109,0.8728728,BC,0.04487878
110,0.88088083,BC,0.04489458
111,0.8888889,BC,0.044910267
112,0.8968969,BC,0.044925835
113,0.9049049,BC,0.044941284
114,0.9129129,BC,0.044956602
115,0.9209209,BC,0.04497178
116,0.9289289,BC,0.044986833
117,0.9369369,BC,0.04500173
118,0.944945,BC,0.04501649
119,0.952953,BC,0.045031104
120,0.9609609,BC,0.045045555
121,0.9689689,BC,0.045059852
122,0.97697693,BC,0.045073986
123,0.98498493,BC,0.04508796
124,0.99299294,BC,0.045101754
125,1.001001,BC,0.045115385
126,1.009009,BC,0.045128826
127,1.017017,BC,0.04514209
128,1.025025,BC,0.04515517
129,1.033033,BC,0.04516807
130,1.041041,BC,0.045180768
131,1.049049,BC,0.04519327
132,1.057057,BC,0.045205567
133,1.065065,BC,0.045217678
134,1.073073,BC,0.045229577
135,1.081081,BC,0.04524127
136,1.089089,BC,0.04525275
137,1.097097,BC,0.045264028
138,1.105105,BC,0.045275077
139,1.113113,BC,0.045285914
140,1.121121,BC,0.04529653
141,1.129129,BC,0.045306914
142,1.137137,BC,0.045317076
143,1.145145,BC,0.04532701
144,1.1531532,BC,0.04533672
145,1.1611612,BC,0.045346178
146,1.1691692,BC,0.04535543
147,1.1771772,BC,0.04536443
148,1.1851852,BC,0.045373183
149,1.1931932,BC,0.045381706
150,1.2012012,BC,0.045389988
151,1.2092092,BC,0.045398023
152,1.2172172,BC,0.045405816
153,1.2252252,BC,0.045413364
154,1.2332332,BC,0.045420665
155,1.2412412,BC,0.045427717
156,1.2492492,BC,0.045434516
157,1.2572572,BC,0.04544107
158,1.2652652,BC,0.04544736
159,1.2732732,BC,0.045453403
160,1.2812812,BC,0.04545919
161,1.2892892,BC,0.045464728
162,1.2972972,BC,0.045470014
163,1.3053052,BC,0.045475047
164,1.3133132,BC,0.04547981
165,1.3213212,BC,0.045484327
166,1.3293293,BC,0.045488585
167,1.3373373,BC,0.045492593
168,1.3453454,BC,0.04549633
169,1.3533534,BC,0.04549984
170,1.3613614,BC,0.04550307
171,1.3693694,BC,0.045506045
172,1.3773774,BC,0.04550877
173,1.3853854,BC,0.045511235
174,1.3933934,BC,0.045513444
175,1.4014014,BC,0.045515407
176,1.4094094,BC,0.045517106
177,1.4174174,BC,0.045518562
178,1.4254254,BC,0.045519758
179,1.4334334,BC,0.045520708
180,1.4414414,BC,0.0455214
181,1.4494494,BC,0.045521848
182,1.4574574,BC,0.04552204
183,1.4654654,BC,0.045522004
184,1.4734734,BC,0.045521695
185,1.4814814,BC,0.045521162
186,1.4894894,BC,0.045520373
187,1.4974974,BC,0.045519333
188,1.5055054,BC,0.04551808
189,1.5135134,BC,0.04551657
190,1.5215214,BC,0.045514822
191,1.5295295,BC,0.045512844
192,1.5375376,BC,0.04551062
193,1.5455456,BC,0.045508176
194,1.5535536,BC,0.04550549
195,1.5615616,BC,0.04550258
196,1.5695696,BC,0.045499448
197,1.5775776,BC,0.045496088
198,1.5855856,BC,0.045492496
199,1.5935936,BC,0.0454887
200,1.6016016,BC,0.04548468
201,1.6096096,BC,0.045480434
202,1.6176176,BC,0.045475986
203,1.6256256,BC,0.045471318
204,1.6336336,BC,0.045466445
205,1.6416416,BC,0.045461364
206,1.6496496,BC,0.04545608
207,1.6576576,BC,0.045450598
208,1.6656656,BC,0.04544491
209,1.6736736,BC,0.04543903
210,1.6816816,BC,0.045432955
211,1.6896896,BC,0.04542669
212,1.6976976,BC,0.045420237
213,1.7057056,BC,0.0454136
214,1.7137136,BC,0.045406774
215,1.7217216,BC,0.04539977
216,1.7297297,BC,0.04539259
217,1.7377377,BC,0.04538524
218,1.7457457,BC,0.045377716
219,1.7537537,BC,0.045370024
220,1.7617617,BC,0.045362163
221,1.7697697,BC,0.045354154
222,1.7777777,BC,0.045345977
223,1.7857857,BC,0.045337643
224,1.7937938,BC,0.045329157
225,1.8018018,BC,0.045320533
226,1.8098098,BC,0.04531175
227,1.8178178,BC,0.045302827
228,1.8258258,BC,0.045293767
229,1.8338338,BC,0.04528457
230,1.8418418,BC,0.045275245
231,1.8498498,BC,0.045265783
232,1.8578578,BC,0.045256197
233,1.8658658,BC,0.04524649
234,1.8738738,BC,0.045236666
235,1.8818818,BC,0.04522672
236,1.8898898,BC,0.04521667
237,1.8978978,BC,0.045206502
238,1.9059058,BC,0.045196235
239,1.9139138,BC,0.045185868
240,1.9219218,BC,0.0451754
241,1.9299299,BC,0.04516482
242,1.9379379,BC,0.04515417
243,1.9459459,BC,0.045143425
244,1.9539539,BC,0.045132596
245,1.9619619,BC,0.04512169
246,1.9699699,BC,0.045110684
247,1.9779779,BC,0.045099635
248,1.985986,BC,0.045088496
249,1.993994,BC,0.04507729
250,2.002002,BC,0.045066033
251,2.01001,BC,0.045054704
252,2.018018,BC,0.045043316
253,2.026026,BC,0.04503188
254,2.034034,BC,0.0450204
255,2.042042,BC,0.045008875
256,2.05005,BC,0.0449973
257,2.058058,BC,0.04498569
258,2.066066,BC,0.04497404
259,2.074074,BC,0.044962358
260,2.082082,BC,0.04495065
261,2.09009,BC,0.04493892
262,2.098098,BC,0.044927165
263,2.106106,BC,0.04491539
264,2.114114,BC,0.044903606
265,2.122122,BC,0.044891797
266,2.13013,BC,0.04488
267,2.138138,BC,0.044868182
268,2.146146,BC,0.04485638
269,2.154154,BC,0.04484456
270,2.162162,BC,0.044832762
271,2.17017,BC,0.044820968
272,2.178178,BC,0.04480918
273,2.186186,BC,0.044797417
274,2.194194,BC,0.04478567
275,2.202202,BC,0.044773944
276,2.21021,BC,0.04476225
277,2.218218,BC,0.044750586
278,2.226226,BC,0.04473895
279,2.234234,BC,0.04472735
280,2.242242,BC,0.04471579
281,2.25025,BC,0.04470427
282,2.258258,BC,0.04469279
283,2.266266,BC,0.04468137
284,2.274274,BC,0.044669993
285,2.282282,BC,0.044658676
286,2.29029,BC,0.044647414
287,2.2982981,BC,0.044636216
288,2.3063064,BC,0.044625085
289,2.3143144,BC,0.044614013
290,2.3223224,BC,0.04460302
291,2.3303304,BC,0.044592086
292,2.3383384,BC,0.04458125
293,2.3463464,BC,0.044570476
294,2.3543544,BC,0.04455979
295,2.3623624,BC,0.044549182
296,2.3703704,BC,0.04453868
297,2.3783784,BC,0.04452825
298,2.3863864,BC,0.044517923
299,2.3943944,BC,0.044507686
300,2.4024024,BC,0.044497557
301,2.4104104,BC,0.044487525
302,2.4184184,BC,0.044477593
303,2.4264264,BC,0.04446778
304,2.4344344,BC,0.04445807
305,2.4424424,BC,0.044448465
306,2.4504504,BC,0.044438988
307,2.4584584,BC,0.044429634
308,2.4664664,BC,0.04442039
309,2.4744744,BC,0.04441127
310,2.4824824,BC,0.044402275
311,2.4904904,BC,0.04439341
312,2.4984984,BC,0.044384673
313,2.5065064,BC,0.044376075
314,2.5145144,BC,0.04436762
315,2.5225224,BC,0.044359285
316,2.5305305,BC,0.044351097
317,2.5385385,BC,0.04434305
318,2.5465465,BC,0.044335146
319,2.5545545,BC,0.044327397
320,2.5625625,BC,0.044319797
321,2.5705705,BC,0.044312347
322,2.5785785,BC,0.044305045
323,2.5865865,BC,0.044297908
324,2.5945945,BC,0.04429092
325,2.6026025,BC,0.044284094
326,2.6106105,BC,0.044277444
327,2.6186185,BC,0.04427094
328,2.6266265,BC,0.044264603
329,2.6346345,BC,0.044258446
330,2.6426425,BC,0.044252448
331,2.6506505,BC,0.04424664
332,2.6586585,BC,0.044240985
333,2.6666665,BC,0.044235516
334,2.6746745,BC,0.044230226
335,2.6826825,BC,0.044225115
336,2.6906908,BC,0.04422018
337,2.6986988,BC,0.044215437
338,2.7067068,BC,0.04421087
339,2.7147148,BC,0.04420649
340,2.7227228,BC,0.044202305
341,2.7307308,BC,0.044198304
342,2.7387388,BC,0.044194497
343,2.7467468,BC,0.044190884
344,2.7547548,BC,0.044187464
345,2.7627628,BC,0.04418424
346,2.7707708,BC,0.04418121
347,2.7787788,BC,0.044178393
348,2.7867868,BC,0.04417576
349,2.7947948,BC,0.04417333
350,2.8028028,BC,0.044171117
351,2.8108108,BC,0.0441691
352,2.8188188,BC,0.044167284
353,2.8268268,BC,0.04416568
354,2.8348348,BC,0.044164285
355,2.8428428,BC,0.044163108
356,2.8508508,BC,0.04416214
357,2.8588588,BC,0.044161364
358,2.8668668,BC,0.044160817
359,2.8748748,BC,0.044160485
360,2.8828828,BC,0.044160366
361,2.8908908,BC,0.044160455
362,2.8988988,BC,0.044160783
363,2.9069068,BC,0.044161312
364,2.9149148,BC,0.04416206
365,2.9229228,BC,0.04416305
366,2.9309309,BC,0.044164233
367,2.9389389,BC,0.044165656
368,2.9469469,BC,0.044167303
369,2.9549549,BC,0.044169165
370,2.9629629,BC,0.044171255
371,2.9709709,BC,0.04417357
372,2.9789789,BC,0.044176128
373,2.9869869,BC,0.0441789
374,2.9949949,BC,0.044181906
375,3.003003,BC,0.044185136
376,3.011011,BC,0.0441886
377,3.019019,BC,0.044192296
378,3.027027,BC,0.044196226
379,3.035035,BC,0.04420037
380,3.043043,BC,0.044204757
381,3.051051,BC,0.044209376
382,3.059059,BC,0.04421423
383,3.067067,BC,0.044219315
384,3.0750751,BC,0.044224642
385,3.0830832,BC,0.04423021
386,3.0910912,BC,0.044235993
387,3.0990992,BC,0.044242032
388,3.1071072,BC,0.044248313
389,3.1151152,BC,0.0442548
390,3.1231232,BC,0.04426154
391,3.1311312,BC,0.04426852
392,3.1391392,BC,0.04427574
393,3.1471472,BC,0.044283193
394,3.1551552,BC,0.04429088
395,3.1631632,BC,0.04429882
396,3.1711712,BC,0.04430699
397,3.1791792,BC,0.0443154
398,3.1871872,BC,0.044324044
399,3.1951952,BC,0.044332925
400,3.2032032,BC,0.04434206
401,3.2112112,BC,0.044351432
402,3.2192192,BC,0.044361036
403,3.2272272,BC,0.0443709
404,3.2352352,BC,0.044380978
405,3.2432432,BC,0.044391308
406,3.2512512,BC,0.04440187
407,3.2592592,BC,0.04441268
408,3.2672672,BC,0.04442373
409,3.2752752,BC,0.04443502
410,3.2832832,BC,0.04444654
411,3.2912912,BC,0.0444583
412,3.2992992,BC,0.044470318
413,3.3073072,BC,0.044482563
414,3.3153152,BC,0.044495046
415,3.3233232,BC,0.044507764
416,3.3313313,BC,0.04452073
417,3.3393393,BC,0.04453394
418,3.3473473,BC,0.044547364
419,3.3553553,BC,0.04456105
420,3.3633633,BC,0.044574965
421,3.3713713,BC,0.044589113
422,3.3793793,BC,0.044603497
423,3.3873873,BC,0.044618122
424,3.3953953,BC,0.044632968
425,3.4034033,BC,0.044648066
426,3.4114113,BC,0.0446634
427,3.4194193,BC,0.04467896
428,3.4274273,BC,0.044694755
429,3.4354353,BC,0.04471078
430,3.4434433,BC,0.044727035
431,3.4514513,BC,0.044743538
432,3.4594593,BC,0.044760264
433,3.4674673,BC,0.04477721
434,3.4754753,BC,0.0447944
435,3.4834833,BC,0.0448118
436,3.4914913,BC,0.04482945
437,3.4994993,BC,0.04484732
438,3.5075073,BC,0.044865403
439,3.5155153,BC,0.04488373
440,3.5235236,BC,0.04490226
441,3.5315316,BC,0.044921037
442,3.5395396,BC,0.044940017
443,3.5475476,BC,0.04495924
444,3.5555556,BC,0.044978675
445,3.5635636,BC,0.044998318
446,3.5715716,BC,0.045018192
447,3.5795796,BC,0.04503827
448,3.5875876,BC,0.04505858
449,3.5955956,BC,0.045079097
450,3.6036036,BC,0.045099825
451,3.6116116,BC,0.045120772
452,3.6196196,BC,0.045141928
453,3.6276276,BC,0.04516328
454,3.6356356,BC,0.04518486
455,3.6436436,BC,0.045206636
456,3.6516516,BC,0.04522862
457,3.6596596,BC,0.045250803
458,3.6676676,BC,0.045273185
459,3.6756756,BC,0.04529578
460,3.6836836,BC,0.045318574
461,3.6916916,BC,0.045341548
462,3.6996996,BC,0.04536473
463,3.7077076,BC,0.045388103
464,3.7157156,BC,0.045411672
465,3.7237236,BC,0.045435425
466,3.7317317,BC,0.04545937
467,3.7397397,BC,0.0454835
468,3.7477477,BC,0.045507822
469,3.7557557,BC,0.045532312
470,3.7637637,BC,0.04555699
471,3.7717717,BC,0.045581847
472,3.7797797,BC,0.045606866
473,3.7877877,BC,0.045632076
474,3.7957957,BC,0.045657452
475,3.8038037,BC,0.045683
476,3.8118117,BC,0.045708705
477,3.8198197,BC,0.04573459
478,3.8278277,BC,0.04576063
479,3.8358357,BC,0.045786824
480,3.8438437,BC,0.04581318
481,3.8518517,BC,0.04583969
482,3.8598597,BC,0.04586635
483,3.8678677,BC,0.045893155
484,3.8758757,BC,0.045920126
485,3.8838837,BC,0.045947213
486,3.8918917,BC,0.045974456
487,3.8998997,BC,0.04600183
488,3.907908,BC,0.046029344
489,3.915916,BC,0.046056993
490,3.923924,BC,0.046084754
491,3.931932,BC,0.046112664
492,3.93994,BC,0.046140686
493,3.947948,BC,0.04616882
494,3.955956,BC,0.046197083
495,3.963964,BC,0.04622545
496,3.971972,BC,0.04625394
497,3.97998,BC,0.04628252
498,3.987988,BC,0.0463112
499,3.995996,BC,0.04633998
500,4.004004,BC,0.046368875
501,4.012012,BC,0.046397846
502,4.02002,BC,0.04642691
503,4.028028,BC,0.046456065
504,4.036036,BC,0.04648529
505,4.044044,BC,0.046514593
506,4.052052,BC,0.04654398
507,4.06006,BC,0.046573415
508,4.068068,BC,0.046602935
509,4.076076,BC,0.0466325
510,4.084084,BC,0.046662122
511,4.092092,BC,0.046691813
512,4.1001,BC,0.04672154
513,4.108108,BC,0.046751305
514,4.116116,BC,0.046781123
515,4.124124,BC,0.046810977
516,4.132132,BC,0.046840858
517,4.14014,BC,0.046870757
518,4.148148,BC,0.04690068
519,4.156156,BC,0.04693063
520,4.164164,BC,0.04696059
521,4.172172,BC,0.046990566
522,4.18018,BC,0.04702053
523,4.188188,BC,0.047050484
524,4.196196,BC,0.047080446
525,4.204204,BC,0.047110394
526,4.212212,BC,0.04714033
527,4.22022,BC,0.04717024
528,4.228228,BC,0.047200136
529,4.236236,BC,0.04722998
530,4.244244,BC,0.047259796
531,4.252252,BC,0.047289584
532,4.26026,BC,0.047319308
533,4.268268,BC,0.04734899
534,4.276276,BC,0.047378596
535,4.284284,BC,0.04740816
536,4.292292,BC,0.047437645
537,4.3003,BC,0.047467064
538,4.308308,BC,0.047496397
539,4.316316,BC,0.04752566
540,4.324324,BC,0.047554813
541,4.332332,BC,0.04758387
542,4.34034,BC,0.04761285
543,4.348348,BC,0.047641702
544,4.3563566,BC,0.04767045
545,4.3643646,BC,0.04769908
546,4.3723726,BC,0.047727585
547,4.3803806,BC,0.047755968
548,4.3883886,BC,0.047784213
549,4.3963966,BC,0.047812298
550,4.4044046,BC,0.047840264
551,4.4124126,BC,0.047868047
552,4.4204206,BC,0.0478957
553,4.4284286,BC,0.04792317
554,4.4364367,BC,0.047950495
555,4.4444447,BC,0.04797762
556,4.4524527,BC,0.048004564
557,4.4604607,BC,0.04803133
558,4.4684687,BC,0.048057906
559,4.4764767,BC,0.04808427
560,4.4844847,BC,0.048110437
561,4.4924927,BC,0.048136376
562,4.5005007,BC,0.048162118
563,4.5085087,BC,0.04818764
564,4.5165167,BC,0.04821293
565,4.5245247,BC,0.04823796
566,4.5325327,BC,0.04826277
567,4.5405407,BC,0.04828733
568,4.5485487,BC,0.048311636
569,4.5565567,BC,0.048335683
570,4.5645647,BC,0.04835947
571,4.5725727,BC,0.04838299
572,4.5805807,BC,0.04840622
573,4.5885887,BC,0.04842917
574,4.5965967,BC,0.048451852
575,4.6046047,BC,0.048474226
576,4.6126127,BC,0.048496302
577,4.6206207,BC,0.04851806
578,4.6286287,BC,0.04853953
579,4.6366367,BC,0.04856068
580,4.6446447,BC,0.048581503
581,4.6526527,BC,0.048602007
582,4.6606607,BC,0.04862216
583,4.6686687,BC,0.048641995
584,4.6766768,BC,0.04866147
585,4.6846848,BC,0.048680592
586,4.6926928,BC,0.04869937
587,4.7007008,BC,0.0487178
588,4.708709,BC,0.048735842
589,4.716717,BC,0.04875353
590,4.724725,BC,0.048770845
591,4.732733,BC,0.048787773
592,4.740741,BC,0.048804317
593,4.748749,BC,0.048820462
594,4.756757,BC,0.048836228
595,4.764765,BC,0.04885158
596,4.772773,BC,0.048866548
597,4.780781,BC,0.048881084
598,4.788789,BC,0.048895217
599,4.796797,BC,0.04890893
600,4.804805,BC,0.04892223
601,4.812813,BC,0.048935104
602,4.820821,BC,0.048947524
603,4.828829,BC,0.04895953
604,4.836837,BC,0.04897109
605,4.844845,BC,0.04898222
606,4.852853,BC,0.0489929
607,4.860861,BC,0.049003117
608,4.868869,BC,0.049012873
609,4.876877,BC,0.0490222
610,4.884885,BC,0.049031045
611,4.892893,BC,0.04903943
612,4.900901,BC,0.049047355
613,4.908909,BC,0.049054798
614,4.916917,BC,0.04906178
615,4.924925,BC,0.04906828
616,4.932933,BC,0.049074296
617,4.940941,BC,0.04907984
618,4.948949,BC,0.049084887
619,4.956957,BC,0.049089454
620,4.964965,BC,0.049093544
621,4.972973,BC,0.049097136
622,4.980981,BC,0.049100216
623,4.988989,BC,0.049102828
624,4.996997,BC,0.049104936
625,5.005005,BC,0.04910654
626,5.013013,BC,0.049107652
627,5.021021,BC,0.049108256
628,5.029029,BC,0.049108367
629,5.037037,BC,0.049107958
630,5.045045,BC,0.049107056
631,5.053053,BC,0.049105633
632,5.061061,BC,0.04910372
633,5.069069,BC,0.0491013
634,5.077077,BC,0.049098358
635,5.085085,BC,0.049094934
636,5.093093,BC,0.04909098
637,5.101101,BC,0.049086552
638,5.109109,BC,0.049081583
639,5.117117,BC,0.049076118
640,5.125125,BC,0.049070135
641,5.133133,BC,0.049063656
642,5.141141,BC,0.04905666
643,5.149149,BC,0.04904917
644,5.157157,BC,0.049041197
645,5.165165,BC,0.04903268
646,5.173173,BC,0.04902369
647,5.181181,BC,0.049014177
648,5.1891894,BC,0.049004197
649,5.1971974,BC,0.0489937
650,5.2052054,BC,0.04898272
651,5.2132134,BC,0.04897124
652,5.2212214,BC,0.04895926
653,5.2292295,BC,0.04894681
654,5.2372375,BC,0.04893385
655,5.2452455,BC,0.04892043
656,5.2532535,BC,0.04890654
657,5.2612615,BC,0.048892137
658,5.2692695,BC,0.048877276
659,5.2772775,BC,0.048861966
660,5.2852855,BC,0.048846163
661,5.2932935,BC,0.04882989
662,5.3013015,BC,0.04881317
663,5.3093095,BC,0.048795987
664,5.3173175,BC,0.048778355
665,5.3253255,BC,0.048760258
666,5.3333335,BC,0.04874172
667,5.3413415,BC,0.048722755
668,5.3493495,BC,0.04870335
669,5.3573575,BC,0.048683506
670,5.3653655,BC,0.048663244
671,5.3733735,BC,0.048642542
672,5.3813815,BC,0.04862143
673,5.3893895,BC,0.048599914
674,5.3973975,BC,0.048577975
675,5.4054055,BC,0.04855565
676,5.4134135,BC,0.04853291
677,5.4214215,BC,0.0485098
678,5.4294295,BC,0.048486285
679,5.4374375,BC,0.048462383
680,5.4454455,BC,0.048438124
681,5.4534535,BC,0.04841349
682,5.4614615,BC,0.048388496
683,5.4694695,BC,0.048363145
684,5.4774776,BC,0.04833744
685,5.4854856,BC,0.048311394
686,5.4934936,BC,0.048285004
687,5.5015016,BC,0.04825829
688,5.5095096,BC,0.04823124
689,5.5175176,BC,0.048203904
690,5.5255256,BC,0.048176225
691,5.5335336,BC,0.048148256
692,5.5415416,BC,0.04811998
693,5.5495496,BC,0.048091426
694,5.5575576,BC,0.048062593
695,5.5655656,BC,0.048033476
696,5.5735736,BC,0.048004087
697,5.5815816,BC,0.047974456
698,5.5895896,BC,0.04794456
699,5.5975976,BC,0.047914416
700,5.6056056,BC,0.04788404
701,5.6136136,BC,0.047853436
702,5.6216216,BC,0.047822602
703,5.6296296,BC,0.04779156
704,5.6376376,BC,0.047760308
705,5.6456456,BC,0.04772887
706,5.6536536,BC,0.047697224
707,5.6616616,BC,0.04766541
708,5.6696696,BC,0.047633413
709,5.6776776,BC,0.04760126
710,5.6856856,BC,0.047568932
711,5.6936936,BC,0.047536466
712,5.7017016,BC,0.047503855
713,5.7097096,BC,0.04747112
714,5.7177176,BC,0.047438253
715,5.7257257,BC,0.04740528
716,5.7337337,BC,0.047372177
717,5.7417417,BC,0.047338992
718,5.7497497,BC,0.047305718
719,5.7577577,BC,0.047272358
720,5.7657657,BC,0.047238916
721,5.7737737,BC,0.047205415
722,5.7817817,BC,0.047171853
723,5.7897897,BC,0.047138285
724,5.7977977,BC,0.047104623
725,5.8058057,BC,0.047070954
726,5.8138137,BC,0.04703726
727,5.8218217,BC,0.04700355
728,5.8298297,BC,0.046969824
729,5.8378377,BC,0.046936102
730,5.8458457,BC,0.04690243
731,5.8538537,BC,0.046868734
732,5.8618617,BC,0.04683509
733,5.8698697,BC,0.04680148
734,5.8778777,BC,0.0467679
735,5.8858857,BC,0.0467344
736,5.8938937,BC,0.046700932
737,5.9019017,BC,0.046667594
738,5.9099097,BC,0.046634283
739,5.9179177,BC,0.04660109
740,5.9259257,BC,0.046567958
741,5.9339337,BC,0.046534948
742,5.9419417,BC,0.04650206
743,5.9499497,BC,0.046469297
744,5.957958,BC,0.046436664
745,5.965966,BC,0.046404157
746,5.973974,BC,0.046371803
747,5.981982,BC,0.04633961
748,5.98999,BC,0.046307575
749,5.997998,BC,0.04627571
750,6.0060062,BC,0.04624405
751,6.0140142,BC,0.04621253
752,6.0220222,BC,0.04618123
753,6.0300303,BC,0.04615013
754,6.0380383,BC,0.046119243
755,6.0460463,BC,0.046088576
756,6.0540543,BC,0.04605815
757,6.0620623,BC,0.046027936
758,6.0700703,BC,0.04599796
759,6.0780783,BC,0.045968242
760,6.0860863,BC,0.04593878
761,6.0940943,BC,0.04590956
762,6.1021023,BC,0.045880634
763,6.1101103,BC,0.04585201
764,6.1181183,BC,0.04582364
765,6.1261263,BC,0.04579556
766,6.1341343,BC,0.0457678
767,6.1421423,BC,0.045740318
768,6.1501503,BC,0.04571317
769,6.1581583,BC,0.04568634
770,6.1661663,BC,0.045659833
771,6.1741743,BC,0.045633674
772,6.1821823,BC,0.045607843
773,6.1901903,BC,0.045582354
774,6.1981983,BC,0.045557223
775,6.2062063,BC,0.045532454
776,6.2142143,BC,0.04550804
777,6.2222223,BC,0.045484032
778,6.2302303,BC,0.04546037
779,6.2382383,BC,0.045437098
780,6.2462463,BC,0.045414217
781,6.2542543,BC,0.045391727
782,6.2622623,BC,0.045369625
783,6.2702703,BC,0.045347977
784,6.2782784,BC,0.045326706
785,6.2862864,BC,0.045305863
786,6.2942944,BC,0.045285437
787,6.3023024,BC,0.045265425
788,6.3103104,BC,0.045245852
789,6.3183184,BC,0.045226727
790,6.3263264,BC,0.04520804
791,6.3343344,BC,0.04518983
792,6.3423424,BC,0.045172043
793,6.3503504,BC,0.04515472
794,6.3583584,BC,0.045137845
795,6.3663664,BC,0.045121454
796,6.3743744,BC,0.04510553
797,6.3823824,BC,0.04509008
798,6.3903904,BC,0.045075122
799,6.3983984,BC,0.045060646
800,6.4064064,BC,0.04504664
801,6.4144144,BC,0.045033112
802,6.4224224,BC,0.045020096
803,6.4304304,BC,0.04500757
804,6.4384384,BC,0.04499559
805,6.4464464,BC,0.04498406
806,6.4544544,BC,0.044973068
807,6.4624624,BC,0.04496255
808,6.4704704,BC,0.04495257
809,6.4784784,BC,0.044943094
810,6.4864864,BC,0.044934154
811,6.4944944,BC,0.044925768
812,6.5025024,BC,0.044917855
813,6.5105104,BC,0.04491048
814,6.5185184,BC,0.04490363
815,6.5265265,BC,0.044897333
816,6.5345345,BC,0.04489155
817,6.5425425,BC,0.04488631
818,6.5505505,BC,0.0448816
819,6.5585585,BC,0.044877477
820,6.5665665,BC,0.044873863
821,6.5745745,BC,0.04487077
822,6.5825825,BC,0.04486824
823,6.5905905,BC,0.044866253
824,6.5985985,BC,0.0448648
825,6.6066065,BC,0.044863947
826,6.6146145,BC,0.044863593
827,6.6226225,BC,0.04486381
828,6.6306305,BC,0.044864554
829,6.6386385,BC,0.04486587
830,6.6466465,BC,0.04486773
831,6.6546545,BC,0.044870164
832,6.6626625,BC,0.044873144
