,quantile,sample,celltype,values
43,0,A0030_S122_L002,CD8+ TC,0.004040007
44,0,A0030_S122_L002,Connecting tubule,0.08631601
45,0,A0030_S122_L002,Descending LOH,0.058400847
46,0,A0030_S122_L002,Distal convoluted tubule,0.005658913
47,0,A0030_S122_L002,Endo,0.029742252
48,0,A0030_S122_L002,Erythrocyte,0.0025293024
49,0,A0030_S122_L002,Intercalated,0.015180962
50,0,A0030_S122_L002,Mono,0.027278945
51,0,A0030_S122_L002,Myofibro,0.025491709
52,0,A0030_S122_L002,NK,0.0008892274
53,0,A0030_S122_L002,NKT,0.0020538587
54,0,A0030_S122_L002,Plasma BC,0.004866914
55,0,A0030_S122_L002,Podocyte,0.0024663217
56,0,A0030_S122_L002,Principal,0.06415105
57,0,A0030_S122_L002,Principal like,0.010787835
58,0,A0030_S122_L002,Proximal tubule S1,0.29585367
59,0,A0030_S122_L002,Proximal tubule S3,0.17361104
60,0,A0044_S121_L002,Ascending LOH,0.00050806795
61,0,A0044_S121_L002,BC,0.0013208592
62,0,A0044_S121_L002,CD4+ TC,0.00090883864
63,0,A0044_S121_L002,CD8+ TC,0.0011479988
64,0,A0044_S121_L002,Connecting tubule,0.046583842
65,0,A0044_S121_L002,Descending LOH,0.050053336
66,0,A0044_S121_L002,Distal convoluted tubule,0.002702011
67,0,A0044_S121_L002,Endo,0.03296432
68,0,A0044_S121_L002,Erythrocyte,0.0024872848
69,0,A0044_S121_L002,Intercalated,0.017791923
70,0,A0044_S121_L002,Mono,0.23663272
71,0,A0044_S121_L002,Myofibro,0.07384939
72,0,A0044_S121_L002,NK,0.0027192496
73,0,A0044_S121_L002,NKT,0.009888385
74,0,A0044_S121_L002,Plasma BC,0.07589496
75,0,A0044_S121_L002,Podocyte,0.00025276217
76,0,A0044_S121_L002,Principal,0.036650646
77,0,A0044_S121_L002,Principal like,0.038036928
78,0,A0044_S121_L002,Proximal tubule S1,0.11134829
79,0,A0044_S121_L002,Proximal tubule S3,0.081123754
80,0,A0058_S120_L002,Ascending LOH,0.04776714
81,0,A0058_S120_L002,BC,0.002385619
82,0,A0058_S120_L002,CD4+ TC,0.00028613658
83,0,A0058_S120_L002,CD8+ TC,0.0012993856
84,0,A0058_S120_L002,Connecting tubule,0.030472042
85,0,A0058_S120_L002,Descending LOH,0.075267665
86,0,A0058_S120_L002,Distal convoluted tubule,0.01271173
87,0,A0058_S120_L002,Endo,0.09683153
88,0,A0058_S120_L002,Erythrocyte,0.0003636465
89,0,A0058_S120_L002,Intercalated,0.05442861
90,0,A0058_S120_L002,Mono,0.030861061
91,0,A0058_S120_L002,Myofibro,0.11995888
92,0,A0058_S120_L002,NK,0.0066414587
93,0,A0058_S120_L002,NKT,0.022994708
94,0,A0058_S120_L002,Plasma BC,0.0031187937
95,0,A0058_S120_L002,Podocyte,0.003592834
96,0,A0058_S120_L002,Principal,0.24411336
97,0,A0058_S120_L002,Principal like,0.07183739
98,0,A0058_S120_L002,Proximal tubule S1,0.0005748241
99,0,A0058_S120_L002,Proximal tubule S3,0.006679875
100,0,A0072_S119_L002,Ascending LOH,0.031173948
101,0,A0072_S119_L002,BC,0.0014907037
102,0,A0072_S119_L002,CD4+ TC,0.0002887327
103,0,A0072_S119_L002,CD8+ TC,0.005753565
104,0,A0072_S119_L002,Connecting tubule,0.06769748
105,0,A0072_S119_L002,Descending LOH,0.076033816
106,0,A0072_S119_L002,Distal convoluted tubule,0.0088922875
107,0,A0072_S119_L002,Endo,0.08768863
108,0,A0072_S119_L002,Erythrocyte,0.00028854277
109,0,A0072_S119_L002,Intercalated,0.05051684
110,0,A0072_S119_L002,Mono,0.029991185
111,0,A0072_S119_L002,Myofibro,0.054034054
112,0,A0072_S119_L002,NK,0.002995553
113,0,A0072_S119_L002,NKT,0.006821167
114,0,A0072_S119_L002,Plasma BC,0.0032105912
115,0,A0072_S119_L002,Podocyte,0.00016965019
116,0,A0072_S119_L002,Principal,0.32854992
117,0,A0072_S119_L002,Principal like,0.062014222
118,0,A0072_S119_L002,Proximal tubule S1,0.00010334184
119,0,A0072_S119_L002,Proximal tubule S3,0.00016949297
120,0,A0086_S60_L001,Ascending LOH,0.03462771
121,0,A0086_S60_L001,BC,0.0014341696
122,0,A0086_S60_L001,CD4+ TC,0.00041515176
123,0,A0086_S60_L001,CD8+ TC,0.00086450105
124,0,A0086_S60_L001,Connecting tubule,0.0025583564
125,0,A0086_S60_L001,Descending LOH,0.10791364
126,0,A0086_S60_L001,Distal convoluted tubule,0.0032403844
127,0,A0086_S60_L001,Endo,0.11519683
128,0,A0086_S60_L001,Erythrocyte,0.00025790237
129,0,A0086_S60_L001,Intercalated,0.022127176
130,0,A0086_S60_L001,Mono,0.02278159
131,0,A0086_S60_L001,Myofibro,0.13957861
132,0,A0086_S60_L001,NK,0.00061631313
133,0,A0086_S60_L001,NKT,0.0070320885
134,0,A0086_S60_L001,Plasma BC,0.0011560682
135,0,A0086_S60_L001,Podocyte,0.0053831353
136,0,A0086_S60_L001,Principal,0.2648685
137,0,A0086_S60_L001,Principal like,0.077860184
138,0,A0086_S60_L001,Proximal tubule S1,0.0025959872
139,0,A0086_S60_L001,Proximal tubule S3,0.016899811
140,0,A0100_S114_L002,Ascending LOH,0.0003826927
141,0,A0100_S114_L002,BC,0.0011601343
142,0,A0100_S114_L002,CD4+ TC,0.0007151946
143,0,A0100_S114_L002,CD8+ TC,0.00011823176
144,0,A0100_S114_L002,Connecting tubule,0.00039530892
145,0,A0100_S114_L002,Descending LOH,0.00012568974
146,0,A0100_S114_L002,Distal convoluted tubule,0.0004668018
147,0,A0100_S114_L002,Endo,0.0032432305
148,0,A0100_S114_L002,Erythrocyte,0.00029985126
149,0,A0100_S114_L002,Intercalated,5.9964706e-05
150,0,A0100_S114_L002,Mono,0.0070891036
151,0,A0100_S114_L002,Myofibro,0.013026035
152,0,A0100_S114_L002,NK,6.0939354e-05
153,0,A0100_S114_L002,NKT,6.6518434e-05
154,0,A0100_S114_L002,Plasma BC,0.03646628
155,0,A0100_S114_L002,Podocyte,0.00017095263
156,0,A0100_S114_L002,Principal,0.011535112
157,0,A0100_S114_L002,Principal like,0.00019157895
158,0,A0100_S114_L002,Proximal tubule S1,0.8723174
159,0,A0100_S114_L002,Proximal tubule S3,0.0013619392
160,0,A0114_S112_L002,Ascending LOH,0.013879845
161,0,A0114_S112_L002,BC,0.004707435
162,0,A0114_S112_L002,CD4+ TC,0.03420022
163,0,A0114_S112_L002,CD8+ TC,0.000678694
164,0,A0114_S112_L002,Connecting tubule,0.027038949
165,0,A0114_S112_L002,Descending LOH,0.013337607
166,0,A0114_S112_L002,Distal convoluted tubule,0.00088177866
167,0,A0114_S112_L002,Endo,0.01227226
168,0,A0114_S112_L002,Erythrocyte,0.0020888771
169,0,A0114_S112_L002,Intercalated,0.0062982272
170,0,A0114_S112_L002,Mono,0.028513448
171,0,A0114_S112_L002,Myofibro,0.023410464
172,0,A0114_S112_L002,NK,0.0004841443
173,0,A0114_S112_L002,NKT,0.00074798503
174,0,A0114_S112_L002,Plasma BC,0.010188077
175,0,A0114_S112_L002,Podocyte,0.0030587364
176,0,A0114_S112_L002,Principal,0.038020164
177,0,A0114_S112_L002,Principal like,0.00031001066
178,0,A0114_S112_L002,Proximal tubule S1,0.56414837
179,0,A0114_S112_L002,Proximal tubule S3,0.05729352
180,0,A0128_S55_L001,Ascending LOH,0.0432229
181,0,A0128_S55_L001,BC,0.001671749
182,0,A0128_S55_L001,CD4+ TC,0.001341
183,0,A0128_S55_L001,CD8+ TC,0.007735754
184,0,A0128_S55_L001,Connecting tubule,0.026475515
185,0,A0128_S55_L001,Descending LOH,0.16013053
186,0,A0128_S55_L001,Distal convoluted tubule,0.0011022079
187,0,A0128_S55_L001,Endo,0.09132235
188,0,A0128_S55_L001,Erythrocyte,0.0024426521
189,0,A0128_S55_L001,Intercalated,0.02937863
190,0,A0128_S55_L001,Mono,0.084099546
191,0,A0128_S55_L001,Myofibro,0.06811481
192,0,A0128_S55_L001,NK,0.0045091817
193,0,A0128_S55_L001,NKT,0.0049870587
194,0,A0128_S55_L001,Plasma BC,0.0034751897
195,0,A0128_S55_L001,Podocyte,0.0019560473
196,0,A0128_S55_L001,Principal,0.15487005
197,0,A0128_S55_L001,Principal like,0.052696854
198,0,A0128_S55_L001,Proximal tubule S1,0.013683154
199,0,A0128_S55_L001,Proximal tubule S3,0.014234173
200,0,A0142_S105_L002,Ascending LOH,0.002809102
201,0,A0142_S105_L002,BC,0.00056791876
202,0,A0142_S105_L002,CD4+ TC,0.0009846505
203,0,A0142_S105_L002,CD8+ TC,0.00060514454
204,0,A0142_S105_L002,Connecting tubule,0.023081932
205,0,A0142_S105_L002,Descending LOH,0.001560968
206,0,A0142_S105_L002,Distal convoluted tubule,0.0009536516
207,0,A0142_S105_L002,Endo,0.014374808
208,0,A0142_S105_L002,Erythrocyte,0.0013935368
209,0,A0142_S105_L002,Intercalated,0.008259666
210,0,A0142_S105_L002,Mono,0.09230382
211,0,A0142_S105_L002,Myofibro,0.013242173
212,0,A0142_S105_L002,NK,0.0013342137
213,0,A0142_S105_L002,NKT,0.0023289951
214,0,A0142_S105_L002,Plasma BC,0.04028486
215,0,A0142_S105_L002,Podocyte,0.000877276
216,0,A0142_S105_L002,Principal,0.03811676
217,0,A0142_S105_L002,Principal like,0.005765782
218,0,A0142_S105_L002,Proximal tubule S1,0.5133244
219,0,A0142_S105_L002,Proximal tubule S3,0.07934339
220,0,A0156_S101_L002,Ascending LOH,0.0059086364
221,0,A0156_S101_L002,BC,0.0035571868
222,0,A0156_S101_L002,CD4+ TC,0.0013399199
223,0,A0156_S101_L002,CD8+ TC,0.017138513
224,0,A0156_S101_L002,Connecting tubule,0.025683083
225,0,A0156_S101_L002,Descending LOH,0.13555336
226,0,A0156_S101_L002,Distal convoluted tubule,0.017246457
227,0,A0156_S101_L002,Endo,0.045971334
228,0,A0156_S101_L002,Erythrocyte,0.0010511281
229,0,A0156_S101_L002,Intercalated,0.0718464
230,0,A0156_S101_L002,Mono,0.08752173
231,0,A0156_S101_L002,Myofibro,0.034914833
232,0,A0156_S101_L002,NK,0.0040782844
233,0,A0156_S101_L002,NKT,0.007679808
234,0,A0156_S101_L002,Plasma BC,0.002671148
235,0,A0156_S101_L002,Podocyte,0.0011615286
236,0,A0156_S101_L002,Principal,0.26497194
237,0,A0156_S101_L002,Principal like,0.039163426
238,0,A0156_S101_L002,Proximal tubule S1,0.028893616
239,0,A0156_S101_L002,Proximal tubule S3,0.010306418
240,0,A0184_S99_L002,Ascending LOH,0.004982853
241,0,A0184_S99_L002,BC,0.00075412384
242,0,A0184_S99_L002,CD4+ TC,0.0010153467
243,0,A0184_S99_L002,CD8+ TC,0.0010970758
244,0,A0184_S99_L002,Connecting tubule,0.013518377
245,0,A0184_S99_L002,Descending LOH,0.0029519256
246,0,A0184_S99_L002,Distal convoluted tubule,0.0027564906
247,0,A0184_S99_L002,Endo,0.038656104
248,0,A0184_S99_L002,Erythrocyte,0.0008053797
249,0,A0184_S99_L002,Intercalated,0.013873452
250,0,A0184_S99_L002,Mono,0.19734795
251,0,A0184_S99_L002,Myofibro,0.15540098
252,0,A0184_S99_L002,NK,0.001082891
253,0,A0184_S99_L002,NKT,0.019598352
254,0,A0184_S99_L002,Plasma BC,0.014283907
255,0,A0184_S99_L002,Podocyte,0.001400358
256,0,A0184_S99_L002,Principal,0.041986775
257,0,A0184_S99_L002,Principal like,0.016419098
258,0,A0184_S99_L002,Proximal tubule S1,0.24682173
259,0,A0184_S99_L002,Proximal tubule S3,0.050796945
260,0,A0198_S98_L002,Ascending LOH,0.00025939164
261,0,A0198_S98_L002,BC,0.0031983356
262,0,A0198_S98_L002,CD4+ TC,0.0005527461
263,0,A0198_S98_L002,CD8+ TC,0.000753009
264,0,A0198_S98_L002,Connecting tubule,0.010017505
265,0,A0198_S98_L002,Descending LOH,0.023413336
266,0,A0198_S98_L002,Distal convoluted tubule,0.00157256
267,0,A0198_S98_L002,Endo,0.02998261
268,0,A0198_S98_L002,Erythrocyte,0.001398793
269,0,A0198_S98_L002,Intercalated,0.0018691388
270,0,A0198_S98_L002,Mono,0.25259963
271,0,A0198_S98_L002,Myofibro,0.06493507
272,0,A0198_S98_L002,NK,0.002289561
273,0,A0198_S98_L002,NKT,0.009425896
274,0,A0198_S98_L002,Plasma BC,0.04555609
275,0,A0198_S98_L002,Podocyte,0.001514384
276,0,A0198_S98_L002,Principal,0.030105775
277,0,A0198_S98_L002,Principal like,0.01607335
278,0,A0198_S98_L002,Proximal tubule S1,0.2649689
279,0,A0198_S98_L002,Proximal tubule S3,0.09210422
280,0,A0212_S97_L002,Ascending LOH,0.0009865111
281,0,A0212_S97_L002,BC,0.011520791
282,0,A0212_S97_L002,CD4+ TC,0.0008099649
283,0,A0212_S97_L002,CD8+ TC,0.0010021729
284,0,A0212_S97_L002,Connecting tubule,0.04141175
285,0,A0212_S97_L002,Descending LOH,0.08332175
286,0,A0212_S97_L002,Distal convoluted tubule,0.0007892413
287,0,A0212_S97_L002,Endo,0.016096493
288,0,A0212_S97_L002,Erythrocyte,0.0071740462
289,0,A0212_S97_L002,Intercalated,0.02644373
290,0,A0212_S97_L002,Mono,0.28788447
291,0,A0212_S97_L002,Myofibro,0.011349807
292,0,A0212_S97_L002,NK,0.001139964
293,0,A0212_S97_L002,NKT,0.003749787
294,0,A0212_S97_L002,Plasma BC,0.024329716
295,0,A0212_S97_L002,Podocyte,0.003477482
296,0,A0212_S97_L002,Principal,0.05800086
297,0,A0212_S97_L002,Principal like,0.026328081
298,0,A0212_S97_L002,Proximal tubule S1,0.14360061
299,0,A0212_S97_L002,Proximal tubule S3,0.07522797
300,0,A0226_S96_L002,Ascending LOH,0.00016739698
301,0,A0226_S96_L002,BC,0.0056053386
302,0,A0226_S96_L002,CD4+ TC,0.0008084107
303,0,A0226_S96_L002,CD8+ TC,0.0004202072
304,0,A0226_S96_L002,Connecting tubule,0.017636344
305,0,A0226_S96_L002,Descending LOH,0.007524066
306,0,A0226_S96_L002,Distal convoluted tubule,0.00024063257
307,0,A0226_S96_L002,Endo,0.005638603
308,0,A0226_S96_L002,Erythrocyte,0.0021270746
309,0,A0226_S96_L002,Intercalated,0.0050711595
310,0,A0226_S96_L002,Mono,0.12264959
311,0,A0226_S96_L002,Myofibro,0.007800773
312,0,A0226_S96_L002,NK,0.0021109362
313,0,A0226_S96_L002,NKT,0.0014564965
314,0,A0226_S96_L002,Plasma BC,0.038309276
315,0,A0226_S96_L002,Podocyte,0.00077752187
316,0,A0226_S96_L002,Principal,0.045063782
317,0,A0226_S96_L002,Principal like,0.0019949572
318,0,A0226_S96_L002,Proximal tubule S1,0.5561057
319,0,A0226_S96_L002,Proximal tubule S3,0.06491785
320,0,A0240_S95_L002,Ascending LOH,0.004191574
321,0,A0240_S95_L002,BC,0.0031906224
322,0,A0240_S95_L002,CD4+ TC,0.021752028
323,0,A0240_S95_L002,CD8+ TC,0.00015953643
324,0,A0240_S95_L002,Connecting tubule,0.057418585
325,0,A0240_S95_L002,Descending LOH,0.0007215028
326,0,A0240_S95_L002,Distal convoluted tubule,0.0183795
327,0,A0240_S95_L002,Endo,0.015951702
328,0,A0240_S95_L002,Erythrocyte,0.00059945864
329,0,A0240_S95_L002,Intercalated,0.015979817
330,0,A0240_S95_L002,Mono,0.008929106
331,0,A0240_S95_L002,Myofibro,0.04102963
332,0,A0240_S95_L002,NK,8.751217e-05
333,0,A0240_S95_L002,NKT,7.553033e-05
334,0,A0240_S95_L002,Plasma BC,0.015698168
335,0,A0240_S95_L002,Podocyte,0.0031129585
336,0,A0240_S95_L002,Principal,0.023805026
337,0,A0240_S95_L002,Principal like,0.0007839127
338,0,A0240_S95_L002,Proximal tubule S1,0.567127
339,0,A0240_S95_L002,Proximal tubule S3,0.058545623
340,0,A0254_S93_L002,Ascending LOH,0.045178577
341,0,A0254_S93_L002,BC,0.002851789
342,0,A0254_S93_L002,CD4+ TC,0.023995686
343,0,A0254_S93_L002,CD8+ TC,0.00083478994
344,0,A0254_S93_L002,Connecting tubule,0.078338034
345,0,A0254_S93_L002,Descending LOH,0.024411276
346,0,A0254_S93_L002,Distal convoluted tubule,0.018758163
347,0,A0254_S93_L002,Endo,0.013744486
348,0,A0254_S93_L002,Erythrocyte,0.0020008886
349,0,A0254_S93_L002,Intercalated,0.01313101
350,0,A0254_S93_L002,Mono,0.004070998
351,0,A0254_S93_L002,Myofibro,0.031938843
352,0,A0254_S93_L002,NK,0.0022929863
353,0,A0254_S93_L002,NKT,0.00044375507
354,0,A0254_S93_L002,Plasma BC,0.006038107
355,0,A0254_S93_L002,Podocyte,0.0018345156
356,0,A0254_S93_L002,Principal,0.022533376
357,0,A0254_S93_L002,Principal like,0.0009611194
358,0,A0254_S93_L002,Proximal tubule S1,0.32821172
359,0,A0254_S93_L002,Proximal tubule S3,0.23430082
360,0,A0268_S92_L002,Ascending LOH,0.04348618
361,0,A0268_S92_L002,BC,0.0016235075
362,0,A0268_S92_L002,CD4+ TC,0.0008023664
363,0,A0268_S92_L002,CD8+ TC,0.0021871645
364,0,A0268_S92_L002,Connecting tubule,0.101607785
365,0,A0268_S92_L002,Descending LOH,0.050735287
366,0,A0268_S92_L002,Distal convoluted tubule,0.040405843
367,0,A0268_S92_L002,Endo,0.063476816
368,0,A0268_S92_L002,Erythrocyte,0.0006587101
369,0,A0268_S92_L002,Intercalated,0.012242667
370,0,A0268_S92_L002,Mono,0.015903288
371,0,A0268_S92_L002,Myofibro,0.11780651
372,0,A0268_S92_L002,NK,0.002040958
373,0,A0268_S92_L002,NKT,0.012145442
374,0,A0268_S92_L002,Plasma BC,0.0030107107
375,0,A0268_S92_L002,Podocyte,0.024552397
376,0,A0268_S92_L002,Principal,0.043188043
377,0,A0268_S92_L002,Principal like,0.0044946363
378,0,A0268_S92_L002,Proximal tubule S1,0.114779145
379,0,A0268_S92_L002,Proximal tubule S3,0.1984625
380,0,A0282_S91_L002,Ascending LOH,0.002097975
381,0,A0282_S91_L002,BC,0.012099749
382,0,A0282_S91_L002,CD4+ TC,0.0008879156
383,0,A0282_S91_L002,CD8+ TC,0.004160627
384,0,A0282_S91_L002,Connecting tubule,0.041936126
385,0,A0282_S91_L002,Descending LOH,0.1235039
386,0,A0282_S91_L002,Distal convoluted tubule,0.0067640045
387,0,A0282_S91_L002,Endo,0.03486455
388,0,A0282_S91_L002,Erythrocyte,0.0010930311
389,0,A0282_S91_L002,Intercalated,0.03832022
390,0,A0282_S91_L002,Mono,0.16900446
391,0,A0282_S91_L002,Myofibro,0.03165709
392,0,A0282_S91_L002,NK,0.011771007
393,0,A0282_S91_L002,NKT,0.030713085
394,0,A0282_S91_L002,Plasma BC,0.010247141
395,0,A0282_S91_L002,Podocyte,0.0034472607
396,0,A0282_S91_L002,Principal,0.19551966
397,0,A0282_S91_L002,Principal like,0.073085554
398,0,A0282_S91_L002,Proximal tubule S1,0.011634231
399,0,A0282_S91_L002,Proximal tubule S3,0.022207282
400,1,A0002_S124_L002,Ascending LOH,0.06920203
401,1,A0002_S124_L002,BC,0.0067449063
402,1,A0002_S124_L002,CD4+ TC,0.0028756924
403,1,A0002_S124_L002,CD8+ TC,0.0025444804
404,1,A0002_S124_L002,Connecting tubule,0.055644568
405,1,A0002_S124_L002,Descending LOH,0.13667119
406,1,A0002_S124_L002,Distal convoluted tubule,0.0031095885
407,1,A0002_S124_L002,Endo,0.061919764
408,1,A0002_S124_L002,Erythrocyte,0.022196736
409,1,A0002_S124_L002,Intercalated,0.037095524
410,1,A0002_S124_L002,Mono,0.113475844
411,1,A0002_S124_L002,Myofibro,0.025899427
412,1,A0002_S124_L002,NK,0.0030633742
413,1,A0002_S124_L002,NKT,0.00457729
414,1,A0002_S124_L002,Plasma BC,0.014858642
415,1,A0002_S124_L002,Podocyte,0.008141078
416,1,A0002_S124_L002,Principal,0.12624413
417,1,A0002_S124_L002,Principal like,0.025626875
418,1,A0002_S124_L002,Proximal tubule S1,0.1448285
419,1,A0002_S124_L002,Proximal tubule S3,0.07560918
420,1,A0016_S123_L002,Ascending LOH,0.061007887
421,1,A0016_S123_L002,BC,0.00455142
422,1,A0016_S123_L002,CD4+ TC,0.006117725
423,1,A0016_S123_L002,CD8+ TC,0.0031785509
424,1,A0016_S123_L002,Connecting tubule,0.149726
425,1,A0016_S123_L002,Descending LOH,0.033809245
426,1,A0016_S123_L002,Distal convoluted tubule,0.055527702
427,1,A0016_S123_L002,Endo,0.050370775
428,1,A0016_S123_L002,Erythrocyte,0.0022536349
429,1,A0016_S123_L002,Intercalated,0.028431222
430,1,A0016_S123_L002,Mono,0.023371367
431,1,A0016_S123_L002,Myofibro,0.042278897
432,1,A0016_S123_L002,NK,0.003164154
433,1,A0016_S123_L002,NKT,0.005828147
434,1,A0016_S123_L002,Plasma BC,0.0027096658
435,1,A0016_S123_L002,Podocyte,0.008890676
436,1,A0016_S123_L002,Principal,0.050576206
437,1,A0016_S123_L002,Principal like,0.0057672975
438,1,A0016_S123_L002,Proximal tubule S1,0.20922144
439,1,A0016_S123_L002,Proximal tubule S3,0.200649
440,1,A0030_S122_L002,Ascending LOH,0.020715397
441,1,A0030_S122_L002,BC,0.010014445
442,1,A0030_S122_L002,CD4+ TC,0.005754002
443,1,A0030_S122_L002,CD8+ TC,0.005902235
444,1,A0030_S122_L002,Connecting tubule,0.09543012
445,1,A0030_S122_L002,Descending LOH,0.07104758
446,1,A0030_S122_L002,Distal convoluted tubule,0.010247841
447,1,A0030_S122_L002,Endo,0.033503056
448,1,A0030_S122_L002,Erythrocyte,0.0053910255
449,1,A0030_S122_L002,Intercalated,0.018306967
450,1,A0030_S122_L002,Mono,0.031504817
451,1,A0030_S122_L002,Myofibro,0.029541936
452,1,A0030_S122_L002,NK,0.0019449021
453,1,A0030_S122_L002,NKT,0.0034736479
454,1,A0030_S122_L002,Plasma BC,0.0073584816
455,1,A0030_S122_L002,Podocyte,0.0039518564
456,1,A0030_S122_L002,Principal,0.075455785
457,1,A0030_S122_L002,Principal like,0.014849671
458,1,A0030_S122_L002,Proximal tubule S1,0.31451562
459,1,A0030_S122_L002,Proximal tubule S3,0.18623221
460,1,A0044_S121_L002,Ascending LOH,0.00130786
461,1,A0044_S121_L002,BC,0.0023901095
462,1,A0044_S121_L002,CD4+ TC,0.0032181065
463,1,A0044_S121_L002,CD8+ TC,0.0029565874
464,1,A0044_S121_L002,Connecting tubule,0.054577548
465,1,A0044_S121_L002,Descending LOH,0.05770997
466,1,A0044_S121_L002,Distal convoluted tubule,0.0048360312
467,1,A0044_S121_L002,Endo,0.036654662
468,1,A0044_S121_L002,Erythrocyte,0.005191081
469,1,A0044_S121_L002,Intercalated,0.026151113
470,1,A0044_S121_L002,Mono,0.25149375
471,1,A0044_S121_L002,Myofibro,0.07956021
472,1,A0044_S121_L002,NK,0.005601356
473,1,A0044_S121_L002,NKT,0.01564947
474,1,A0044_S121_L002,Plasma BC,0.08997004
475,1,A0044_S121_L002,Podocyte,0.00072042504
476,1,A0044_S121_L002,Principal,0.043159254
477,1,A0044_S121_L002,Principal like,0.043399133
478,1,A0044_S121_L002,Proximal tubule S1,0.1257737
479,1,A0044_S121_L002,Proximal tubule S3,0.091988616
480,1,A0058_S120_L002,Ascending LOH,0.061786674
481,1,A0058_S120_L002,BC,0.0038578718
482,1,A0058_S120_L002,CD4+ TC,0.0007933214
483,1,A0058_S120_L002,CD8+ TC,0.0028459793
484,1,A0058_S120_L002,Connecting tubule,0.040959418
485,1,A0058_S120_L002,Descending LOH,0.08643437
486,1,A0058_S120_L002,Distal convoluted tubule,0.019371701
487,1,A0058_S120_L002,Endo,0.10199912
488,1,A0058_S120_L002,Erythrocyte,0.00081301964
489,1,A0058_S120_L002,Intercalated,0.066189475
490,1,A0058_S120_L002,Mono,0.033965036
491,1,A0058_S120_L002,Myofibro,0.12942123
492,1,A0058_S120_L002,NK,0.008995916
493,1,A0058_S120_L002,NKT,0.028270409
494,1,A0058_S120_L002,Plasma BC,0.004714368
495,1,A0058_S120_L002,Podocyte,0.0056991223
496,1,A0058_S120_L002,Principal,0.2595083
497,1,A0058_S120_L002,Principal like,0.08049406
498,1,A0058_S120_L002,Proximal tubule S1,0.0016815375
499,1,A0058_S120_L002,Proximal tubule S3,0.00929804
500,1,A0072_S119_L002,Ascending LOH,0.043502983
501,1,A0072_S119_L002,BC,0.0030084024
502,1,A0072_S119_L002,CD4+ TC,0.00076706667
503,1,A0072_S119_L002,CD8+ TC,0.0091417665
504,1,A0072_S119_L002,Connecting tubule,0.08292707
505,1,A0072_S119_L002,Descending LOH,0.08667626
506,1,A0072_S119_L002,Distal convoluted tubule,0.01814114
507,1,A0072_S119_L002,Endo,0.099285915
508,1,A0072_S119_L002,Erythrocyte,0.0010278381
509,1,A0072_S119_L002,Intercalated,0.05780018
510,1,A0072_S119_L002,Mono,0.034665182
511,1,A0072_S119_L002,Myofibro,0.06054758
512,1,A0072_S119_L002,NK,0.00485562
513,1,A0072_S119_L002,NKT,0.009784826
514,1,A0072_S119_L002,Plasma BC,0.0047656535
515,1,A0072_S119_L002,Podocyte,0.00046255006
516,1,A0072_S119_L002,Principal,0.35529304
517,1,A0072_S119_L002,Principal like,0.07091963
518,1,A0072_S119_L002,Proximal tubule S1,0.00042178156
519,1,A0072_S119_L002,Proximal tubule S3,0.00069371914
