,quantile,sample,celltype,values
175,1,A0095,Ciliated,0.00087555614
176,1,A0095,Club,0.016603274
177,1,A0095,DC,0.008970164
178,1,A0095,Endo,0.024240319
179,1,A0095,Erythrocyte,0.0034678997
180,1,A0095,Macro,0.03142789
181,1,A0095,Meso,0.065818116
182,1,A0095,Mono,0.06476386
183,1,A0095,Myofibro,0.16473481
184,1,A0095,NK,0.044516224
185,1,A0095,NKT,0.026597165
186,1,A0095,Peribronchial endo,0.05310025
187,1,A0095,Plasma BC,0.052172355
188,1,A0095,Venous endo,0.0058955713
189,1,A0123_L2,AT1,0.11639061
190,1,A0123_L2,AT2,0.0045612613
191,1,A0123_L2,Arterial endo,0.017225988
192,1,A0123_L2,BC,0.043458067
193,1,A0123_L2,CD4+ TC,0.03779394
194,1,A0123_L2,CD8+ TC,0.05762616
195,1,A0123_L2,Capillary endo,0.041260596
196,1,A0123_L2,Ciliated,0.0012841148
197,1,A0123_L2,Club,0.001469395
198,1,A0123_L2,DC,0.020582825
199,1,A0123_L2,Endo,0.11407265
200,1,A0123_L2,Erythrocyte,0.007493096
201,1,A0123_L2,Macro,0.026669215
202,1,A0123_L2,Meso,0.05389052
203,1,A0123_L2,Mono,0.12500653
204,1,A0123_L2,Myofibro,0.09310337
205,1,A0123_L2,NK,0.06301491
206,1,A0123_L2,NKT,0.023082612
207,1,A0123_L2,Peribronchial endo,0.0333338
208,1,A0123_L2,Plasma BC,0.03846134
209,1,A0123_L2,Venous endo,0.0034528088
210,1,A0137,AT1,0.1270037
211,1,A0137,AT2,0.015294463
212,1,A0137,Arterial endo,0.017086918
213,1,A0137,BC,0.027440645
214,1,A0137,CD4+ TC,0.010257968
215,1,A0137,CD8+ TC,0.06282328
216,1,A0137,Capillary endo,0.056273982
217,1,A0137,Ciliated,0.00045780413
218,1,A0137,Club,0.040247854
219,1,A0137,DC,0.020954072
220,1,A0137,Endo,0.020365372
221,1,A0137,Erythrocyte,0.03248748
222,1,A0137,Macro,0.045665126
223,1,A0137,Meso,0.03827303
224,1,A0137,Mono,0.16972524
225,1,A0137,Myofibro,0.0903314
226,1,A0137,NK,0.022959558
227,1,A0137,NKT,0.075128734
228,1,A0137,Peribronchial endo,0.022116128
229,1,A0137,Plasma BC,0.04332097
230,1,A0137,Venous endo,0.009665856
231,1,A0179,AT1,0.2214286
232,1,A0179,AT2,0.111800924
233,1,A0179,Arterial endo,0.0075190356
234,1,A0179,BC,0.017099546
235,1,A0179,CD4+ TC,0.10043974
236,1,A0179,CD8+ TC,0.012868312
237,1,A0179,Capillary endo,0.00919473
238,1,A0179,Ciliated,0.058186214
239,1,A0179,Club,0.010979552
240,1,A0179,DC,0.006398882
241,1,A0179,Endo,0.01603983
242,1,A0179,Erythrocyte,0.012631983
243,1,A0179,Macro,0.029142577
244,1,A0179,Meso,0.025246317
245,1,A0179,Mono,0.10808016
246,1,A0179,Myofibro,0.06393137
247,1,A0179,NK,0.019819355
248,1,A0179,NKT,0.049137
249,1,A0179,Peribronchial endo,0.025577685
250,1,A0179,Plasma BC,0.024250537
251,1,A0179,Venous endo,0.0029520493
252,1,A0221_A,AT1,0.08121054
253,1,A0221_A,AT2,0.012578923
254,1,A0221_A,Arterial endo,0.014167156
255,1,A0221_A,BC,0.014208505
256,1,A0221_A,CD4+ TC,0.0122848665
257,1,A0221_A,CD8+ TC,0.06538143
258,1,A0221_A,Capillary endo,0.058402285
259,1,A0221_A,Ciliated,0.04041736
260,1,A0221_A,Club,0.056254923
261,1,A0221_A,DC,0.0028927147
262,1,A0221_A,Endo,0.004294648
263,1,A0221_A,Erythrocyte,0.017119048
264,1,A0221_A,Macro,0.048963755
265,1,A0221_A,Meso,0.07538611
266,1,A0221_A,Mono,0.23615925
267,1,A0221_A,Myofibro,0.036572102
268,1,A0221_A,NK,0.070938915
269,1,A0221_A,NKT,0.024672942
270,1,A0221_A,Peribronchial endo,0.0039048942
271,1,A0221_A,Plasma BC,0.020461665
272,1,A0221_A,Venous endo,0.0052645626
273,1,A0235,AT1,0.028981246
274,1,A0235,AT2,0.00749814
275,1,A0235,Arterial endo,0.044128846
276,1,A0235,BC,0.06257277
277,1,A0235,CD4+ TC,0.04412225
278,1,A0235,CD8+ TC,0.054813072
279,1,A0235,Capillary endo,0.061518632
280,1,A0235,Ciliated,0.0031379468
281,1,A0235,Club,0.06959122
282,1,A0235,DC,0.08197515
283,1,A0235,Endo,0.03881356
284,1,A0235,Erythrocyte,0.02717638
285,1,A0235,Macro,0.065344274
286,1,A0235,Meso,0.025074888
287,1,A0235,Mono,0.1304489
288,1,A0235,Myofibro,0.043132365
289,1,A0235,NK,0.022843353
290,1,A0235,NKT,0.022954
291,1,A0235,Peribronchial endo,0.031358294
292,1,A0235,Plasma BC,0.034642674
293,1,A0235,Venous endo,0.018648516
294,2,A0025,AT1,0.11794654
295,2,A0025,AT2,0.0134672355
296,2,A0025,Arterial endo,0.018654281
297,2,A0025,BC,0.07753886
298,2,A0025,CD4+ TC,0.075605996
299,2,A0025,CD8+ TC,0.020425595
300,2,A0025,Capillary endo,0.02126151
301,2,A0025,Ciliated,0.001665292
302,2,A0025,Club,0.0070363507
303,2,A0025,DC,0.0068780025
304,2,A0025,Endo,0.08083803
305,2,A0025,Erythrocyte,0.02324707
306,2,A0025,Macro,0.035265833
307,2,A0025,Meso,0.047341548
308,2,A0025,Mono,0.08244857
309,2,A0025,Myofibro,0.19083662
310,2,A0025,NK,0.035063043
311,2,A0025,NKT,0.050495565
312,2,A0025,Peribronchial endo,0.01412765
313,2,A0025,Plasma BC,0.05639519
314,2,A0025,Venous endo,0.013978362
315,2,A0095,AT1,0.14752726
316,2,A0095,AT2,0.08739565
317,2,A0095,Arterial endo,0.005957868
318,2,A0095,BC,0.049629886
319,2,A0095,CD4+ TC,0.07592298
320,2,A0095,CD8+ TC,0.017391235
321,2,A0095,Capillary endo,0.006379324
322,2,A0095,Ciliated,0.0011781179
323,2,A0095,Club,0.019277442
324,2,A0095,DC,0.011013214
325,2,A0095,Endo,0.026467238
326,2,A0095,Erythrocyte,0.0049308673
327,2,A0095,Macro,0.033887412
328,2,A0095,Meso,0.07042813
329,2,A0095,Mono,0.067593634
330,2,A0095,Myofibro,0.16854823
331,2,A0095,NK,0.04813723
332,2,A0095,NKT,0.030954504
333,2,A0095,Peribronchial endo,0.057952605
334,2,A0095,Plasma BC,0.0555631
335,2,A0095,Venous endo,0.007406224
336,2,A0123_L2,AT1,0.11972247
337,2,A0123_L2,AT2,0.005635082
338,2,A0123_L2,Arterial endo,0.019342583
339,2,A0123_L2,BC,0.04833872
340,2,A0123_L2,CD4+ TC,0.04107511
341,2,A0123_L2,CD8+ TC,0.06287768
342,2,A0123_L2,Capillary endo,0.044402864
343,2,A0123_L2,Ciliated,0.0015755233
344,2,A0123_L2,Club,0.001909012
345,2,A0123_L2,DC,0.024745543
346,2,A0123_L2,Endo,0.11929802
347,2,A0123_L2,Erythrocyte,0.00952567
348,2,A0123_L2,Macro,0.029163066
349,2,A0123_L2,Meso,0.058433108
350,2,A0123_L2,Mono,0.12943032
351,2,A0123_L2,Myofibro,0.09776959
352,2,A0123_L2,NK,0.06595435
353,2,A0123_L2,NKT,0.027525228
354,2,A0123_L2,Peribronchial endo,0.036462165
355,2,A0123_L2,Plasma BC,0.041658014
356,2,A0123_L2,Venous endo,0.0045259837
357,2,A0137,AT1,0.12998646
358,2,A0137,AT2,0.017075654
359,2,A0137,Arterial endo,0.019325562
360,2,A0137,BC,0.029294347
361,2,A0137,CD4+ TC,0.012686962
362,2,A0137,CD8+ TC,0.06709891
363,2,A0137,Capillary endo,0.059297968
364,2,A0137,Ciliated,0.00063793303
365,2,A0137,Club,0.041982234
366,2,A0137,DC,0.023376184
367,2,A0137,Endo,0.022339303
368,2,A0137,Erythrocyte,0.034805972
369,2,A0137,Macro,0.04741634
370,2,A0137,Meso,0.04060725
371,2,A0137,Mono,0.17197688
372,2,A0137,Myofibro,0.09288338
373,2,A0137,NK,0.025285844
374,2,A0137,NKT,0.07851403
375,2,A0137,Peribronchial endo,0.024339661
376,2,A0137,Plasma BC,0.045407508
377,2,A0137,Venous endo,0.010748761
378,2,A0179,AT1,0.22622934
379,2,A0179,AT2,0.11445379
380,2,A0179,Arterial endo,0.008969851
381,2,A0179,BC,0.019958455
382,2,A0179,CD4+ TC,0.10537511
383,2,A0179,CD8+ TC,0.015329028
384,2,A0179,Capillary endo,0.01065756
385,2,A0179,Ciliated,0.060658507
386,2,A0179,Club,0.012892316
387,2,A0179,DC,0.0076593803
388,2,A0179,Endo,0.017044868
389,2,A0179,Erythrocyte,0.015217492
390,2,A0179,Macro,0.031926423
391,2,A0179,Meso,0.029348433
392,2,A0179,Mono,0.11192963
393,2,A0179,Myofibro,0.06986932
394,2,A0179,NK,0.022417508
395,2,A0179,NKT,0.05271823
396,2,A0179,Peribronchial endo,0.02926036
397,2,A0179,Plasma BC,0.027383558
398,2,A0179,Venous endo,0.0042466726
399,2,A0221_A,AT1,0.08670781
400,2,A0221_A,AT2,0.014776334
401,2,A0221_A,Arterial endo,0.016101781
402,2,A0221_A,BC,0.018470176
403,2,A0221_A,CD4+ TC,0.015522929
404,2,A0221_A,CD8+ TC,0.07143296
405,2,A0221_A,Capillary endo,0.062026866
406,2,A0221_A,Ciliated,0.04385241
407,2,A0221_A,Club,0.061268955
408,2,A0221_A,DC,0.0047504175
409,2,A0221_A,Endo,0.006090574
410,2,A0221_A,Erythrocyte,0.021443326
411,2,A0221_A,Macro,0.05242074
412,2,A0221_A,Meso,0.08051355
413,2,A0221_A,Mono,0.24640718
414,2,A0221_A,Myofibro,0.041580807
415,2,A0221_A,NK,0.07963434
416,2,A0221_A,NKT,0.029387506
417,2,A0221_A,Peribronchial endo,0.005777559
418,2,A0221_A,Plasma BC,0.02559122
419,2,A0221_A,Venous endo,0.0068815732
420,2,A0235,AT1,0.032397367
421,2,A0235,AT2,0.009031601
422,2,A0235,Arterial endo,0.04775623
423,2,A0235,BC,0.06677279
424,2,A0235,CD4+ TC,0.047028422
425,2,A0235,CD8+ TC,0.05855503
426,2,A0235,Capillary endo,0.06529108
427,2,A0235,Ciliated,0.003992605
428,2,A0235,Club,0.073932335
429,2,A0235,DC,0.08752953
430,2,A0235,Endo,0.043220326
431,2,A0235,Erythrocyte,0.030465063
432,2,A0235,Macro,0.06908677
433,2,A0235,Meso,0.026617952
434,2,A0235,Mono,0.1336374
435,2,A0235,Myofibro,0.047921717
436,2,A0235,NK,0.025202792
437,2,A0235,NKT,0.026372988
438,2,A0235,Peribronchial endo,0.033901483
439,2,A0235,Plasma BC,0.037759073
440,2,A0235,Venous endo,0.022740487
441,3,A0025,AT1,0.12187511
442,3,A0025,AT2,0.015726173
443,3,A0025,Arterial endo,0.021136254
444,3,A0025,BC,0.082408525
445,3,A0025,CD4+ TC,0.08222377
446,3,A0025,CD8+ TC,0.025530923
447,3,A0025,Capillary endo,0.023824057
448,3,A0025,Ciliated,0.002293278
449,3,A0025,Club,0.008464117
450,3,A0025,DC,0.008998495
451,3,A0025,Endo,0.08494099
452,3,A0025,Erythrocyte,0.027265009
453,3,A0025,Macro,0.03903492
454,3,A0025,Meso,0.053202275
455,3,A0025,Mono,0.08629759
456,3,A0025,Myofibro,0.19741115
457,3,A0025,NK,0.039541095
458,3,A0025,NKT,0.05470819
459,3,A0025,Peribronchial endo,0.017760826
460,3,A0025,Plasma BC,0.060944445
461,3,A0025,Venous endo,0.016309459
462,3,A0095,AT1,0.1519378
463,3,A0095,AT2,0.09129424
464,3,A0095,Arterial endo,0.007551782
465,3,A0095,BC,0.05329538
466,3,A0095,CD4+ TC,0.08089189
467,3,A0095,CD8+ TC,0.022509733
468,3,A0095,Capillary endo,0.0077999905
469,3,A0095,Ciliated,0.001722468
470,3,A0095,Club,0.022590766
471,3,A0095,DC,0.014329339
472,3,A0095,Endo,0.028827138
473,3,A0095,Erythrocyte,0.006398172
474,3,A0095,Macro,0.036602013
475,3,A0095,Meso,0.07418102
476,3,A0095,Mono,0.07048918
477,3,A0095,Myofibro,0.17406368
478,3,A0095,NK,0.052030154
479,3,A0095,NKT,0.03345903
480,3,A0095,Peribronchial endo,0.060861625
481,3,A0095,Plasma BC,0.058974624
482,3,A0095,Venous endo,0.008840449
483,3,A0123_L2,AT1,0.12303151
484,3,A0123_L2,AT2,0.006850304
485,3,A0123_L2,Arterial endo,0.023880938
486,3,A0123_L2,BC,0.05181788
487,3,A0123_L2,CD4+ TC,0.045193423
488,3,A0123_L2,CD8+ TC,0.06926806
489,3,A0123_L2,Capillary endo,0.048873864
490,3,A0123_L2,Ciliated,0.0021128836
491,3,A0123_L2,Club,0.0028644116
492,3,A0123_L2,DC,0.029736906
493,3,A0123_L2,Endo,0.123908214
494,3,A0123_L2,Erythrocyte,0.011958111
495,3,A0123_L2,Macro,0.032448813
496,3,A0123_L2,Meso,0.060780507
497,3,A0123_L2,Mono,0.13397953
498,3,A0123_L2,Myofibro,0.10306033
499,3,A0123_L2,NK,0.07208769
500,3,A0123_L2,NKT,0.03136729
501,3,A0123_L2,Peribronchial endo,0.04211999
502,3,A0123_L2,Plasma BC,0.044908248
503,3,A0123_L2,Venous endo,0.005948413
504,3,A0137,AT1,0.13247146
505,3,A0137,AT2,0.019433487
506,3,A0137,Arterial endo,0.021028612
507,3,A0137,BC,0.0326671
508,3,A0137,CD4+ TC,0.015185479
509,3,A0137,CD8+ TC,0.07092011
510,3,A0137,Capillary endo,0.061759286
511,3,A0137,Ciliated,0.000900474
512,3,A0137,Club,0.044299237
513,3,A0137,DC,0.025962695
514,3,A0137,Endo,0.024040386
515,3,A0137,Erythrocyte,0.03711237
516,3,A0137,Macro,0.0497789
517,3,A0137,Meso,0.043832585
518,3,A0137,Mono,0.17569108
519,3,A0137,Myofibro,0.09515492
520,3,A0137,NK,0.028612597
521,3,A0137,NKT,0.08133729
522,3,A0137,Peribronchial endo,0.026287615
523,3,A0137,Plasma BC,0.048084274
524,3,A0137,Venous endo,0.013057362
525,3,A0179,AT1,0.23032752
526,3,A0179,AT2,0.11921218
527,3,A0179,Arterial endo,0.010168749
528,3,A0179,BC,0.022699103
529,3,A0179,CD4+ TC,0.10920547
530,3,A0179,CD8+ TC,0.018195448
531,3,A0179,Capillary endo,0.013465388
532,3,A0179,Ciliated,0.063905515
533,3,A0179,Club,0.015866583
534,3,A0179,DC,0.009798128
535,3,A0179,Endo,0.019319903
536,3,A0179,Erythrocyte,0.01725658
537,3,A0179,Macro,0.034331992
538,3,A0179,Meso,0.034517866
539,3,A0179,Mono,0.11532839
540,3,A0179,Myofibro,0.07358656
541,3,A0179,NK,0.024598697
542,3,A0179,NKT,0.056366626
543,3,A0179,Peribronchial endo,0.032608792
544,3,A0179,Plasma BC,0.030187601
545,3,A0179,Venous endo,0.0053928476
546,3,A0221_A,AT1,0.093599945
547,3,A0221_A,AT2,0.016544487
548,3,A0221_A,Arterial endo,0.019016657
549,3,A0221_A,BC,0.022424776
550,3,A0221_A,CD4+ TC,0.018639265
551,3,A0221_A,CD8+ TC,0.07894854
552,3,A0221_A,Capillary endo,0.06636638
553,3,A0221_A,Ciliated,0.047937527
554,3,A0221_A,Club,0.06656524
555,3,A0221_A,DC,0.0062940875
556,3,A0221_A,Endo,0.008021472
557,3,A0221_A,Erythrocyte,0.026541647
558,3,A0221_A,Macro,0.05738464
559,3,A0221_A,Meso,0.090317726
560,3,A0221_A,Mono,0.25382188
561,3,A0221_A,Myofibro,0.046770625
562,3,A0221_A,NK,0.08697217
563,3,A0221_A,NKT,0.034838334
564,3,A0221_A,Peribronchial endo,0.007932783
565,3,A0221_A,Plasma BC,0.030967634
566,3,A0221_A,Venous endo,0.00852788
567,3,A0235,AT1,0.035356734
568,3,A0235,AT2,0.010495406
569,3,A0235,Arterial endo,0.052706596
570,3,A0235,BC,0.07132894
571,3,A0235,CD4+ TC,0.053530358
572,3,A0235,CD8+ TC,0.06393024
573,3,A0235,Capillary endo,0.0714858
574,3,A0235,Ciliated,0.004863565
575,3,A0235,Club,0.07747917
576,3,A0235,DC,0.091767125
577,3,A0235,Endo,0.047004733
578,3,A0235,Erythrocyte,0.03390129
579,3,A0235,Macro,0.074710555
580,3,A0235,Meso,0.030062968
581,3,A0235,Mono,0.13732092
582,3,A0235,Myofibro,0.052551463
583,3,A0235,NK,0.028664082
584,3,A0235,NKT,0.03112599
585,3,A0235,Peribronchial endo,0.038538314
586,3,A0235,Plasma BC,0.04230287
587,3,A0235,Venous endo,0.027052458
588,4,A0025,AT1,0.13677263
589,4,A0025,AT2,0.021455612
590,4,A0025,Arterial endo,0.036915854
591,4,A0025,BC,0.10069713
592,4,A0025,CD4+ TC,0.103556186
593,4,A0025,CD8+ TC,0.040719014
594,4,A0025,Capillary endo,0.03756473
595,4,A0025,Ciliated,0.005912567
596,4,A0025,Club,0.018673923
597,4,A0025,DC,0.016372396
598,4,A0025,Endo,0.09756464
599,4,A0025,Erythrocyte,0.04857047
600,4,A0025,Macro,0.04569862
601,4,A0025,Meso,0.068356335
602,4,A0025,Mono,0.097715095
603,4,A0025,Myofibro,0.21100232
604,4,A0025,NK,0.05437806
605,4,A0025,NKT,0.07454325
606,4,A0025,Peribronchial endo,0.024385689
607,4,A0025,Plasma BC,0.07024631
608,4,A0025,Venous endo,0.028562399
609,4,A0095,AT1,0.1630048
610,4,A0095,AT2,0.102911726
611,4,A0095,Arterial endo,0.021575447
612,4,A0095,BC,0.061629273
613,4,A0095,CD4+ TC,0.09881399
614,4,A0095,CD8+ TC,0.03667008
615,4,A0095,Capillary endo,0.018140664
616,4,A0095,Ciliated,0.0034027155
617,4,A0095,Club,0.030873077
618,4,A0095,DC,0.02360584
619,4,A0095,Endo,0.03744857
620,4,A0095,Erythrocyte,0.015390374
621,4,A0095,Macro,0.047213875
622,4,A0095,Meso,0.09545462
623,4,A0095,Mono,0.078984834
624,4,A0095,Myofibro,0.19258283
625,4,A0095,NK,0.063172564
626,4,A0095,NKT,0.040384382
627,4,A0095,Peribronchial endo,0.08427299
628,4,A0095,Plasma BC,0.06693722
629,4,A0095,Venous endo,0.01320628
630,4,A0123_L2,AT1,0.1341026
631,4,A0123_L2,AT2,0.009606919
632,4,A0123_L2,Arterial endo,0.033853967
633,4,A0123_L2,BC,0.07317706
634,4,A0123_L2,CD4+ TC,0.07233524
635,4,A0123_L2,CD8+ TC,0.081112094
636,4,A0123_L2,Capillary endo,0.06579674
637,4,A0123_L2,Ciliated,0.004194069
638,4,A0123_L2,Club,0.007018462
639,4,A0123_L2,DC,0.051366575
640,4,A0123_L2,Endo,0.13742073
641,4,A0123_L2,Erythrocyte,0.018728616
642,4,A0123_L2,Macro,0.048788525
643,4,A0123_L2,Meso,0.07490567
644,4,A0123_L2,Mono,0.14362198
645,4,A0123_L2,Myofibro,0.1168158
646,4,A0123_L2,NK,0.08357982
647,4,A0123_L2,NKT,0.051686566
648,4,A0123_L2,Peribronchial endo,0.059251226
649,4,A0123_L2,Plasma BC,0.056064855
650,4,A0123_L2,Venous endo,0.012326057
651,4,A0137,AT1,0.1419177
652,4,A0137,AT2,0.025845636
653,4,A0137,Arterial endo,0.027186947
654,4,A0137,BC,0.04243134
655,4,A0137,CD4+ TC,0.026878584
656,4,A0137,CD8+ TC,0.08126211
657,4,A0137,Capillary endo,0.06600831
658,4,A0137,Ciliated,0.002389831
659,4,A0137,Club,0.052064866
660,4,A0137,DC,0.03816647
661,4,A0137,Endo,0.03091612
662,4,A0137,Erythrocyte,0.050016247
663,4,A0137,Macro,0.056930464
664,4,A0137,Meso,0.05126837
665,4,A0137,Mono,0.18493237
666,4,A0137,Myofibro,0.10344244
667,4,A0137,NK,0.035938013
668,4,A0137,NKT,0.08847554
669,4,A0137,Peribronchial endo,0.03558095
670,4,A0137,Plasma BC,0.0563546
671,4,A0137,Venous endo,0.018235257
672,4,A0179,AT1,0.24794927
673,4,A0179,AT2,0.13358109
674,4,A0179,Arterial endo,0.016181359
675,4,A0179,BC,0.040165063
676,4,A0179,CD4+ TC,0.1180507
677,4,A0179,CD8+ TC,0.027642433
678,4,A0179,Capillary endo,0.021749241
679,4,A0179,Ciliated,0.074747674
680,4,A0179,Club,0.02801996
681,4,A0179,DC,0.024817046
682,4,A0179,Endo,0.026912281
683,4,A0179,Erythrocyte,0.025028499
684,4,A0179,Macro,0.045921408
685,4,A0179,Meso,0.048539076
686,4,A0179,Mono,0.12586181
687,4,A0179,Myofibro,0.08814161
688,4,A0179,NK,0.037692215
689,4,A0179,NKT,0.066703126
690,4,A0179,Peribronchial endo,0.045380317
691,4,A0179,Plasma BC,0.039162505
692,4,A0179,Venous endo,0.011847067
693,4,A0221_A,AT1,0.10844587
