,Time,Component,percent
0,3.0,Central hep,0.52094537
1,3.0050051,Central hep,0.52163726
2,3.01001,Central hep,0.5223235
3,3.0150151,Central hep,0.5230041
4,3.02002,Central hep,0.52367896
5,3.0250251,Central hep,0.5243481
6,3.03003,Central hep,0.52501136
7,3.0350351,Central hep,0.5256686
8,3.04004,Central hep,0.52632
9,3.0450451,Central hep,0.52696526
10,3.05005,Central hep,0.52760434
11,3.0550551,Central hep,0.52823746
12,3.06006,Central hep,0.52886426
13,3.0650651,Central hep,0.52948475
14,3.07007,Central hep,0.5300989
15,3.0750751,Central hep,0.5307067
16,3.08008,Central hep,0.5313081
17,3.0850852,Central hep,0.531903
18,3.09009,Central hep,0.5324912
19,3.0950952,Central hep,0.53307295
20,3.1001,Central hep,0.53364784
21,3.1051052,Central hep,0.53421617
22,3.11011,Central hep,0.5347775
23,3.1151152,Central hep,0.5353321
24,3.12012,Central hep,0.5358799
25,3.1251252,Central hep,0.5364207
26,3.13013,Central hep,0.53695446
27,3.1351352,Central hep,0.5374811
28,3.14014,Central hep,0.53800076
29,3.1451452,Central hep,0.53851324
30,3.15015,Central hep,0.5390185
31,3.1551552,Central hep,0.5395165
32,3.16016,Central hep,0.54000723
33,3.1651652,Central hep,0.5404907
34,3.17017,Central hep,0.54096663
35,3.1751752,Central hep,0.54143506
36,3.18018,Central hep,0.5418962
37,3.1851852,Central hep,0.54234964
38,3.1901903,Central hep,0.54279554
39,3.1951952,Central hep,0.5432339
40,3.2002,Central hep,0.54366463
41,3.2052052,Central hep,0.5440874
42,3.2102103,Central hep,0.5445025
43,3.2152152,Central hep,0.54490983
44,3.2202203,Central hep,0.5453095
45,3.2252252,Central hep,0.5457012
46,3.2302303,Central hep,0.5460849
47,3.2352352,Central hep,0.54646057
48,3.2402403,Central hep,0.54682845
49,3.2452452,Central hep,0.5471882
50,3.2502503,Central hep,0.54753983
51,3.2552552,Central hep,0.5478834
52,3.2602603,Central hep,0.5482187
53,3.2652652,Central hep,0.54854614
54,3.2702703,Central hep,0.5488652
55,3.2752752,Central hep,0.5491759
56,3.2802804,Central hep,0.5494784
57,3.2852852,Central hep,0.5497726
58,3.2902904,Central hep,0.5500585
59,3.2952952,Central hep,0.550336
60,3.3003004,Central hep,0.550605
61,3.3053052,Central hep,0.5508656
62,3.3103104,Central hep,0.5511178
63,3.3153152,Central hep,0.5513615
64,3.3203204,Central hep,0.5515967
65,3.3253253,Central hep,0.5518232
66,3.3303304,Central hep,0.55204123
67,3.3353353,Central hep,0.55225056
68,3.3403404,Central hep,0.5524515
69,3.3453453,Central hep,0.5526437
70,3.3503504,Central hep,0.5528271
71,3.3553553,Central hep,0.5530019
72,3.3603604,Central hep,0.553168
73,3.3653655,Central hep,0.55332536
74,3.3703704,Central hep,0.55347383
75,3.3753753,Central hep,0.55361366
76,3.3803804,Central hep,0.5537447
77,3.3853855,Central hep,0.55386686
78,3.3903904,Central hep,0.5539802
79,3.3953955,Central hep,0.5540847
80,3.4004004,Central hep,0.55418026
81,3.4054055,Central hep,0.5542669
82,3.4104104,Central hep,0.5543448
83,3.4154153,Central hep,0.55441374
84,3.4204204,Central hep,0.55447364
85,3.4254255,Central hep,0.5545246
86,3.4304304,Central hep,0.5545668
87,3.4354355,Central hep,0.55459976
88,3.4404404,Central hep,0.5546241
89,3.4454455,Central hep,0.55463916
90,3.4504504,Central hep,0.55464536
91,3.4554555,Central hep,0.5546424
92,3.4604604,Central hep,0.5546305
93,3.4654655,Central hep,0.55460954
94,3.4704704,Central hep,0.5545797
95,3.4754755,Central hep,0.55454063
96,3.4804804,Central hep,0.5544928
97,3.4854856,Central hep,0.5544355
98,3.4904904,Central hep,0.5543694
99,3.4954956,Central hep,0.5542942
100,3.5005004,Central hep,0.55420995
101,3.5055056,Central hep,0.55411667
102,3.5105104,Central hep,0.5540143
103,3.5155156,Central hep,0.55390286
104,3.5205204,Central hep,0.5537823
105,3.5255256,Central hep,0.5536527
106,3.5305305,Central hep,0.5535142
107,3.5355356,Central hep,0.5533664
108,3.5405405,Central hep,0.55320966
109,3.5455456,Central hep,0.55304384
110,3.5505505,Central hep,0.55286896
111,3.5555556,Central hep,0.552685
112,3.5605607,Central hep,0.5524921
113,3.5655656,Central hep,0.55228996
114,3.5705705,Central hep,0.55207884
115,3.5755756,Central hep,0.55185884
116,3.5805807,Central hep,0.55162966
117,3.5855856,Central hep,0.55139154
118,3.5905905,Central hep,0.5511443
119,3.5955956,Central hep,0.55088824
120,3.6006007,Central hep,0.5506232
121,3.6056056,Central hep,0.550349
122,3.6106105,Central hep,0.55006593
123,3.6156156,Central hep,0.5497739
124,3.6206207,Central hep,0.5494729
125,3.6256256,Central hep,0.5491629
126,3.6306305,Central hep,0.54884416
127,3.6356356,Central hep,0.5485164
128,3.6406407,Central hep,0.54817975
129,3.6456456,Central hep,0.5478341
130,3.6506505,Central hep,0.54747987
131,3.6556556,Central hep,0.5471167
132,3.6606607,Central hep,0.54674447
133,3.6656656,Central hep,0.5463637
134,3.6706705,Central hep,0.545974
135,3.6756756,Central hep,0.54557544
136,3.6806808,Central hep,0.5451684
137,3.6856856,Central hep,0.54475236
138,3.6906905,Central hep,0.54432774
139,3.6956956,Central hep,0.54389435
140,3.7007008,Central hep,0.5434524
141,3.7057056,Central hep,0.5430016
142,3.7107105,Central hep,0.54254246
143,3.7157156,Central hep,0.5420744
144,3.7207208,Central hep,0.5415979
145,3.7257257,Central hep,0.5411128
146,3.7307308,Central hep,0.54061913
147,3.735736,Central hep,0.540117
148,3.7407408,Central hep,0.5396063
149,3.7457457,Central hep,0.5390872
150,3.7507508,Central hep,0.5385596
151,3.755756,Central hep,0.53802365
152,3.7607608,Central hep,0.5374793
153,3.7657657,Central hep,0.53692657
154,3.7707708,Central hep,0.53636545
155,3.775776,Central hep,0.5357962
156,3.7807808,Central hep,0.53521854
157,3.7857857,Central hep,0.5346327
158,3.7907908,Central hep,0.5340386
159,3.795796,Central hep,0.53343636
160,3.8008008,Central hep,0.53282595
161,3.8058057,Central hep,0.5322074
162,3.8108108,Central hep,0.53158075
163,3.815816,Central hep,0.530946
164,3.8208208,Central hep,0.53030336
165,3.8258257,Central hep,0.52965266
166,3.8308308,Central hep,0.528994
167,3.835836,Central hep,0.52832747
168,3.8408408,Central hep,0.5276529
169,3.845846,Central hep,0.5269705
170,3.8508508,Central hep,0.5262805
171,3.855856,Central hep,0.5255825
172,3.8608608,Central hep,0.5248767
173,3.865866,Central hep,0.52416337
174,3.8708708,Central hep,0.5234423
175,3.875876,Central hep,0.5227136
176,3.8808808,Central hep,0.52197737
177,3.885886,Central hep,0.5212335
178,3.8908908,Central hep,0.52048206
179,3.895896,Central hep,0.51972324
180,3.9009008,Central hep,0.51895684
181,3.905906,Central hep,0.5181832
182,3.9109108,Central hep,0.5174021
183,3.915916,Central hep,0.5166136
184,3.9209208,Central hep,0.5158179
185,3.925926,Central hep,0.5150149
186,3.9309309,Central hep,0.51420474
187,3.935936,Central hep,0.51338744
188,3.9409409,Central hep,0.512563
189,3.945946,Central hep,0.51173145
190,3.9509509,Central hep,0.5108929
191,3.955956,Central hep,0.5100474
192,3.9609609,Central hep,0.5091949
193,3.965966,Central hep,0.5083354
194,3.970971,Central hep,0.5074692
195,3.975976,Central hep,0.5065961
196,3.9809809,Central hep,0.5057162
197,3.985986,Central hep,0.50482965
198,3.990991,Central hep,0.50393635
199,3.995996,Central hep,0.5030364
200,4.001001,Central hep,0.5021299
201,4.0060062,Central hep,0.5012168
202,4.011011,Central hep,0.50029725
203,4.016016,Central hep,0.4993712
204,4.021021,Central hep,0.49843872
205,4.026026,Central hep,0.49749994
206,4.031031,Central hep,0.49655485
207,4.036036,Central hep,0.49560347
208,4.041041,Central hep,0.49464574
209,4.0460463,Central hep,0.49368194
210,4.051051,Central hep,0.49271205
211,4.056056,Central hep,0.49173605
212,4.061061,Central hep,0.49075392
213,4.066066,Central hep,0.48976588
214,4.071071,Central hep,0.4887719
215,4.076076,Central hep,0.487772
216,4.081081,Central hep,0.48676628
217,4.0860863,Central hep,0.4857548
218,4.091091,Central hep,0.4847375
219,4.096096,Central hep,0.48371446
220,4.101101,Central hep,0.4826859
221,4.106106,Central hep,0.48165172
222,4.111111,Central hep,0.4806118
223,4.116116,Central hep,0.47956666
224,4.1211214,Central hep,0.4785158
225,4.1261263,Central hep,0.4774597
226,4.131131,Central hep,0.4763982
227,4.136136,Central hep,0.47533137
228,4.141141,Central hep,0.47425944
229,4.1461463,Central hep,0.47318214
230,4.151151,Central hep,0.47209972
231,4.156156,Central hep,0.47101218
232,4.1611614,Central hep,0.46991965
233,4.1661663,Central hep,0.46882206
234,4.171171,Central hep,0.46771958
235,4.176176,Central hep,0.46661207
236,4.181181,Central hep,0.4654999
237,4.1861863,Central hep,0.4643828
238,4.191191,Central hep,0.46326095
239,4.196196,Central hep,0.46213433
240,4.2012014,Central hep,0.46100315
241,4.2062063,Central hep,0.45986736
242,4.211211,Central hep,0.45872697
243,4.216216,Central hep,0.45758215
244,4.221221,Central hep,0.45643276
245,4.2262263,Central hep,0.4552791
246,4.231231,Central hep,0.45412108
247,4.236236,Central hep,0.4529586
248,4.2412415,Central hep,0.45179203
249,4.2462463,Central hep,0.45062122
250,4.251251,Central hep,0.44944626
251,4.256256,Central hep,0.4482671
252,4.261261,Central hep,0.447084
253,4.2662663,Central hep,0.44589686
254,4.271271,Central hep,0.44470578
255,4.276276,Central hep,0.44351083
256,4.2812815,Central hep,0.4423121
257,4.2862864,Central hep,0.4411093
258,4.291291,Central hep,0.43990287
259,4.296296,Central hep,0.43869284
260,4.301301,Central hep,0.43747908
261,4.3063064,Central hep,0.4362618
262,4.3113112,Central hep,0.43504092
263,4.316316,Central hep,0.4338165
264,4.3213215,Central hep,0.43258858
265,4.3263264,Central hep,0.43135744
266,4.3313313,Central hep,0.4301227
267,4.336336,Central hep,0.42888483
268,4.341341,Central hep,0.4276436
269,4.3463464,Central hep,0.4263992
270,4.3513513,Central hep,0.4251516
271,4.356356,Central hep,0.423901
272,4.3613615,Central hep,0.4226472
273,4.3663664,Central hep,0.4213905
274,4.3713713,Central hep,0.42013073
275,4.376376,Central hep,0.41886812
