,quantile,sample,celltype,values
112,0,RA0850.Liver_S11,Kupffer,0.023189826
113,0,RA0850.Liver_S11,Midzonal hep,0.0003972459
114,0,RA0850.Liver_S11,Mono,0.0052783373
115,0,RA0850.Liver_S11,Portal hep,0.020667925
116,0,RA0850.Liver_S11,Stellate,0.039439492
117,0,RA1779.Liver_S7,Central hep,0.41345355
118,0,RA1779.Liver_S7,Cholangiocyte,0.16685955
119,0,RA1779.Liver_S7,DC,0.071900785
120,0,RA1779.Liver_S7,Endo,0.018353816
121,0,RA1779.Liver_S7,Kupffer,0.0066364883
122,0,RA1779.Liver_S7,Midzonal hep,0.0012001483
123,0,RA1779.Liver_S7,Mono,0.07612478
124,0,RA1779.Liver_S7,Portal hep,0.096732594
125,0,RA1779.Liver_S7,Stellate,0.06369339
126,1,A0003,Central hep,0.026501477
127,1,A0003,Cholangiocyte,0.17367852
128,1,A0003,DC,0.01249514
129,1,A0003,Endo,0.036087517
130,1,A0003,Kupffer,0.02197673
131,1,A0003,Midzonal hep,0.45252404
132,1,A0003,Mono,0.11413924
133,1,A0003,Portal hep,0.03297352
134,1,A0003,Stellate,0.09444395
135,1,A0101,Central hep,0.52835816
136,1,A0101,Cholangiocyte,0.07857293
137,1,A0101,DC,0.041623037
138,1,A0101,Endo,0.0339788
139,1,A0101,Kupffer,0.014854026
140,1,A0101,Midzonal hep,0.1891223
141,1,A0101,Mono,0.012049985
142,1,A0101,Portal hep,0.006061116
143,1,A0101,Stellate,0.06285735
144,1,A0115,Central hep,0.50671077
145,1,A0115,Cholangiocyte,0.11011915
146,1,A0115,DC,0.08121224
147,1,A0115,Endo,0.040876947
148,1,A0115,Kupffer,0.044813707
149,1,A0115,Midzonal hep,0.03251979
150,1,A0115,Mono,0.02673503
151,1,A0115,Portal hep,0.03698777
152,1,A0115,Stellate,0.08009537
153,1,A0129,Central hep,0.018493311
154,1,A0129,Cholangiocyte,0.076211035
155,1,A0129,DC,0.0064437957
156,1,A0129,Endo,0.02447673
157,1,A0129,Kupffer,0.020758435
158,1,A0129,Midzonal hep,0.6265671
159,1,A0129,Mono,0.068682216
160,1,A0129,Portal hep,0.06994128
161,1,A0129,Stellate,0.054786086
162,1,A0157_S56_L001,Central hep,0.06750521
163,1,A0157_S56_L001,Cholangiocyte,0.15296163
164,1,A0157_S56_L001,DC,0.015171734
165,1,A0157_S56_L001,Endo,0.026602963
166,1,A0157_S56_L001,Kupffer,0.016438335
167,1,A0157_S56_L001,Midzonal hep,0.4999326
168,1,A0157_S56_L001,Mono,0.09614387
169,1,A0157_S56_L001,Portal hep,0.021049853
170,1,A0157_S56_L001,Stellate,0.06648046
171,1,A0171,Central hep,0.48959014
172,1,A0171,Cholangiocyte,0.055519544
173,1,A0171,DC,0.051763356
174,1,A0171,Endo,0.036847185
175,1,A0171,Kupffer,0.039166797
176,1,A0171,Midzonal hep,0.08839891
177,1,A0171,Mono,0.03927115
178,1,A0171,Portal hep,0.08831268
179,1,A0171,Stellate,0.06616798
180,1,A0185_S54_L001,Central hep,0.41873866
181,1,A0185_S54_L001,Cholangiocyte,0.1379325
182,1,A0185_S54_L001,DC,0.020994652
183,1,A0185_S54_L001,Endo,0.031010188
184,1,A0185_S54_L001,Kupffer,0.015470859
185,1,A0185_S54_L001,Midzonal hep,0.1912695
186,1,A0185_S54_L001,Mono,0.04972545
187,1,A0185_S54_L001,Portal hep,0.01595651
188,1,A0185_S54_L001,Stellate,0.06359938
189,1,A0199_S53_L001,Central hep,0.0010242374
190,1,A0199_S53_L001,Cholangiocyte,0.12452922
191,1,A0199_S53_L001,DC,0.07980514
192,1,A0199_S53_L001,Endo,0.029374614
193,1,A0199_S53_L001,Kupffer,0.004360222
194,1,A0199_S53_L001,Midzonal hep,0.27527776
195,1,A0199_S53_L001,Mono,0.2318429
196,1,A0199_S53_L001,Portal hep,0.0011914906
197,1,A0199_S53_L001,Stellate,0.18921083
198,1,A0213_S52_L001,Central hep,0.3095967
199,1,A0213_S52_L001,Cholangiocyte,0.1983624
200,1,A0213_S52_L001,DC,0.056601167
201,1,A0213_S52_L001,Endo,0.042520292
202,1,A0213_S52_L001,Kupffer,0.046202347
203,1,A0213_S52_L001,Midzonal hep,0.008666736
204,1,A0213_S52_L001,Mono,0.1355032
205,1,A0213_S52_L001,Portal hep,0.037253745
206,1,A0213_S52_L001,Stellate,0.10289238
207,1,A0227_S51_L001,Central hep,0.23288107
208,1,A0227_S51_L001,Cholangiocyte,0.10385783
209,1,A0227_S51_L001,DC,0.030842705
210,1,A0227_S51_L001,Endo,0.024618916
211,1,A0227_S51_L001,Kupffer,0.012517756
212,1,A0227_S51_L001,Midzonal hep,0.44434613
213,1,A0227_S51_L001,Mono,0.07358327
214,1,A0227_S51_L001,Portal hep,0.0026348685
215,1,A0227_S51_L001,Stellate,0.04769232
216,1,A0283,Central hep,0.00068403874
217,1,A0283,Cholangiocyte,0.08800815
218,1,A0283,DC,0.009777093
219,1,A0283,Endo,0.032893207
220,1,A0283,Kupffer,0.010239678
221,1,A0283,Midzonal hep,0.7182977
222,1,A0283,Mono,0.06729331
223,1,A0283,Portal hep,0.001104868
224,1,A0283,Stellate,0.055504087
225,1,RA0717.Liver_S10,Central hep,0.44253653
226,1,RA0717.Liver_S10,Cholangiocyte,0.11045636
227,1,RA0717.Liver_S10,DC,0.048204143
228,1,RA0717.Liver_S10,Endo,0.067266054
229,1,RA0717.Liver_S10,Kupffer,0.057087872
230,1,RA0717.Liver_S10,Midzonal hep,0.039142154
231,1,RA0717.Liver_S10,Mono,0.027727973
232,1,RA0717.Liver_S10,Portal hep,0.06277074
233,1,RA0717.Liver_S10,Stellate,0.10653904
234,1,RA0850.Liver_S11,Central hep,0.66322196
235,1,RA0850.Liver_S11,Cholangiocyte,0.078995496
236,1,RA0850.Liver_S11,DC,0.06540679
237,1,RA0850.Liver_S11,Endo,0.054560795
238,1,RA0850.Liver_S11,Kupffer,0.026553877
239,1,RA0850.Liver_S11,Midzonal hep,0.000974562
240,1,RA0850.Liver_S11,Mono,0.008723885
241,1,RA0850.Liver_S11,Portal hep,0.030881893
242,1,RA0850.Liver_S11,Stellate,0.047031403
243,1,RA1779.Liver_S7,Central hep,0.42360413
244,1,RA1779.Liver_S7,Cholangiocyte,0.1722791
245,1,RA1779.Liver_S7,DC,0.07902475
246,1,RA1779.Liver_S7,Endo,0.022953585
247,1,RA1779.Liver_S7,Kupffer,0.008741628
248,1,RA1779.Liver_S7,Midzonal hep,0.0023949542
249,1,RA1779.Liver_S7,Mono,0.08413822
250,1,RA1779.Liver_S7,Portal hep,0.1093933
251,1,RA1779.Liver_S7,Stellate,0.07170041
252,2,A0003,Central hep,0.03177096
253,2,A0003,Cholangiocyte,0.17706317
254,2,A0003,DC,0.01413423
255,2,A0003,Endo,0.03761217
256,2,A0003,Kupffer,0.023763914
257,2,A0003,Midzonal hep,0.45893213
258,2,A0003,Mono,0.11783908
259,2,A0003,Portal hep,0.03676802
260,2,A0003,Stellate,0.098294616
261,2,A0101,Central hep,0.53678334
262,2,A0101,Cholangiocyte,0.08154667
263,2,A0101,DC,0.044039007
264,2,A0101,Endo,0.035366714
265,2,A0101,Kupffer,0.016015664
266,2,A0101,Midzonal hep,0.19664305
267,2,A0101,Mono,0.013769986
268,2,A0101,Portal hep,0.008175572
269,2,A0101,Stellate,0.06637156
270,2,A0115,Central hep,0.5158183
271,2,A0115,Cholangiocyte,0.11336449
272,2,A0115,DC,0.08302002
273,2,A0115,Endo,0.04245115
274,2,A0115,Kupffer,0.046666496
275,2,A0115,Midzonal hep,0.037764907
276,2,A0115,Mono,0.029263463
277,2,A0115,Portal hep,0.04248165
278,2,A0115,Stellate,0.083663866
279,2,A0129,Central hep,0.023441236
280,2,A0129,Cholangiocyte,0.07851316
281,2,A0129,DC,0.008189953
282,2,A0129,Endo,0.025882341
283,2,A0129,Kupffer,0.022503195
284,2,A0129,Midzonal hep,0.63442326
285,2,A0129,Mono,0.071588755
286,2,A0129,Portal hep,0.075806424
287,2,A0129,Stellate,0.05762736
288,2,A0157_S56_L001,Central hep,0.07503787
289,2,A0157_S56_L001,Cholangiocyte,0.15730357
290,2,A0157_S56_L001,DC,0.01721215
291,2,A0157_S56_L001,Endo,0.028343417
292,2,A0157_S56_L001,Kupffer,0.01813028
293,2,A0157_S56_L001,Midzonal hep,0.50691175
294,2,A0157_S56_L001,Mono,0.09960912
295,2,A0157_S56_L001,Portal hep,0.026465608
296,2,A0157_S56_L001,Stellate,0.06956829
297,2,A0171,Central hep,0.5015255
298,2,A0171,Cholangiocyte,0.058545046
299,2,A0171,DC,0.055131458
300,2,A0171,Endo,0.0390773
301,2,A0171,Kupffer,0.041825607
302,2,A0171,Midzonal hep,0.09395392
303,2,A0171,Mono,0.042089134
304,2,A0171,Portal hep,0.09580515
305,2,A0171,Stellate,0.06874645
306,2,A0185_S54_L001,Central hep,0.4289288
307,2,A0185_S54_L001,Cholangiocyte,0.14466164
308,2,A0185_S54_L001,DC,0.023111384
309,2,A0185_S54_L001,Endo,0.03284581
310,2,A0185_S54_L001,Kupffer,0.017831739
311,2,A0185_S54_L001,Midzonal hep,0.20376226
312,2,A0185_S54_L001,Mono,0.053931575
313,2,A0185_S54_L001,Portal hep,0.022763848
314,2,A0185_S54_L001,Stellate,0.06698986
315,2,A0199_S53_L001,Central hep,0.0017623215
316,2,A0199_S53_L001,Cholangiocyte,0.13158512
317,2,A0199_S53_L001,DC,0.08853707
318,2,A0199_S53_L001,Endo,0.03388913
319,2,A0199_S53_L001,Kupffer,0.006524415
320,2,A0199_S53_L001,Midzonal hep,0.28561082
321,2,A0199_S53_L001,Mono,0.24178544
322,2,A0199_S53_L001,Portal hep,0.0019122756
323,2,A0199_S53_L001,Stellate,0.19983578
324,2,A0213_S52_L001,Central hep,0.317931
325,2,A0213_S52_L001,Cholangiocyte,0.20757204
326,2,A0213_S52_L001,DC,0.063393064
327,2,A0213_S52_L001,Endo,0.04674033
328,2,A0213_S52_L001,Kupffer,0.053461913
329,2,A0213_S52_L001,Midzonal hep,0.010902293
330,2,A0213_S52_L001,Mono,0.14231917
331,2,A0213_S52_L001,Portal hep,0.045420296
332,2,A0213_S52_L001,Stellate,0.10788299
333,2,A0227_S51_L001,Central hep,0.23989096
334,2,A0227_S51_L001,Cholangiocyte,0.10597792
335,2,A0227_S51_L001,DC,0.033457566
336,2,A0227_S51_L001,Endo,0.025647327
337,2,A0227_S51_L001,Kupffer,0.0141864335
338,2,A0227_S51_L001,Midzonal hep,0.4500084
339,2,A0227_S51_L001,Mono,0.076311335
340,2,A0227_S51_L001,Portal hep,0.0044920924
341,2,A0227_S51_L001,Stellate,0.050391935
342,2,A0283,Central hep,0.0009963876
343,2,A0283,Cholangiocyte,0.090197265
344,2,A0283,DC,0.0114787705
345,2,A0283,Endo,0.034489445
346,2,A0283,Kupffer,0.01113291
347,2,A0283,Midzonal hep,0.7227217
348,2,A0283,Mono,0.06932825
349,2,A0283,Portal hep,0.0016863298
350,2,A0283,Stellate,0.057416987
351,2,RA0717.Liver_S10,Central hep,0.4494542
352,2,RA0717.Liver_S10,Cholangiocyte,0.11568858
353,2,RA0717.Liver_S10,DC,0.050571322
354,2,RA0717.Liver_S10,Endo,0.07008879
355,2,RA0717.Liver_S10,Kupffer,0.061037637
356,2,RA0717.Liver_S10,Midzonal hep,0.044653453
357,2,RA0717.Liver_S10,Mono,0.029905148
358,2,RA0717.Liver_S10,Portal hep,0.06727773
359,2,RA0717.Liver_S10,Stellate,0.11085367
360,2,RA0850.Liver_S11,Central hep,0.6703253
361,2,RA0850.Liver_S11,Cholangiocyte,0.08153722
362,2,RA0850.Liver_S11,DC,0.06677748
363,2,RA0850.Liver_S11,Endo,0.05698233
364,2,RA0850.Liver_S11,Kupffer,0.027411982
365,2,RA0850.Liver_S11,Midzonal hep,0.0014365041
366,2,RA0850.Liver_S11,Mono,0.010059623
367,2,RA0850.Liver_S11,Portal hep,0.034505017
368,2,RA0850.Liver_S11,Stellate,0.05020739
369,2,RA1779.Liver_S7,Central hep,0.42796817
370,2,RA1779.Liver_S7,Cholangiocyte,0.17574435
371,2,RA1779.Liver_S7,DC,0.080617055
372,2,RA1779.Liver_S7,Endo,0.02397168
373,2,RA1779.Liver_S7,Kupffer,0.010425517
374,2,RA1779.Liver_S7,Midzonal hep,0.00384638
375,2,RA1779.Liver_S7,Mono,0.085723
376,2,RA1779.Liver_S7,Portal hep,0.11409676
377,2,RA1779.Liver_S7,Stellate,0.07469687
378,3,A0003,Central hep,0.037962444
379,3,A0003,Cholangiocyte,0.18095472
380,3,A0003,DC,0.016102102
381,3,A0003,Endo,0.039542705
382,3,A0003,Kupffer,0.025568275
383,3,A0003,Midzonal hep,0.46564123
384,3,A0003,Mono,0.120757416
385,3,A0003,Portal hep,0.04323159
386,3,A0003,Stellate,0.101862356
387,3,A0101,Central hep,0.54430354
388,3,A0101,Cholangiocyte,0.08566863
389,3,A0101,DC,0.046271175
390,3,A0101,Endo,0.03682722
391,3,A0101,Kupffer,0.017602418
392,3,A0101,Midzonal hep,0.20203742
393,3,A0101,Mono,0.0150185395
394,3,A0101,Portal hep,0.011303155
395,3,A0101,Stellate,0.06934372
396,3,A0115,Central hep,0.5271404
397,3,A0115,Cholangiocyte,0.11583477
398,3,A0115,DC,0.087484345
399,3,A0115,Endo,0.04474577
400,3,A0115,Kupffer,0.04904686
401,3,A0115,Midzonal hep,0.044092212
402,3,A0115,Mono,0.032293722
403,3,A0115,Portal hep,0.051281895
404,3,A0115,Stellate,0.08629377
405,3,A0129,Central hep,0.029611032
406,3,A0129,Cholangiocyte,0.08062445
407,3,A0129,DC,0.010164515
408,3,A0129,Endo,0.026989304
409,3,A0129,Kupffer,0.024444778
410,3,A0129,Midzonal hep,0.6407976
411,3,A0129,Mono,0.07387311
412,3,A0129,Portal hep,0.08313755
413,3,A0129,Stellate,0.05986696
414,3,A0157_S56_L001,Central hep,0.08180995
415,3,A0157_S56_L001,Cholangiocyte,0.1617111
416,3,A0157_S56_L001,DC,0.019613724
417,3,A0157_S56_L001,Endo,0.029923644
418,3,A0157_S56_L001,Kupffer,0.019858316
419,3,A0157_S56_L001,Midzonal hep,0.51457304
420,3,A0157_S56_L001,Mono,0.10177714
421,3,A0157_S56_L001,Portal hep,0.03244032
422,3,A0157_S56_L001,Stellate,0.0719797
423,3,A0171,Central hep,0.51149523
424,3,A0171,Cholangiocyte,0.06168989
425,3,A0171,DC,0.05921811
426,3,A0171,Endo,0.040942427
427,3,A0171,Kupffer,0.045241468
428,3,A0171,Midzonal hep,0.0996551
429,3,A0171,Mono,0.04523612
430,3,A0171,Portal hep,0.10498677
431,3,A0171,Stellate,0.07163363
432,3,A0185_S54_L001,Central hep,0.43665123
433,3,A0185_S54_L001,Cholangiocyte,0.15019734
434,3,A0185_S54_L001,DC,0.026784165
435,3,A0185_S54_L001,Endo,0.034860432
436,3,A0185_S54_L001,Kupffer,0.020918388
437,3,A0185_S54_L001,Midzonal hep,0.2178091
438,3,A0185_S54_L001,Mono,0.05701472
439,3,A0185_S54_L001,Portal hep,0.032990318
440,3,A0185_S54_L001,Stellate,0.071296714
441,3,A0199_S53_L001,Central hep,0.0032608272
442,3,A0199_S53_L001,Cholangiocyte,0.1410947
443,3,A0199_S53_L001,DC,0.09749094
444,3,A0199_S53_L001,Endo,0.0380837
445,3,A0199_S53_L001,Kupffer,0.008538162
446,3,A0199_S53_L001,Midzonal hep,0.29587144
447,3,A0199_S53_L001,Mono,0.25678363
448,3,A0199_S53_L001,Portal hep,0.0030724995
449,3,A0199_S53_L001,Stellate,0.21014902
450,3,A0213_S52_L001,Central hep,0.3281724
451,3,A0213_S52_L001,Cholangiocyte,0.2134178
452,3,A0213_S52_L001,DC,0.07137489
453,3,A0213_S52_L001,Endo,0.049706914
454,3,A0213_S52_L001,Kupffer,0.058125265
455,3,A0213_S52_L001,Midzonal hep,0.015461019
456,3,A0213_S52_L001,Mono,0.15182787
457,3,A0213_S52_L001,Portal hep,0.053783946
458,3,A0213_S52_L001,Stellate,0.113078035
459,3,A0227_S51_L001,Central hep,0.2461991
460,3,A0227_S51_L001,Cholangiocyte,0.108795464
461,3,A0227_S51_L001,DC,0.03568784
462,3,A0227_S51_L001,Endo,0.026975984
463,3,A0227_S51_L001,Kupffer,0.015418263
464,3,A0227_S51_L001,Midzonal hep,0.45525557
465,3,A0227_S51_L001,Mono,0.07857154
466,3,A0227_S51_L001,Portal hep,0.006573947
467,3,A0227_S51_L001,Stellate,0.05222807
468,3,A0283,Central hep,0.0015783685
469,3,A0283,Cholangiocyte,0.091607764
470,3,A0283,DC,0.012930334
471,3,A0283,Endo,0.036219098
472,3,A0283,Kupffer,0.012350175
473,3,A0283,Midzonal hep,0.7272879
474,3,A0283,Mono,0.07147776
475,3,A0283,Portal hep,0.002463345
476,3,A0283,Stellate,0.05943638
477,3,RA0717.Liver_S10,Central hep,0.45538056
478,3,RA0717.Liver_S10,Cholangiocyte,0.11954363
479,3,RA0717.Liver_S10,DC,0.053335655
480,3,RA0717.Liver_S10,Endo,0.07275842
481,3,RA0717.Liver_S10,Kupffer,0.06347898
482,3,RA0717.Liver_S10,Midzonal hep,0.049616247
483,3,RA0717.Liver_S10,Mono,0.03302586
484,3,RA0717.Liver_S10,Portal hep,0.0732438
485,3,RA0717.Liver_S10,Stellate,0.11452265
486,3,RA0850.Liver_S11,Central hep,0.6785581
487,3,RA0850.Liver_S11,Cholangiocyte,0.08352
488,3,RA0850.Liver_S11,DC,0.06916328
489,3,RA0850.Liver_S11,Endo,0.05888632
490,3,RA0850.Liver_S11,Kupffer,0.02885392
491,3,RA0850.Liver_S11,Midzonal hep,0.0019830447
492,3,RA0850.Liver_S11,Mono,0.011374703
493,3,RA0850.Liver_S11,Portal hep,0.038748093
494,3,RA0850.Liver_S11,Stellate,0.05208899
495,3,RA1779.Liver_S7,Central hep,0.43533033
496,3,RA1779.Liver_S7,Cholangiocyte,0.17930193
497,3,RA1779.Liver_S7,DC,0.08237322
498,3,RA1779.Liver_S7,Endo,0.025138961
499,3,RA1779.Liver_S7,Kupffer,0.012521425
500,3,RA1779.Liver_S7,Midzonal hep,0.005156339
501,3,RA1779.Liver_S7,Mono,0.087428115
502,3,RA1779.Liver_S7,Portal hep,0.12083545
503,3,RA1779.Liver_S7,Stellate,0.07693729
504,4,A0003,Central hep,0.05870015
505,4,A0003,Cholangiocyte,0.19461314
506,4,A0003,DC,0.026551224
507,4,A0003,Endo,0.04559981
508,4,A0003,Kupffer,0.0320778
509,4,A0003,Midzonal hep,0.47788098
510,4,A0003,Mono,0.13048562
511,4,A0003,Portal hep,0.06698844
512,4,A0003,Stellate,0.114697844
513,4,A0101,Central hep,0.57380664
514,4,A0101,Cholangiocyte,0.09443176
515,4,A0101,DC,0.05419399
516,4,A0101,Endo,0.04102393
517,4,A0101,Kupffer,0.02827756
518,4,A0101,Midzonal hep,0.23714572
519,4,A0101,Mono,0.020289885
520,4,A0101,Portal hep,0.030973952
521,4,A0101,Stellate,0.07828797
522,4,A0115,Central hep,0.54434973
523,4,A0115,Cholangiocyte,0.12655698
524,4,A0115,DC,0.09798126
525,4,A0115,Endo,0.050150685
526,4,A0115,Kupffer,0.054051638
527,4,A0115,Midzonal hep,0.07076745
528,4,A0115,Mono,0.046168774
529,4,A0115,Portal hep,0.075556055
530,4,A0115,Stellate,0.09502456
531,4,A0129,Central hep,0.049701385
532,4,A0129,Cholangiocyte,0.086108804
533,4,A0129,DC,0.016808342
534,4,A0129,Endo,0.030208256
535,4,A0129,Kupffer,0.028129712
536,4,A0129,Midzonal hep,0.65728015
537,4,A0129,Mono,0.080149524
538,4,A0129,Portal hep,0.1159627
539,4,A0129,Stellate,0.06593752
540,4,A0157_S56_L001,Central hep,0.103212595
541,4,A0157_S56_L001,Cholangiocyte,0.17186132
542,4,A0157_S56_L001,DC,0.02438452
543,4,A0157_S56_L001,Endo,0.03279398
544,4,A0157_S56_L001,Kupffer,0.023225682
545,4,A0157_S56_L001,Midzonal hep,0.5304482
546,4,A0157_S56_L001,Mono,0.11089349
547,4,A0157_S56_L001,Portal hep,0.062081616
548,4,A0157_S56_L001,Stellate,0.08283909
549,4,A0171,Central hep,0.53271455
550,4,A0171,Cholangiocyte,0.06925325
551,4,A0171,DC,0.0703012
552,4,A0171,Endo,0.046771508
553,4,A0171,Kupffer,0.051330004
554,4,A0171,Midzonal hep,0.12182092
555,4,A0171,Mono,0.058600474
556,4,A0171,Portal hep,0.13345003
557,4,A0171,Stellate,0.08029191
558,4,A0185_S54_L001,Central hep,0.4685974
559,4,A0185_S54_L001,Cholangiocyte,0.163338
560,4,A0185_S54_L001,DC,0.040334605
561,4,A0185_S54_L001,Endo,0.0414445
562,4,A0185_S54_L001,Kupffer,0.028940639
563,4,A0185_S54_L001,Midzonal hep,0.24256231
564,4,A0185_S54_L001,Mono,0.070849486
565,4,A0185_S54_L001,Portal hep,0.11478976
566,4,A0185_S54_L001,Stellate,0.08575529
567,4,A0199_S53_L001,Central hep,0.008135799
568,4,A0199_S53_L001,Cholangiocyte,0.16434038
569,4,A0199_S53_L001,DC,0.1265619
570,4,A0199_S53_L001,Endo,0.048513383
571,4,A0199_S53_L001,Kupffer,0.016814822
572,4,A0199_S53_L001,Midzonal hep,0.3341339
573,4,A0199_S53_L001,Mono,0.30692896
574,4,A0199_S53_L001,Portal hep,0.011985736
575,4,A0199_S53_L001,Stellate,0.2539232
576,4,A0213_S52_L001,Central hep,0.35522315
577,4,A0213_S52_L001,Cholangiocyte,0.23415677
578,4,A0213_S52_L001,DC,0.1020578
579,4,A0213_S52_L001,Endo,0.059167102
580,4,A0213_S52_L001,Kupffer,0.07218872
581,4,A0213_S52_L001,Midzonal hep,0.037360758
582,4,A0213_S52_L001,Mono,0.17564848
583,4,A0213_S52_L001,Portal hep,0.073230594
584,4,A0213_S52_L001,Stellate,0.12980326
585,4,A0227_S51_L001,Central hep,0.2618125
586,4,A0227_S51_L001,Cholangiocyte,0.11605596
587,4,A0227_S51_L001,DC,0.045375485
588,4,A0227_S51_L001,Endo,0.031677604
589,4,A0227_S51_L001,Kupffer,0.021537792
590,4,A0227_S51_L001,Midzonal hep,0.46756786
591,4,A0227_S51_L001,Mono,0.08733183
592,4,A0227_S51_L001,Portal hep,0.016692115
593,4,A0227_S51_L001,Stellate,0.05670398
594,4,A0283,Central hep,0.0059490283
595,4,A0283,Cholangiocyte,0.09709471
596,4,A0283,DC,0.018781243
597,4,A0283,Endo,0.039789125
598,4,A0283,Kupffer,0.016327485
